code,date,roe_weighted,ocf_to_revenue
600749,2016-12-31,-16.2001,-0.193
600749,2017-03-31,-4.9868,0.1597
600749,2017-06-30,-4.8435,0.1938
600749,2017-09-30,-2.9418,0.3595
600749,2017-12-31,-15.8337,0.2365
600749,2018-03-31,-5.144,-1.5676
600749,2018-06-30,-2.15,-0.0777
600749,2018-09-30,2.4557,-0.1237
600749,2018-12-31,2.3673,0.2137
600749,2019-03-31,-0.7245,0.4686
600749,2019-06-30,0.702,0.4585
600749,2019-09-30,2.3381,0.3205
600749,2019-12-31,1.9538,0.4247
600749,2020-03-31,-1.7866,-1.8655
600749,2020-06-30,-3.1304,-0.9101
600749,2020-09-30,-0.1023,0.2652
600749,2020-12-31,0.4549,0.1663
600749,2021-03-31,-1.1978,-0.8476
600749,2021-06-30,-0.1447,0.259
600749,2021-09-30,0.8602,0.164
600749,2021-12-31,-0.7831,0.2431
600749,2022-03-31,-2.2221,-3.023
600749,2022-06-30,-2.5627,-0.578
600749,2022-09-30,-1.5778,-0.083
600749,2022-12-31,-2.907,-0.0236
600749,2023-03-31,-0.8745,-1.0705
600749,2023-06-30,0.2977,-0.0418
600749,2023-09-30,2.4266,0.3251
600749,2023-12-31,1.4413,0.4028
600749,2024-03-31,-1.9608,-0.6811
600749,2024-06-30,-0.253,0.0303
600749,2024-09-30,1.9448,0.344
600749,2024-12-31,1.6185,0.3572
600749,2025-03-31,-1.761,-1.8523
600749,2025-06-30,0.2007,0.0142
600749,2025-09-30,1.9877,0.2473
600749,2025-12-31,2.2154,0.1673
600749,2026-03-31,-2.0287,-1.1152
600750,2012-03-31,3.54,0.1583
600750,2012-06-30,5.64,0.1087
600750,2012-09-30,7.86,0.1093
600750,2012-12-31,11.71,0.0709
600750,2013-03-31,4.09,0.0724
600750,2013-06-30,5.58,-0.0098
600750,2013-09-30,6.86,0.0528
600750,2013-12-31,8.48,0.0403
600750,2014-03-31,2.55,0.0168
600750,2014-06-30,4.66,0.0864
600750,2014-09-30,7.68,0.1368
600750,2014-12-31,12.97,0.1259
600750,2015-03-31,3.02,0.149
600750,2015-06-30,6.49,0.2086
600750,2015-09-30,10.28,0.2304
600750,2015-12-31,16.56,0.1967
600750,2016-03-31,4.47,0.2411
600750,2016-06-30,8.01,0.4403
600750,2016-09-30,10.46,0.533
600750,2016-12-31,15.29,0.4469
600750,2017-03-31,4.09,-0.0319
600750,2017-06-30,7.73,0.0926
600750,2017-09-30,11.73,0.1122
600750,2017-12-31,15.11,0.0715
600750,2018-03-31,3.9,0.2306
600750,2018-06-30,7.54,0.247
600750,2018-09-30,11.61,0.2906
600750,2018-12-31,15.25,0.277
600750,2019-03-31,3.83,0.1547
600750,2019-06-30,7.45,0.4153
600750,2019-09-30,11.26,0.3767
600750,2019-12-31,13.63,0.2618
600750,2020-03-31,3.62,0.2961
600750,2020-06-30,7.31,0.5961
600750,2020-09-30,10.84,0.4118
600750,2020-12-31,12.74,0.3082
600750,2021-03-31,4.03,0.0936
600750,2021-06-30,7.61,0.2333
600750,2021-09-30,11.19,0.2386
600750,2021-12-31,12.52,0.3191
600750,2022-03-31,4.49,-0.021
600750,2022-06-30,9.34,0.2519
600750,2022-09-30,12.27,0.1583
600750,2022-12-31,14.53,0.2665
600750,2023-03-31,6.0,0.047
600750,2023-06-30,11.04,0.2308
600750,2023-09-30,14.7,0.1818
600750,2023-12-31,17.75,0.236
600750,2024-03-31,6.71,0.0673
600750,2024-06-30,12.21,0.2191
600750,2024-09-30,16.03,0.1491
600750,2024-12-31,19.58,0.1773
600750,2025-03-31,7.11,0.1493
600750,2025-06-30,12.89,0.3044
600750,2025-09-30,17.03,0.332
600750,2025-12-31,22.75,0.2301
600750,2026-03-31,6.91,0.0308
600751,2012-03-31,,-0.0834
600751,2012-06-30,,4.9542
600751,2012-09-30,0.0,1.8521
600751,2012-12-31,0.0,0.2212
600751,2013-03-31,-7.05,-0.6267
600751,2013-06-30,-17.16,0.9344
600751,2013-09-30,-41.14,-0.085
600751,2013-12-31,-122.0,0.4409
600751,2014-03-31,,1.2049
600751,2014-06-30,14.92,-0.033
600751,2014-09-30,8.14,-0.0633
600751,2014-12-31,23.25,0.3039
600751,2015-03-31,0.015,-0.1763
600751,2015-06-30,0.79,-0.0116
600751,2015-09-30,1.19,0.0704
600751,2015-12-31,2.05,-0.0556
600751,2016-03-31,0.131,-0.8855
600751,2016-06-30,0.74,-0.4923
600751,2016-09-30,1.76,-0.3445
600751,2016-12-31,2.61,0.0444
600751,2017-03-31,-0.2184,-0.0426
600751,2017-06-30,0.19,-0.0258
600751,2017-09-30,0.95,-0.0227
600751,2017-12-31,6.28,-0.0152
600751,2018-03-31,-0.3851,0.0236
600751,2018-06-30,-0.01,0.0412
600751,2018-09-30,0.33,0.0332
600751,2018-12-31,0.45,0.0091
600751,2019-03-31,0.3905,0.0754
600751,2019-06-30,1.03,0.0302
600751,2019-09-30,2.04,0.012
600751,2019-12-31,3.81,0.0116
600751,2020-03-31,1.1,0.0735
600751,2020-06-30,3.27,0.0188
600751,2020-09-30,3.34,0.0306
600751,2020-12-31,-110.56,0.0541
600751,2021-03-31,10.11,-0.0738
600751,2021-06-30,23.21,-0.0368
600751,2021-09-30,0.46,0.0634
600751,2021-12-31,57.25,-0.0178
600751,2022-03-31,1.17,0.6919
600751,2022-06-30,2.37,0.6021
600751,2022-09-30,2.67,1.345
600751,2022-12-31,2.77,-0.5736
600751,2023-03-31,0.28,-1.9023
600751,2023-06-30,3.93,-5.5759
600751,2023-09-30,3.95,-5.0222
600751,2023-12-31,3.34,-3.5684
600751,2024-03-31,0.75,-0.0242
600751,2024-06-30,1.27,0.2238
600751,2024-09-30,1.51,0.1923
600751,2024-12-31,1.67,-0.4156
600751,2025-03-31,0.57,-0.0527
600751,2025-06-30,0.94,-0.1178
600751,2025-09-30,1.29,0.0015
600751,2025-12-31,1.37,-0.141
600751,2026-03-31,0.17,-0.2816
600753,2012-03-31,-0.52,
600753,2012-06-30,-0.38,0.3782
600753,2012-09-30,0.49,0.0288
600753,2012-12-31,1.45,0.003
600753,2013-03-31,-0.35,-0.2269
600753,2013-06-30,-0.4,-0.0131
600753,2013-09-30,-0.8,0.0016
600753,2013-12-31,-0.43,0.0361
600753,2014-03-31,0.032,-0.3235
600753,2014-06-30,-1.48,-0.3369
600753,2014-09-30,-1.51,-0.1816
600753,2014-12-31,0.353,-0.0387
600753,2015-03-31,-0.13,-0.2993
600753,2015-06-30,-1.26,0.8599
600753,2015-09-30,35.82,179.1725
600753,2015-12-31,32.0,15.3829
600753,2016-03-31,0.02,-0.2583
600753,2016-06-30,-2.6,-0.8943
600753,2016-09-30,-3.244,-0.8191
600753,2016-12-31,,-0.7331
600753,2017-03-31,-0.66,-431.5284
600753,2017-06-30,1.42,-0.0306
600753,2017-09-30,4.9,0.0494
600753,2017-12-31,12.48,-0.0023
600753,2018-03-31,2.4,-0.2976
600753,2018-06-30,2.61,-0.048
600753,2018-09-30,2.47,-0.1158
600753,2018-12-31,12.17,-0.0509
600753,2019-03-31,0.98,-0.4144
600753,2019-06-30,4.37,-0.2363
600753,2019-09-30,7.32,-0.1487
600753,2019-12-31,10.09,-0.0614
600753,2020-03-31,1.55,-0.0674
600753,2020-06-30,4.61,0.0097
600753,2020-09-30,4.57,-0.0137
600753,2020-12-31,10.03,0.0354
600753,2021-03-31,1.01,-0.1246
600753,2021-06-30,1.83,-0.0545
600753,2021-09-30,1.68,-0.0349
600753,2021-12-31,-21.75,-0.0533
600753,2022-03-31,0.29,-0.0538
600753,2022-06-30,1.68,0.0355
600753,2022-09-30,1.18,-0.0188
600753,2022-12-31,5.12,0.0072
600753,2023-03-31,-2.28,0.6645
600753,2023-06-30,-7.14,0.3725
600753,2023-09-30,-12.03,0.1447
600753,2023-12-31,-19.74,0.0426
600753,2024-03-31,-8.53,-0.0429
600753,2024-06-30,-16.76,-0.0534
600753,2024-09-30,-36.09,-0.0746
600753,2024-12-31,0.0,-0.0439
600753,2025-03-31,,-0.4429
600753,2025-06-30,2533.94,-0.0424
600753,2025-09-30,273.19,-0.0391
600753,2025-12-31,75.59,0.0046
600753,2026-03-31,29.19,0.1402
600754,2012-03-31,2.07,0.1642
600754,2012-06-30,5.4,0.2515
600754,2012-09-30,7.96,0.2648
600754,2012-12-31,8.99,0.2379
600754,2013-03-31,2.16,0.1154
600754,2013-06-30,3.89,0.24
600754,2013-09-30,7.76,0.2214
600754,2013-12-31,,0.2381
600754,2014-03-31,2.23,0.0624
600754,2014-06-30,4.35,0.1429
600754,2014-09-30,7.85,0.1728
600754,2014-12-31,10.41,0.192
600754,2015-03-31,1.79,0.0669
600754,2015-06-30,3.35,0.1495
600754,2015-09-30,5.45,0.1907
600754,2015-12-31,7.55,0.2021
600754,2016-03-31,2.01,0.1318
600754,2016-06-30,3.72,0.1746
600754,2016-09-30,5.59,0.2257
600754,2016-12-31,6.94,0.2146
600754,2017-03-31,1.54,0.1477
600754,2017-06-30,3.22,0.2222
600754,2017-09-30,5.54,0.2487
600754,2017-12-31,6.88,0.2394
600754,2018-03-31,1.82,0.0759
600754,2018-06-30,4.03,0.2222
600754,2018-09-30,6.97,0.2303
600754,2018-12-31,8.6,0.2392
600754,2019-03-31,2.29,0.0157
600754,2019-06-30,4.39,0.0909
600754,2019-09-30,6.76,0.1418
600754,2019-12-31,8.35,0.1747
600754,2020-03-31,1.29,-0.6167
600754,2020-06-30,2.15,-0.3323
600754,2020-09-30,2.29,-0.0838
600754,2020-12-31,0.85,0.0153
600754,2021-03-31,-1.53,-0.2158
600754,2021-06-30,0.03,0.1235
600754,2021-09-30,0.64,0.1734
600754,2021-12-31,0.65,0.1825
600754,2022-03-31,-0.73,0.039
600754,2022-06-30,-0.71,0.1598
600754,2022-09-30,0.25,0.2364
600754,2022-12-31,0.68,0.2033
600754,2023-03-31,0.78,0.4492
600754,2023-06-30,3.06,0.3941
600754,2023-09-30,5.73,0.3982
600754,2023-12-31,5.84,0.3524
600754,2024-03-31,1.13,0.3178
600754,2024-06-30,4.96,0.2977
600754,2024-09-30,6.49,0.3215
600754,2024-12-31,5.43,0.2533
600754,2025-03-31,0.23,0.2049
600754,2025-06-30,2.37,0.204
600754,2025-09-30,4.75,0.2724
600754,2025-12-31,5.89,0.239
600754,2026-03-31,0.85,0.31
600756,2012-03-31,0.25,-0.273
600756,2012-06-30,0.42,-0.3577
600756,2012-09-30,0.83,-0.2201
600756,2012-12-31,5.17,0.0418
600756,2013-03-31,0.322,-0.1955
600756,2013-06-30,-7.87,-0.3585
600756,2013-09-30,-5.85,-0.3686
600756,2013-12-31,0.54,0.078
600756,2014-03-31,0.877,-0.3032
600756,2014-06-30,1.29,-0.4117
600756,2014-09-30,2.72,-0.2585
600756,2014-12-31,9.61,0.0241
600756,2015-03-31,2.52,-0.6114
600756,2015-06-30,2.41,-0.4788
600756,2015-09-30,5.87,-0.2367
600756,2015-12-31,11.93,0.0995
600756,2016-03-31,1.31,-0.6006
600756,2016-06-30,1.35,-0.6342
600756,2016-09-30,2.37,-0.3015
600756,2016-12-31,6.32,0.0771
600756,2017-03-31,1.09,-0.3713
600756,2017-06-30,0.69,-0.6244
600756,2017-09-30,1.44,-0.4783
600756,2017-12-31,5.9,-0.0148
600756,2018-03-31,0.93,-0.4248
600756,2018-06-30,1.32,-0.6136
600756,2018-09-30,4.58,-0.4203
600756,2018-12-31,13.72,0.128
600756,2019-03-31,0.14,-0.8866
600756,2019-06-30,-1.39,-0.5685
600756,2019-09-30,-2.39,-0.3978
600756,2019-12-31,1.13,0.0583
600756,2020-03-31,-0.41,-0.5466
600756,2020-06-30,-3.77,-0.4466
600756,2020-09-30,-4.44,-0.2185
600756,2020-12-31,-3.97,0.1603
600756,2021-03-31,-0.39,-0.5469
600756,2021-06-30,-2.35,-0.304
600756,2021-09-30,-1.73,-0.2369
600756,2021-12-31,1.96,0.037
600756,2022-03-31,0.03,-0.0155
600756,2022-06-30,-1.53,-0.1465
600756,2022-09-30,-1.51,-0.1381
600756,2022-12-31,2.9,0.1027
600756,2023-03-31,0.2,-0.4926
600756,2023-06-30,-0.49,-0.3723
600756,2023-09-30,-0.74,-0.2336
600756,2023-12-31,4.0,0.0106
600756,2024-03-31,-1.24,-1.0228
600756,2024-06-30,-3.89,-0.8238
600756,2024-09-30,-4.17,-0.5242
600756,2024-12-31,0.59,-0.1543
600756,2025-03-31,-3.88,-1.6405
600756,2025-06-30,-6.56,-0.484
600756,2025-09-30,-9.51,-0.3987
600756,2025-12-31,-11.95,-0.0403
600756,2026-03-31,-3.79,-1.6916
600757,2012-03-31,3.0,-0.3189
600757,2012-06-30,6.75,0.0027
600757,2012-09-30,8.69,-0.0658
600757,2012-12-31,11.76,0.0762
600757,2013-03-31,3.54,-0.151
600757,2013-06-30,6.74,0.0527
600757,2013-09-30,9.47,-0.0315
600757,2013-12-31,11.08,0.0635
600757,2014-03-31,2.14,-0.1554
600757,2014-06-30,4.59,-0.0107
600757,2014-09-30,5.54,-0.0102
600757,2014-12-31,4.59,0.1458
600757,2015-03-31,1.32,-0.2255
600757,2015-06-30,5.18,0.0253
600757,2015-09-30,7.07,0.0124
600757,2015-12-31,6.64,0.0608
600757,2016-03-31,2.73,-0.1652
600757,2016-06-30,5.83,-0.0414
600757,2016-09-30,7.84,0.0012
600757,2016-12-31,11.22,0.0485
600757,2017-03-31,2.49,-0.2228
600757,2017-06-30,6.66,-0.1226
600757,2017-09-30,9.05,-0.052
600757,2017-12-31,10.5,0.0157
600757,2018-03-31,2.9,-0.212
600757,2018-06-30,7.68,-0.0182
600757,2018-09-30,10.0,-0.0382
600757,2018-12-31,11.48,0.0462
600757,2019-03-31,3.5,-0.2188
600757,2019-06-30,7.08,0.0354
600757,2019-09-30,9.27,-0.0062
600757,2019-12-31,11.26,0.1107
600757,2020-03-31,1.66,-0.2425
600757,2020-06-30,6.3,-0.1867
600757,2020-09-30,8.88,-0.0233
600757,2020-12-31,10.77,0.0919
600757,2021-03-31,3.25,-0.1722
600757,2021-06-30,5.97,0.0615
600757,2021-09-30,8.49,-0.0261
600757,2021-12-31,8.7,0.165
600757,2022-03-31,3.53,-0.1345
600757,2022-06-30,7.09,0.0142
600757,2022-09-30,8.42,0.0028
600757,2022-12-31,8.75,0.1695
600757,2023-03-31,4.47,0.0968
600757,2023-06-30,7.41,0.1316
600757,2023-09-30,9.63,0.1399
600757,2023-12-31,11.6,0.1754
600757,2024-03-31,2.85,-0.0979
600757,2024-06-30,5.75,-0.0379
600757,2024-09-30,7.49,-0.0183
600757,2024-12-31,10.17,0.0804
600757,2025-03-31,4.12,0.0462
600757,2025-06-30,7.0,0.035
600757,2025-09-30,8.82,0.0738
600757,2025-12-31,10.44,0.0875
600757,2026-03-31,3.29,0.1228
600755,2012-03-31,2.23,-0.08
600755,2012-06-30,4.35,0.0429
600755,2012-09-30,4.85,0.0483
600755,2012-12-31,8.28,0.0537
600755,2013-03-31,2.55,0.1834
600755,2013-06-30,5.87,0.1698
600755,2013-09-30,9.78,0.0577
600755,2013-12-31,18.38,-0.014
600755,2014-03-31,4.47,-0.0744
600755,2014-06-30,8.17,-0.1739
600755,2014-09-30,11.88,-0.1338
600755,2014-12-31,13.31,-0.0674
600755,2015-03-31,1.71,-0.2268
600755,2015-06-30,5.25,-0.0979
600755,2015-09-30,5.9,0.0408
600755,2015-12-31,8.49,0.0492
600755,2016-03-31,4.52,-0.2276
600755,2016-06-30,7.16,-0.1444
600755,2016-09-30,9.1,-0.0942
600755,2016-12-31,,0.0233
600755,2017-03-31,3.8,-0.272
600755,2017-06-30,6.8,-0.0454
600755,2017-09-30,13.6,-0.1043
600755,2017-12-31,15.23,-0.0512
600755,2018-03-31,3.02,-0.1657
600755,2018-06-30,6.69,-0.0836
600755,2018-09-30,10.46,-0.0119
600755,2018-12-31,11.51,0.0209
600755,2019-03-31,4.9,-0.092
600755,2019-06-30,7.97,0.0095
600755,2019-09-30,10.82,-0.0183
600755,2019-12-31,12.67,-0.0164
600755,2020-03-31,2.74,-0.0804
600755,2020-06-30,7.6,-0.0316
600755,2020-09-30,10.45,-0.0245
600755,2020-12-31,14.41,-0.0048
600755,2021-03-31,3.16,-0.1653
600755,2021-06-30,12.65,-0.0122
600755,2021-09-30,14.93,-0.0016
600755,2021-12-31,17.62,0.0169
600755,2022-03-31,3.02,-0.2383
600755,2022-06-30,7.84,-0.0853
600755,2022-09-30,9.71,-0.0193
600755,2022-12-31,15.35,0.0007
600755,2023-03-31,2.97,-0.2101
600755,2023-06-30,6.25,-0.0372
600755,2023-09-30,6.99,-0.0112
600755,2023-12-31,6.65,0.0068
600755,2024-03-31,1.31,-0.2237
600755,2024-06-30,2.64,-0.0537
600755,2024-09-30,1.42,0.0059
600755,2024-12-31,0.37,-0.0026
600755,2025-03-31,1.44,-0.0425
600755,2025-06-30,1.35,-0.0007
600755,2025-09-30,1.11,0.0074
600755,2025-12-31,0.24,0.0007
600755,2026-03-31,0.76,-0.3959
600758,2012-03-31,2.76,-0.2058
600758,2012-06-30,2.56,-0.151
600758,2012-09-30,2.44,0.1753
600758,2012-12-31,5.35,0.4089
600758,2013-03-31,3.14,-0.5711
600758,2013-06-30,2.32,-0.4092
600758,2013-09-30,2.36,0.2009
600758,2013-12-31,5.36,0.2981
600758,2014-03-31,3.8,-0.0689
600758,2014-06-30,2.95,0.019
600758,2014-09-30,2.23,0.4118
600758,2014-12-31,3.83,0.2295
600758,2015-03-31,3.69,-0.1817
600758,2015-06-30,2.72,-0.1487
600758,2015-09-30,1.0,-0.022
600758,2015-12-31,-10.24,0.3148
600758,2016-03-31,0.43,-0.3465
600758,2016-06-30,-4.6,0.0315
600758,2016-09-30,-6.35,0.099
600758,2016-12-31,3.42,0.0873
600758,2017-03-31,6.87,-0.0831
600758,2017-06-30,8.34,0.0521
600758,2017-09-30,8.79,0.0727
600758,2017-12-31,8.6,0.1865
600758,2018-03-31,1.55,0.0233
600758,2018-06-30,0.86,0.0133
600758,2018-09-30,0.07,0.0625
600758,2018-12-31,2.05,0.1237
600758,2019-03-31,1.71,-0.0911
600758,2019-06-30,2.38,-0.0267
600758,2019-09-30,0.19,0.0696
600758,2019-12-31,0.48,0.1058
600758,2020-03-31,-1.58,-0.0707
600758,2020-06-30,-3.6,-0.0335
600758,2020-09-30,-8.16,0.015
600758,2020-12-31,-8.85,0.1558
600758,2021-03-31,0.78,0.0437
600758,2021-06-30,-1.07,0.0266
600758,2021-09-30,0.15,0.13
600758,2021-12-31,0.53,0.3165
600758,2022-03-31,4.42,0.1485
600758,2022-06-30,4.73,0.2879
600758,2022-09-30,4.09,0.2465
600758,2022-12-31,3.71,0.2522
600758,2023-03-31,5.23,-0.0178
600758,2023-06-30,4.67,0.0743
600758,2023-09-30,1.18,0.126
600758,2023-12-31,0.44,0.1372
600758,2024-03-31,1.55,-0.2513
600758,2024-06-30,0.22,-0.1158
600758,2024-09-30,1.12,0.049
600758,2024-12-31,3.72,0.1834
600758,2025-03-31,1.69,-0.0428
600758,2025-06-30,0.26,0.0894
600758,2025-09-30,-1.83,0.1273
600758,2025-12-31,-5.0,0.1818
600758,2026-03-31,-2.15,-0.3267
600759,2012-03-31,,0.1164
600759,2012-06-30,1.9762,0.1959
600759,2012-09-30,4.4398,-0.137
600759,2012-12-31,17.42,-0.2833
600759,2013-03-31,0.217,0.0217
600759,2013-06-30,1.0223,0.0372
600759,2013-09-30,-0.9091,0.2057
600759,2013-12-31,1.99,0.2941
600759,2014-03-31,-1.148,6.6749
600759,2014-06-30,0.1007,-0.2901
600759,2014-09-30,-0.45,0.2788
600759,2014-12-31,3.7,0.0802
600759,2015-03-31,0.05,0.0158
600759,2015-06-30,0.2599,0.157
600759,2015-09-30,0.1,0.0823
600759,2015-12-31,1.22,0.0705
600759,2016-03-31,0.02,0.2475
600759,2016-06-30,0.32,0.3783
600759,2016-09-30,0.17,0.1866
600759,2016-12-31,0.79,0.205
600759,2017-03-31,0.23,0.1859
600759,2017-06-30,-0.9,-0.0394
600759,2017-09-30,-0.74,0.082
600759,2017-12-31,-4.22,0.1676
600759,2018-03-31,0.78,0.3919
600759,2018-06-30,1.11,0.345
600759,2018-09-30,2.28,0.3722
600759,2018-12-31,1.34,0.4081
600759,2019-03-31,0.13,0.2879
600759,2019-06-30,0.58,0.229
600759,2019-09-30,0.78,0.2115
600759,2019-12-31,1.11,0.2952
600759,2020-03-31,-0.18,0.4596
600759,2020-06-30,-3.05,0.319
600759,2020-09-30,-4.0,0.3399
600759,2020-12-31,3.28,0.3404
600759,2021-03-31,0.0038,0.1423
600759,2021-06-30,1.07,0.179
600759,2021-09-30,-3.49,0.2982
600759,2021-12-31,-19.67,0.2511
600759,2022-03-31,1.8,0.3216
600759,2022-06-30,2.67,0.3715
600759,2022-09-30,1.0,0.3024
600759,2022-12-31,-18.2,0.2604
600759,2023-03-31,-0.67,0.4026
600759,2023-06-30,-0.39,0.2577
600759,2023-09-30,1.52,0.2466
600759,2023-12-31,28.59,0.2526
600759,2024-03-31,1.19,0.0327
600759,2024-06-30,1.32,0.1659
600759,2024-09-30,1.89,0.1631
600759,2024-12-31,5.94,0.1784
600759,2025-03-31,0.49,0.2303
600759,2025-06-30,0.57,0.067
600759,2025-09-30,0.95,0.0572
600759,2025-12-31,1.66,0.2511
600759,2026-03-31,1.25,0.0136
600760,2012-03-31,-3.2262,-0.0591
600760,2012-06-30,-7.42,0.1075
600760,2012-09-30,-10.5,0.0969
600760,2012-12-31,-4.81,0.072
600760,2013-03-31,-0.56,-0.0778
600760,2013-06-30,-4.37,0.0255
600760,2013-09-30,-8.46,0.0146
600760,2013-12-31,2.39,0.0223
600760,2014-03-31,-3.49,-0.059
600760,2014-06-30,-7.6,-0.0562
600760,2014-09-30,-12.27,0.0341
600760,2014-12-31,-20.9,0.0263
600760,2015-03-31,-6.02,0.0429
600760,2015-06-30,-13.1,0.0718
600760,2015-09-30,-20.78,0.0432
600760,2015-12-31,-43.39,0.0594
600760,2016-03-31,-6.75,0.024
600760,2016-06-30,-11.12,0.1142
600760,2016-09-30,-4.52,0.0639
600760,2016-12-31,,-0.1125
600760,2017-03-31,-2.34,0.0702
600760,2017-06-30,-6.38,0.0651
600760,2017-09-30,-9.35,0.0298
600760,2017-12-31,13.67,0.1679
600760,2018-03-31,-0.31,-0.1076
600760,2018-06-30,1.39,-0.4029
600760,2018-09-30,4.29,-0.0998
600760,2018-12-31,9.89,0.0117
600760,2019-03-31,2.0,0.0357
600760,2019-06-30,5.33,-0.3941
600760,2019-09-30,7.59,0.0035
600760,2019-12-31,10.58,-0.0483
600760,2020-03-31,6.65,-0.0844
600760,2020-06-30,9.11,-0.3574
600760,2020-09-30,12.26,-0.1736
600760,2020-12-31,15.38,0.2314
600760,2021-03-31,3.34,-0.3083
600760,2021-06-30,8.93,1.8153
600760,2021-09-30,13.36,0.2974
600760,2021-12-31,15.42,0.2961
600760,2022-03-31,4.38,-0.3154
600760,2022-06-30,9.35,-0.3781
600760,2022-09-30,14.17,-0.3991
600760,2022-12-31,18.35,0.0644
600760,2023-03-31,4.88,-0.045
600760,2023-06-30,10.99,-0.4093
600760,2023-09-30,16.86,-0.3589
600760,2023-12-31,20.96,-0.095
600760,2024-03-31,4.63,-0.7663
600760,2024-06-30,10.16,-0.2726
600760,2024-09-30,11.35,-0.2328
600760,2024-12-31,20.2,-0.0874
600760,2025-03-31,2.49,0.0777
600760,2025-06-30,6.43,0.211
600760,2025-09-30,7.48,-0.1053
600760,2025-12-31,18.35,-0.0512
600760,2026-03-31,0.7,2.4195
600761,2012-03-31,3.29,0.0304
600761,2012-06-30,6.88,0.0394
600761,2012-09-30,9.34,0.0676
600761,2012-12-31,12.1,0.0611
600761,2013-03-31,3.42,0.055
600761,2013-06-30,7.87,0.0759
600761,2013-09-30,12.22,0.0897
600761,2013-12-31,15.61,0.1011
600761,2014-03-31,6.24,0.0676
600761,2014-06-30,10.49,0.0867
600761,2014-09-30,13.43,0.0985
600761,2014-12-31,15.72,0.0987
600761,2015-03-31,2.41,-0.0265
600761,2015-06-30,5.7,0.0593
600761,2015-09-30,7.46,0.0773
600761,2015-12-31,10.18,0.0969
600761,2016-03-31,2.27,0.088
600761,2016-06-30,4.84,0.1068
600761,2016-09-30,7.45,0.1486
600761,2016-12-31,9.52,0.1263
600761,2017-03-31,2.38,0.0519
600761,2017-06-30,5.06,0.0764
600761,2017-09-30,7.81,0.1008
600761,2017-12-31,9.26,0.1036
600761,2018-03-31,2.96,0.0211
600761,2018-06-30,7.25,0.028
600761,2018-09-30,9.6,0.0619
600761,2018-12-31,12.25,0.0657
600761,2019-03-31,3.04,0.0133
600761,2019-06-30,7.36,0.0458
600761,2019-09-30,10.22,0.0789
600761,2019-12-31,13.63,0.0843
600761,2020-03-31,1.48,-0.0699
600761,2020-06-30,7.79,0.0562
600761,2020-09-30,11.36,0.0777
600761,2020-12-31,14.06,0.0721
600761,2021-03-31,3.23,-0.0426
600761,2021-06-30,6.72,-0.0054
600761,2021-09-30,9.1,0.0063
600761,2021-12-31,11.01,0.042
600761,2022-03-31,3.28,0.0504
600761,2022-06-30,7.16,0.0563
600761,2022-09-30,11.3,0.0198
600761,2022-12-31,14.8,0.0492
600761,2023-03-31,3.81,0.1122
600761,2023-06-30,9.37,0.0576
600761,2023-09-30,13.47,0.0804
600761,2023-12-31,17.56,0.0834
600761,2024-03-31,4.44,0.0713
600761,2024-06-30,9.55,0.0286
600761,2024-09-30,12.64,0.0192
600761,2024-12-31,14.04,0.0273
600761,2025-03-31,3.03,0.038
600761,2025-06-30,7.43,0.0628
600761,2025-09-30,10.63,0.0645
600761,2025-12-31,11.58,0.0818
600761,2026-03-31,2.97,0.0588
600763,2012-03-31,5.52,0.1233
600763,2012-06-30,12.62,0.2484
600763,2012-09-30,20.71,0.2793
600763,2012-12-31,24.38,0.2968
600763,2013-03-31,5.12,0.1526
600763,2013-06-30,10.91,0.2205
600763,2013-09-30,17.97,0.2447
600763,2013-12-31,21.4,0.2896
600763,2014-03-31,4.68,0.0083
600763,2014-06-30,9.31,0.1305
600763,2014-09-30,16.09,0.1827
600763,2014-12-31,19.17,0.2206
600763,2015-03-31,4.87,0.1009
600763,2015-06-30,10.23,0.1649
600763,2015-09-30,17.72,0.2543
600763,2015-12-31,26.52,0.2414
600763,2016-03-31,4.42,-0.248
600763,2016-06-30,8.43,0.0176
600763,2016-09-30,14.0,0.1169
600763,2016-12-31,,0.1832
600763,2017-03-31,5.1,0.0102
600763,2017-06-30,10.25,0.1701
600763,2017-09-30,20.03,0.2495
600763,2017-12-31,23.39,0.2938
600763,2018-03-31,6.02,0.0275
600763,2018-06-30,12.72,0.2235
600763,2018-09-30,24.37,0.2881
600763,2018-12-31,28.66,0.3036
600763,2019-03-31,6.95,0.2923
600763,2019-06-30,14.65,0.3049
600763,2019-09-30,26.38,0.3447
600763,2019-12-31,29.87,0.342
600763,2020-03-31,-1.04,-0.3551
600763,2020-06-30,7.8,0.1934
600763,2020-09-30,19.95,0.3114
600763,2020-12-31,24.39,0.3393
600763,2021-03-31,7.37,0.2031
600763,2021-06-30,15.08,0.2524
600763,2021-09-30,25.21,0.3184
600763,2021-12-31,27.93,0.3378
600763,2022-03-31,5.62,0.099
600763,2022-06-30,9.76,0.1976
600763,2022-09-30,16.42,0.2392
600763,2022-12-31,17.57,0.2465
600763,2023-03-31,4.98,0.2324
600763,2023-06-30,8.79,0.2159
600763,2023-09-30,14.35,0.2864
600763,2023-12-31,14.06,0.2951
600763,2024-03-31,4.45,0.1827
600763,2024-06-30,7.83,0.2297
600763,2024-09-30,12.49,0.2896
600763,2024-12-31,12.8,0.2656
600763,2025-03-31,4.46,0.1983
