day,code,rps,s1,s2,fwd1,fwd3,fwd6,has_change,cog,stage
20220104,300938,80.95238095238095,,0.1447699873387528,-0.1615030981411153,-0.0681591045372775,-0.041323188675109,True,高,L3 一致预期
20220104,300951,76.88172043010752,,-1.672198788760146,-0.1657991758837562,-0.269898069833008,-0.2193871419891814,False,高,L0 无变化
20220104,3031,75.75757575757575,,1.587881068737196,0.0584431429965837,0.1255490483162518,0.2159803546539076,True,高,L3 一致预期
20220104,603006,62.04379562043796,,1.3353909125168717,-0.1030465949820789,-0.1586021505376343,-0.1588027823452291,True,中,L2 市场发现中
20220104,605100,85.64593301435407,,,-0.0594325153374232,-0.1487730061349692,-0.1979237412509881,False,高,L0 无变化
20220104,300458,55.91397849462365,,-0.6076837327416856,-0.1409942950285249,-0.1396903015484922,-0.1001455595410202,False,中,L0 无变化
20220104,807,54.166666666666664,,,0.0349149507609667,0.2094897045658013,-0.0895644869322648,False,中,L0 无变化
20220104,2039,65.85365853658537,,-0.6458590715614964,-0.1453320500481232,-0.1698748796920116,3.173605098050203e-05,False,中,L0 无变化
20220104,600377,84.61538461538461,,,0.0434782608695651,-0.0240274599542335,-0.0274599542334096,False,高,L0 无变化
20220104,600742,32.846715328467155,,,-0.0977630488815243,-0.1971830985915492,-0.2038393994632741,False,低,L0 无变化
20220104,603599,25.96685082872928,,1.1243663916231952,-0.1577608142493639,-0.188295165394402,0.063956226438409,True,低,L1 变化萌芽(市场未知)
20220104,603239,42.33576642335766,,,-0.2176370830977954,-0.2707744488411532,-0.11162538411582,False,中,L0 无变化
20220104,300921,45.45454545454545,,0.7702925471346318,0.3371298405466969,0.0742596810933942,-0.0994978063042908,True,中,L2 市场发现中
20220104,601336,97.91666666666666,,,-0.0181818181818181,-0.0852752880921895,-0.1795134443021766,False,高,L0 无变化
20220104,601988,91.66666666666666,-0.2741334040279211,,0.019543973941368,0.0716612377850163,0.0618892508143322,False,高,L0 无变化
20220104,603100,68.89952153110048,,0.2351517242425012,-0.1782224290367612,-0.3396928804094927,-0.1413276620192628,True,中,L2 市场发现中
20220104,603809,61.31386861313869,,,-0.0049975012493752,-0.217391304347826,-0.1190601100862673,False,中,L0 无变化
20220104,2106,39.247311827956985,,-0.1382723518788467,-0.1181034482758621,-0.2948275862068965,-0.2883510640346268,False,低,L0 无变化
20220104,612,41.66666666666667,,-0.5263931221268361,-0.0983182406209574,-0.1914618369987063,-0.1889682211116509,False,中,L0 无变化
20220104,2379,93.75,,-0.3912780043336551,-0.0272727272727273,-0.0515151515151515,0.1242424242424242,False,高,L0 无变化
20220104,949,69.06077348066299,,-0.1142652904897708,-0.1013986013986014,-0.1520979020979022,-0.3399540775483693,False,中,L0 无变化
20220104,600603,57.692307692307686,-0.3574595492735365,,-0.0295566502463053,-0.0517241379310343,0.5369458128078819,False,中,L0 无变化
20220104,2281,78.78787878787878,,-1.1495009624963637,-0.1389599317988065,-0.2314578005115088,-0.2546914018960313,False,高,L0 无变化
20220104,603698,66.02870813397129,,-0.666119081389217,-0.1707317073170732,-0.2726287262872628,-0.296525457445061,False,中,L0 无变化
20220104,600694,68.18181818181817,,,-0.0114541832669322,-0.0154382470119522,-0.0161588634672755,False,中,L0 无变化
20220104,2792,66.66666666666666,,1.2963415002543983,-0.069753086419753,-0.0839506172839505,-0.2401205427663475,True,中,L2 市场发现中
20220104,601107,94.23076923076924,,-0.3207600824458649,-0.0583501006036217,-0.0804828973843059,-0.1824499990401943,False,高,L0 无变化
20220104,425,58.85167464114832,,,-0.043046357615894,-0.1440397350993377,-0.0827814569536423,False,中,L0 无变化
20220104,2670,81.25,,,-0.0923236514522821,-0.0352697095435684,-0.004149377593361,False,高,L0 无变化
20220104,300547,89.78102189781022,,1.1185662514113852,0.0425378514780101,-0.0050468637346791,0.24802438829654,True,高,L3 一致预期
20220104,300620,87.87878787878788,,-0.7005730156045781,-0.1123067892780278,-0.3261592643318333,-0.3537736588461304,False,高,L0 无变化
20220104,605111,49.46236559139785,1.4346283989527553,1.0034038422146072,-0.1170617500731635,-0.1466783728416739,-0.0068442422056035,True,中,L2 市场发现中
20220104,600919,95.83333333333334,1.981535965083019,,0.1390284757118927,0.2261306532663316,0.2778481641347861,True,高,L3 一致预期
20220104,3025,48.32535885167464,,0.962489212460293,-0.0278121137206428,-0.1551297898640296,-0.0588230091364549,True,中,L2 市场发现中
20220104,601199,86.8421052631579,,-0.4886438466481786,-0.0615141955835962,0.0394321766561513,0.2750660131028213,False,高,L0 无变化
20220104,975,77.08333333333334,,,-0.0533484676503972,0.0612939841089672,0.1220073241201866,False,高,L0 无变化
20220104,601900,88.0,,-0.8921545465261134,-0.0804077010192525,-0.0113250283125706,-0.0906002265005662,False,高,L0 无变化
20220104,600219,31.25,,-1.1902890624090887,-0.0175054704595185,-0.111597374179431,-0.1990139532642059,False,低,L0 无变化
20220104,603002,82.25806451612904,,1.745827712638565,-0.1048387096774193,-0.2217741935483871,-0.2039513317307126,True,高,L3 一致预期
20220104,605259,61.24401913875598,,0.5416910044739031,-0.1390024529844643,-0.191877895884437,-0.2164077405287543,True,中,L2 市场发现中
20220104,800,10.218978102189782,,-0.8128502681633586,-0.080193236714976,-0.1603864734299517,-0.033959053874115,False,低,L0 无变化
20220104,2254,27.624309392265197,2.5082771416224863,0.8039741064431295,-0.0151975683890577,-0.1616008105369807,-0.1155881117245819,True,低,L1 变化萌芽(市场未知)
20220104,300294,17.857142857142858,-0.0603942639038782,1.3260317502015435,-0.0936842105263157,-0.2386842105263158,-0.0635937609277151,True,低,L1 变化萌芽(市场未知)
20220104,600888,35.41666666666667,,,-0.0568319226118501,-0.1281741233373641,0.1983996571609341,False,低,L0 无变化
20220104,300303,46.236559139784944,,,-0.1679389312977098,-0.2564885496183205,-0.2519083969465648,False,中,L0 无变化
20220104,600039,80.0,,,-0.0503842869342441,-0.094790777113578,-0.0341576098556408,False,高,L0 无变化
20220104,2428,100.0,,-1.3640596711803132,0.0903861955628595,0.0493015612161051,0.0353327855382086,False,高,L0 无变化
20220104,300689,69.6969696969697,,,-0.0100095328884651,-0.144423260247855,-0.173693252395524,False,中,L0 无变化
20220104,2722,43.0622009569378,,-1.357419126623477,-0.0308832612723903,-0.0784434836318715,-0.1365040148239654,False,中,L0 无变化
20220104,300398,78.49462365591397,,0.4957618530955725,-0.1168241965973534,0.0079395085066162,-0.1219057082082116,True,高,L3 一致预期
20220401,600050,32.35294117647059,,,-0.0139664804469272,-0.0194891321386202,-0.0449202497488577,False,低,L0 无变化
20220401,2034,64.1025641025641,,-0.6383404669511468,0.006989247311828,0.1152949794992577,-0.0249353579426743,False,中,L0 无变化
20220401,612,44.89795918367347,,-0.5263931221268361,-0.1408,0.00308410412911,-0.1235187439648554,False,中,L0 无变化
20220401,300660,85.45454545454545,,-0.5443592963077726,-0.121760391198044,0.9008870146979512,0.1961312756518332,False,高,L0 无变化
20220401,600219,34.69387755102041,,-1.1902890624090887,-0.2019704433497536,-0.0983974794131579,-0.2511690176237061,False,低,L0 无变化
20220401,2296,41.17647058823529,,1.0402855368632924,-0.1931034482758621,-0.0620689655172413,-0.1048275862068965,True,中,L2 市场发现中
20220401,603599,18.556701030927837,,1.1294635228874792,0.1564263322884014,0.3107673886843096,0.1780713078120133,True,低,L1 变化萌芽(市场未知)
20220401,600888,40.81632653061224,,,0.1650485436893205,0.3745860145244002,0.0991008008697167,False,中,L0 无变化
20220401,300139,91.83673469387756,,-0.2764832417633756,-0.1971104231166149,-0.0835913312693497,-0.2291021671826625,False,高,L0 无变化
20220401,2677,10.416666666666668,,0.8184722315034458,0.0303468208092485,0.1175092255017675,-0.1590269557240934,True,低,L1 变化萌芽(市场未知)
20220401,800,17.36111111111111,,-0.8128502681633586,-0.0678941311852704,0.150578111899069,-0.1312461327620447,False,低,L0 无变化
20220401,605208,32.6530612244898,,,-0.1013165426445336,0.2821980435592663,0.2470800204550867,False,低,L0 无变化
20220401,603095,72.72727272727273,1.8150335028493376,1.5884667781213868,-0.1865079365079364,-0.0948450137899654,-0.045795176194795,True,高,L3 一致预期
20220401,2039,86.58536585365853,,-0.6458590715614964,0.0376811594202899,0.2046759116022827,0.0817497981734782,False,高,L0 无变化
20220401,949,82.4742268041237,,-0.1050040282148847,-0.268041237113402,-0.2215540873353965,-0.3276093887883398,False,高,L0 无变化
20220401,2406,63.888888888888886,,0.0202596147018841,-0.190127970749543,-0.0511882998171846,-0.1773746640016281,True,中,L2 市场发现中
20220401,600742,29.166666666666668,,,-0.1475748194014448,-0.0082911817875871,-0.1639788027112562,False,低,L0 无变化
20220401,425,70.9090909090909,,,-0.0290135396518376,0.0715667311411993,-0.1138111778063905,False,高,L0 无变化
20220401,603005,29.743589743589745,,-0.5501153165021031,-0.2026143790849673,0.1832019709591035,-0.2111986860272642,False,低,L0 无变化
20220401,2978,12.244897959183673,-0.3125594263797476,-0.3264219086303392,-0.1483888437584619,0.1168852467299517,-0.1039347359791178,False,低,L0 无变化
20220401,300677,82.42677824267783,,0.1889717568664202,-0.3751904243743199,-0.3357339344991596,-0.4752271308417384,True,高,L3 一致预期
20220401,2106,42.05128205128205,,-0.1382723518788467,-0.1185134588064598,0.0091843101709447,-0.0726414447077805,False,中,L0 无变化
20220401,688318,89.36170212765957,,-0.7479301410414694,-0.2046153846153846,0.0606943356414868,-0.1742902556390886,False,高,L0 无变化
20220401,603926,75.69444444444444,,-0.0851300343891238,-0.1559566787003609,-0.0329461407721314,-0.1090921139396801,False,高,L0 无变化
20220401,690,43.90243902439025,,,-0.1454918032786886,-0.0933975919571376,-0.0145625999534104,False,中,L0 无变化
20220401,605399,11.34020618556701,2.16168334061481,0.63865090534665,-0.0890873448050534,0.2380500957961848,-0.0401537709958907,True,低,L1 变化萌芽(市场未知)
20220401,600398,74.50980392156863,,0.2795081492857475,-0.0406654343807764,-0.0125483171123522,-0.1393019492842656,True,高,L3 一致预期
20220401,2913,73.33333333333333,,-0.395455196285877,0.0068931560807483,0.0586643714085544,-0.2341720449020337,False,高,L0 无变化
20220401,601601,87.75510204081633,,,-0.1034482758620688,0.0112068965517242,-0.0935727948337376,False,高,L0 无变化
20220401,300215,13.636363636363637,,-0.331551648793386,-0.2081081081081081,-0.0878378378378378,-0.2905405405405405,False,低,L0 无变化
20220401,605368,36.58536585365854,-0.245848085510163,-0.2652227800681449,0.0342485629105397,0.0055857851855365,-0.0374083814019686,False,低,L0 无变化
20220401,603809,65.27777777777779,,,0.0019157088122605,0.1256454148897694,-0.105536429094313,False,中,L0 无变化
20220401,600223,29.411764705882355,,-0.3462862853736572,-0.2338709677419354,-0.0913978494623655,-0.3124217408832,False,低,L0 无变化
20220401,883,40.2439024390244,,1.766267649295986,-0.0613636363636364,0.1795454545454544,0.0219984803818238,True,中,L2 市场发现中
20220401,3025,41.36363636363637,,0.962489212460293,-0.0307242136064374,0.1139900301515843,-0.0940410059580003,True,中,L2 市场发现中
20220401,823,54.35897435897436,,0.82280003882971,-0.180909090909091,-0.0663365824101236,-0.2196520108639184,True,中,L2 市场发现中
20220401,2833,42.27272727272727,,-0.5479025222365359,-0.1421232876712328,0.0257185343720776,-0.210797208918019,False,中,L0 无变化
20220401,300916,37.94871794871795,,0.5958259089919654,-0.2295180722891567,0.416181703925955,0.5241878710486991,True,低,L1 变化萌芽(市场未知)
20220401,960,55.10204081632652,,-0.968793466202299,-0.1645041705282669,-0.2245580171750163,-0.437314662282232,False,中,L0 无变化
20220401,603565,75.47169811320755,,0.1205629196247927,0.0144717800289435,-0.1049100533388516,-0.1295450720214246,True,高,L3 一致预期
20220401,600308,36.231884057971016,,-1.0173773673434174,-0.030520646319569,0.0666932188857123,-0.0412792186280246,False,低,L0 无变化
20220401,2254,31.443298969072163,2.5082771416224863,0.8101483581053028,-0.1764350453172205,0.0548816117556949,-0.0120652046487292,True,低,L1 变化萌芽(市场未知)
20220401,601336,97.95918367346938,,,-0.1917693169092944,-0.103023516237402,-0.2061925827057581,False,高,L0 无变化
20220401,2027,23.52941176470588,,0.4997724394273678,-0.0530546623794211,0.0643086816720257,-0.1056628520074066,True,低,L1 变化萌芽(市场未知)
20220401,2048,45.83333333333333,,-0.798256008333574,-0.1624770079705702,-0.0063701085314504,-0.2702258073231611,False,中,L0 无变化
20220401,688618,52.94117647058824,,0.1362063467901828,-0.0684531059683313,0.0376619304392675,0.1543497658934938,True,中,L2 市场发现中
20220401,601339,90.19607843137256,,,-0.1206106870229007,-0.1449426949018432,-0.0436640626474984,False,高,L0 无变化
20220401,2145,13.917525773195877,0.9577906578598246,-1.3512262880876849,-0.2031088082901554,0.0848485472854001,0.0152487799560718,True,低,L1 变化萌芽(市场未知)
20220401,300294,17.154811715481173,-0.0603942639038782,1.3260317502015435,0.0248876598686482,0.2299839987814318,0.094477287051274,True,低,L1 变化萌芽(市场未知)
20220401,3816,89.02439024390245,,-0.8732563336022272,0.0401459854014598,0.0218978102189781,-0.0012603982716202,False,高,L0 无变化
20220401,603386,43.07692307692308,,-0.9459264659958336,-0.148310387984981,-0.0143929912390486,-0.1294605598490624,False,中,L0 无变化
20220401,605259,57.72727272727273,,0.5416910044739031,-0.1112984822934233,-0.03035413153457,0.1426402893072407,True,中,L2 市场发现中
20220401,300856,76.47058823529412,,0.1139546263685267,0.1854320987654323,0.5447640266239695,1.3804255301832011,True,高,L3 一致预期
20220401,651,77.08333333333334,,0.6236391101380241,0.0666502706831584,0.0426490810739814,0.0691809091681463,True,高,L3 一致预期
20220401,688556,33.63636363636363,2.0260299525047305,0.5583240252322704,0.0297001961333707,0.6052423787273633,0.5789108229984534,True,低,L1 变化萌芽(市场未知)
20220701,601728,64.28571428571429,,,-0.0026881720430107,0.0768381807389819,0.207279919127467,False,中,L0 无变化
20220701,408,81.53846153846153,,-1.10089268914898,-0.040983606557377,-0.1754718179615918,-0.2071499576122157,False,高,L0 无变化
20220701,600016,40.625,,,-0.0269541778975741,-0.0835579514824799,-0.0727762803234501,False,中,L0 无变化
20220701,300308,100.0,1.0869349986264754,,0.0638709677419353,-0.1809677419354839,-0.0870967741935484,True,高,L3 一致预期
20220701,601328,78.125,,,-0.010775257542183,-0.0064649100804931,0.0215523484204906,False,高,L0 无变化
20220701,601339,88.52459016393442,,-0.7237130135446104,0.0796116504854369,0.1184466019417476,0.0951456310679612,False,高,L0 无变化
20220701,603118,75.0,,,0.0298913043478261,0.0964673913043479,0.1114130434782607,False,高,L0 无变化
20220701,600757,79.41176470588235,,-0.5794416890087208,-0.0054326283972203,0.0289286243644879,0.0938332129143812,False,高,L0 无变化
20220701,2396,80.35714285714286,,-0.7440983695762015,0.0158600789042597,-0.2144491481232437,-0.1153626202160619,False,高,L0 无变化
20220701,601169,56.25,,,-0.017620780051249,-0.0270667340892177,0.0130785705721494,False,中,L0 无变化
20220701,603203,80.86642599277978,,-1.1522254527719529,0.0252623396813058,-0.1383598911776137,0.1453556160124369,False,高,L0 无变化
20220701,600050,37.5,,,-0.0172910662824207,-0.0259365994236311,0.4494099642712446,False,低,L0 无变化
20220701,600941,60.71428571428571,,,-0.0318869165023012,0.2042579129716262,0.2179695928916012,False,中,L0 无变化
20220701,601233,81.81818181818183,,1.0399938003126803,-0.0725833970535212,-0.1621489730915031,-0.0910046857421842,True,高,L3 一致预期
20220701,601811,72.05882352941177,,-0.7530353385354731,0.0,0.0375690607734806,0.1116022099447513,False,高,L0 无变化
20220701,601229,84.375,,,-0.03577201655639,-0.0487801512402836,-0.0390240502273635,False,高,L0 无变化
20220701,603926,72.61146496815286,,-0.8022866349098801,0.0472440944881888,-0.0787401574803149,-0.0905511811023623,False,高,L0 无变化
20220701,601019,66.17647058823529,,-0.1268890900689947,-0.0581196021072455,-0.0422896794535858,0.0036170962420274,False,中,L0 无变化
20220701,600598,63.1578947368421,-0.4828825657962377,,-0.0602981029810298,-0.10840108401084,-0.0636856368563686,False,中,L0 无变化
20220701,2902,71.42857142857143,,,0.2730844793713163,-0.1761624099541584,-0.1342501637197118,False,高,L0 无变化
20220701,2429,91.93548387096774,,-1.1787275589596715,0.0208877284595301,-0.1566579634464751,-0.073107049608355,False,高,L0 无变化
20220701,603083,92.85714285714286,,-0.9517953516740716,0.0216110019646365,-0.0491159135559921,0.1571709233791749,False,高,L0 无变化
20220701,807,69.23076923076923,,,0.0039761431411531,-0.0904572564612324,0.1053677932405567,False,中,L0 无变化
20220701,601598,95.0,,-1.5831069839598355,0.0250452490063697,-0.0346134691897682,0.0748776778533759,False,高,L0 无变化
20220701,2687,85.24590163934425,,-0.2915002065081054,-0.0110619469026549,-0.0619469026548672,0.0641592920353983,False,高,L0 无变化
20220701,960,60.0,,,-0.0764139590854391,-0.2743682310469314,-0.148014440433213,False,中,L0 无变化
20220701,2039,77.52808988764045,,,0.012925170068027,-0.1020408163265306,0.0299319727891156,False,高,L0 无变化
20220701,719,88.23529411764706,,0.3230245952710668,-0.0088238050519328,0.0578218046226868,0.1797690904102886,True,高,L3 一致预期
20220701,300897,67.14801444043322,,0.250696449292469,0.0715268225584593,-0.1182943603851444,-0.0739339752407154,True,中,L2 市场发现中
20220701,603565,76.66666666666667,,-1.1589298823613283,0.1820480404551201,-0.0275223945643298,0.0048935256168591,False,高,L0 无变化
20220701,300695,62.42038216560509,,,0.100346687211094,-0.0367873651771956,-0.1504237288135592,False,中,L0 无变化
20220701,600894,45.48736462093863,,0.2991552152743848,0.0347432024169183,-0.0800604229607251,-0.0166163141993958,True,中,L2 市场发现中
20220701,2533,84.07643312101911,,-0.4990188180359158,0.2513966480446927,-0.1452513966480447,-0.1243016759776536,False,高,L0 无变化
20220701,603100,74.72924187725631,,-0.6292659005543177,0.141328828828829,0.5917792792792793,0.6998873873873874,False,高,L0 无变化
20220701,603881,51.78571428571429,,,-0.0217309853877857,-0.2248032971150243,-0.0303484451105282,False,中,L0 无变化
20220701,2787,98.7012987012987,,,0.0668953687821611,-0.0428816466552315,0.053173241852487,False,高,L0 无变化
20220701,2565,83.11688311688312,,-0.5543916490428397,-0.0432098765432098,-0.2510288065843622,-0.1440329218106997,False,高,L0 无变化
20220701,601101,82.6086956521739,,-0.8234078524425241,-0.1287128712871286,-0.0606435643564355,-0.2314356435643564,False,高,L0 无变化
20220701,975,83.07692307692308,,,0.1071800208116546,0.3413111342351715,0.1873048907388139,False,高,L0 无变化
20220701,600398,81.9672131147541,,-0.9117938593810064,-0.0496894409937888,-0.1283643892339544,0.0993788819875776,False,高,L0 无变化
20220701,601601,91.66666666666666,,,-0.1125332343195998,-0.1036184501339604,0.0662081886024696,False,高,L0 无变化
20220701,603809,63.69426751592356,,-0.8670619393200065,0.0888722927557879,-0.2053771471247198,-0.1941747572815534,False,中,L0 无变化
20220701,301016,64.62093862815884,,-0.5776425324587514,0.1148247978436658,-0.0431266846361185,0.0716981132075471,False,中,L0 无变化
20220701,603040,95.54140127388536,,-0.706136986686328,0.0704751735184194,-0.1692471970101442,-0.0640683395621998,False,高,L0 无变化
20220701,2296,28.57142857142857,,-0.5080356713472014,0.138235294117647,-0.0455882352941177,0.214705882352941,False,低,L0 无变化
20220701,630,64.61538461538461,,,-0.0646153846153846,-0.206153846153846,-0.0276923076923076,False,中,L0 无变化
20220701,600582,39.35018050541516,,,0.0805084745762714,0.0423728813559323,0.125,False,低,L0 无变化
20220701,2014,88.31168831168831,-0.5730403853019905,,0.0508221225710017,0.1210762331838566,0.2152466367713004,False,高,L0 无变化
20220701,603013,46.496815286624205,,,0.1858529819694869,-0.1061026352288488,-0.0110957004160887,False,中,L0 无变化
20220701,2833,58.12274368231047,,1.8658728805359732,-0.0346475507765829,-0.2305854241338111,-0.2485065710872163,True,中,L2 市场发现中
20220701,581,42.038216560509554,,-0.2446807507736054,0.0281543274244002,-0.1058394160583942,-0.0693430656934307,False,中,L0 无变化
20220701,2440,87.38738738738738,,-1.1552446865676549,-0.0024844720496896,0.0086956521739129,-0.0968944099378883,False,高,L0 无变化
20220701,601156,40.0,1.2614056191102696,2.338519358269468,-0.1184144505770196,-0.2112393376818866,-0.2277972905168089,True,低,L1 变化萌芽(市场未知)
20220701,600846,77.77777777777779,,,0.1150895140664962,0.0938465472635772,0.201112370905647,False,高,L0 无变化
20220701,2515,91.35802469135804,,-0.2710880643614638,-0.0967032967032965,-0.1450549450549449,0.0527472527472527,False,高,L0 无变化
20220701,688318,89.90825688073394,,-0.1932542768690102,-0.0759999999999999,-0.2215384615384615,-0.070974358974359,False,高,L0 无变化
20220701,2195,91.74311926605505,,2.1576690363983975,0.0090090090090089,-0.1396396396396395,-0.0630630630630628,True,高,L3 一致预期
20220701,338,89.171974522293,,,-0.0567651632970451,-0.2652045697977638,-0.1809174417311693,False,高,L0 无变化
20220701,300627,53.57142857142857,,0.5504750868486021,0.0489130434782607,-0.1032608695652174,-0.1059782608695653,True,中,L2 市场发现中
20220701,605100,88.4476534296029,,-0.5900454154616989,0.0027643400138217,-0.1644782308223913,-0.069799585348998,False,高,L0 无变化
20220701,429,91.66666666666666,,,-0.0367164743448751,-0.0497338192861605,0.0101459674437525,False,高,L0 无变化
20220701,603298,87.36462093862815,,-0.5929494085959732,-0.0590823381521056,-0.2275298554368322,0.0930232558139534,False,高,L0 无变化
20220701,603758,83.43949044585987,,,0.0772093023255815,-0.2613953488372093,-0.2018604651162791,False,高,L0 无变化
