date,code,direction,qty,price,cost
20221201,603697,buy,124271,7.11,2651.49
20221201,000719,sell,6287,7.06,133.12
20221201,000930,buy,108780,8.12,2651.5
20221201,600938,buy,62151,14.22,2651.49
20221201,600741,buy,54586,16.19,2651.48
20221201,603156,buy,53777,16.44,2651.49
20221201,300951,buy,24618,35.9,2651.46
20221201,000425,buy,180358,4.9,2651.5
20221201,603529,buy,5519,29.99,496.59
20221201,603201,buy,66965,13.2,2651.48
20221201,603600,buy,1118,9.5,31.85
20221201,600562,buy,51725,17.09,2651.48
20221201,000830,buy,73607,12.01,2651.48
20221201,601368,buy,165093,5.35,2651.5
20221201,688068,buy,9498,93.05,2651.45
20221201,605117,sell,611,66.49,121.87
20221201,600618,buy,92091,9.6,2651.5
20221201,002327,buy,154058,5.74,2651.5
20221201,688981,buy,1544,40.98,189.82
20221201,600219,buy,295681,2.99,2651.51
20221201,002014,buy,12749,6.6,252.46
20221201,600251,buy,108136,8.17,2651.49
20221201,002677,buy,93145,9.49,2651.51
20221201,301061,buy,69017,12.81,2651.5
20221201,300130,buy,6569,12.23,241.06
20221201,605009,sell,284,29.61,25.23
20221201,300394,buy,8445,13.05,330.6
20221201,002757,buy,8890,10.38,276.72
20230103,002818,sell,93763,9.33,2625.56
20230103,000408,sell,33956,22.87,2329.26
20230103,000719,sell,125231,7.34,2757.59
20230103,600325,sell,90905,8.44,2301.24
20230103,601881,sell,95012,8.6,2451.25
20230103,601319,sell,181686,4.85,2641.53
20230103,603086,sell,89055,9.33,2491.49
20230103,605259,sell,53746,16.68,2690.14
20230103,600123,sell,95484,8.69,2488.8
20230103,603095,sell,80366,10.1,2434.67
20230103,603797,sell,153725,5.51,2542.9
20230103,000651,sell,33340,26.58,2658.12
20230103,605368,sell,118215,6.91,2449.94
20230103,300394,sell,67731,12.97,2635.37
20230103,601229,sell,184086,4.75,2624.85
20230103,603889,sell,272560,3.43,2801.32
20230103,603600,sell,93071,8.69,2426.67
20230103,300856,sell,50204,17.4,2621.29
20230103,601900,sell,120064,7.5,2700.27
20230103,605117,sell,13294,59.75,2382.89
20230103,002871,sell,85253,9.32,2383.89
20230103,603529,sell,29468,29.69,2624.44
20230103,600941,sell,13617,63.18,2581.08
20230103,600373,sell,104323,8.48,2654.24
20230103,688075,sell,12000,54.47,1960.83
20230103,688303,sell,17977,43.92,2368.78
20230103,002938,sell,32390,25.91,2517.32
20230103,600873,sell,103489,8.89,2759.73
20230103,688298,sell,10308,61.66,1906.68
20230103,002884,sell,67506,13.18,2669.23
20230103,600694,sell,81003,11.32,2751.0
20230103,603408,sell,87041,9.4,2455.68
20230103,688425,sell,226967,3.76,2561.63
20230103,600452,sell,108417,9.5,3089.67
20230103,000930,sell,108780,7.88,2572.62
20230103,600938,sell,62151,13.31,2481.56
20230103,600741,sell,54586,14.9,2440.62
20230103,603156,sell,53777,17.37,2802.7
20230103,300951,sell,24618,32.25,2381.71
20230103,000425,sell,180358,4.79,2591.01
20230103,603201,sell,66965,12.28,2466.76
20230103,000830,sell,73607,11.21,2474.31
20230103,601368,sell,165093,5.15,2550.07
20230103,688068,sell,9498,60.64,1727.94
20230103,600618,sell,92091,9.15,2526.7
20230103,002327,sell,154058,5.82,2689.27
20230103,600251,sell,108136,7.69,2495.86
20230103,002677,sell,93145,9.36,2616.19
20230103,301061,sell,69017,12.5,2588.75
20230103,601038,buy,2099,10.82,68.12
20230103,603556,buy,268,16.88,13.57
20230103,603599,sell,2219,19.04,126.75
20230103,000617,buy,158197,5.39,2556.36
20230103,600050,sell,15714,4.52,213.11
20230103,600130,buy,183647,4.64,2556.37
20230103,002039,sell,6557,14.17,278.66
20230103,300360,buy,545,13.68,22.36
20230103,601601,sell,1031,21.55,66.66
20230103,605377,sell,7681,12.17,280.35
20230103,002195,sell,7304,2.06,45.1
20230103,601728,sell,6623,3.87,76.97
20230103,300033,buy,567,66.12,112.47
20230103,600566,buy,2349,24.27,171.03
20230103,002737,buy,38619,22.06,2556.34
20230103,603699,sell,5044,10.06,152.25
20230103,601318,sell,1902,40.7,232.23
20230103,600060,sell,4106,12.56,154.75
20230103,001219,buy,60783,14.02,2556.36
20230103,688036,sell,846,49.86,126.54
20230103,601169,sell,8796,3.61,95.13
20230103,000915,buy,1166,35.97,125.83
20230103,002343,buy,119011,7.16,2556.36
20230103,688981,sell,1053,41.54,131.22
20230103,605009,sell,4052,33.03,401.53
20230103,600398,sell,23738,4.12,293.72
20230103,000923,buy,72051,11.83,2556.34
20230103,002728,buy,76821,11.09,2556.37
20230103,300488,buy,38659,22.04,2556.31
20230103,002020,buy,71400,11.93,2556.36
20230103,601328,sell,9505,3.93,112.02
20230103,002432,buy,1447,47.9,207.92
