date,code,direction,qty,price,cost
20170901,000975,buy,10424,5.17,161.68
20170901,000544,buy,52135,9.93,1553.1
20170901,600223,buy,21053,4.01,253.27
20170901,300357,buy,2302,11.15,77.0
20170901,600900,buy,25450,8.62,658.14
20170901,002763,sell,7597,14.76,336.4
20170901,600486,buy,11930,26.35,943.07
20170901,600674,buy,49825,6.65,994.01
20170901,300443,buy,7201,20.63,445.67
20170901,300261,buy,3862,5.93,68.7
20170901,002189,sell,6274,17.37,326.94
20170901,600845,sell,163424,2.21,1083.5
20170901,300327,sell,12142,16.9,615.6
20170901,002031,buy,20171,3.16,191.22
20170901,000880,sell,23561,6.4,452.37
20170901,002831,buy,2849,28.72,245.47
20170901,600867,sell,8865,13.55,360.36
20170901,300144,buy,14802,10.07,447.17
20170901,603040,sell,4656,29.7,414.85
20170901,300342,buy,5193,13.27,206.73
20170901,600037,buy,203,13.82,8.42
20170901,601088,sell,194397,5.8,3382.51
20170901,300403,sell,13920,8.42,351.62
20170901,002516,buy,3353,4.37,43.96
20170901,000301,buy,30045,4.3,387.58
20170901,002492,sell,15753,8.69,410.68
20170901,002346,buy,9131,25.75,705.37
20170901,000429,buy,45432,4.91,669.21
20170901,300193,sell,22372,6.37,427.53
20170901,600113,buy,14518,10.67,464.72
20170901,300298,sell,11404,15.45,528.58
20170901,002049,sell,13790,18.89,781.48
20170901,002670,sell,45925,16.51,2274.67
20170901,600031,buy,109090,4.84,1583.99
20170901,600012,buy,27288,9.75,798.17
20170901,002460,buy,75280,35.19,7947.31
20170901,600236,buy,30149,2.72,246.02
20170901,002553,sell,2229,9.89,66.13
20170901,601985,buy,27423,6.51,535.57
20170901,002633,sell,6396,15.86,304.32
20170901,002695,buy,6385,21.68,415.28
20170901,300394,sell,41307,4.44,550.21
20170901,002039,buy,25673,9.48,730.14
20170901,601001,sell,165456,5.23,2596.0
20170901,300149,buy,6732,19.19,387.56
20170901,002345,buy,6443,9.64,186.33
20170901,300109,buy,5844,22.11,387.63
20170901,300475,sell,19070,7.63,436.51
20170901,601717,buy,30542,4.23,387.58
20170901,603058,buy,2285,19.91,136.48
20170901,000014,buy,7279,13.64,297.86
20170901,601566,buy,10266,11.27,347.09
20170901,603703,buy,10580,12.77,405.32
20170901,002749,sell,11761,8.34,294.26
20170901,002363,sell,14866,8.48,378.19
20170901,600295,buy,485185,5.46,7947.33
20170901,002635,sell,8153,40.52,991.08
20170901,000568,buy,92529,28.63,7947.32
20170901,002555,buy,28148,16.57,1399.24
20170901,601601,buy,88777,29.84,7947.32
20170901,000902,buy,28891,7.73,669.98
20170901,601799,buy,4938,34.81,515.68
20170901,002033,buy,3904,8.42,98.62
20170901,000026,sell,1861,9.61,53.65
20170901,000738,buy,1017,18.96,57.85
20171009,600703,sell,143427,22.3,9595.27
20171009,000738,sell,134797,19.4,7845.19
20171009,601688,sell,133188,19.08,7623.68
20171009,002460,sell,75280,38.76,8753.56
20171009,600295,sell,485185,3.68,5356.44
20171009,601601,sell,88777,28.26,7526.51
20171009,600215,buy,14406,9.8,423.54
20171009,000422,buy,31088,5.39,502.69
20171009,300195,buy,5916,13.96,247.76
20171009,600962,sell,373,14.27,15.97
20171009,603306,buy,3482,21.7,226.68
20171009,600177,buy,48944,3.47,509.51
20171009,000426,sell,20689,11.23,697.01
20171009,603005,sell,31192,11.59,1084.55
20171009,600106,buy,19218,3.58,206.4
20171009,002287,buy,1058,26.8,85.06
20171009,002718,sell,5134,37.4,576.03
20171009,300154,buy,5189,6.96,108.35
20171009,002558,buy,1712,40.89,210.01
20171009,300450,sell,2561,21.57,165.72
20171009,002818,buy,4224,16.1,204.02
20171009,300363,buy,4495,12.7,171.26
20171009,600506,buy,12563,13.83,521.24
20171009,300176,buy,5734,23.23,399.6
20171009,002549,buy,13655,7.59,310.92
20171009,300215,sell,6065,11.06,201.24
20171009,002582,buy,11770,9.58,338.27
20171009,002038,sell,9798,17.42,512.04
20171009,300035,sell,14415,9.11,393.96
20171009,002677,sell,15327,12.18,560.05
20171009,300446,buy,1348,17.03,68.87
20171009,002571,sell,41760,8.91,1116.24
20171009,600371,sell,25011,8.7,652.79
20171009,300408,sell,26112,22.6,1770.39
20171009,002643,buy,18664,11.5,643.91
20171009,600736,sell,5239,7.06,110.96
20171009,002148,sell,3146,13.01,122.79
20171009,000830,sell,78120,6.33,1483.5
20171009,300443,sell,540,20.97,33.97
20171009,000975,buy,39333,4.86,573.48
20171009,603360,sell,8207,3.83,94.3
20171009,000544,buy,11956,9.62,345.05
20171009,300357,sell,9575,11.76,337.81
20171009,600223,buy,13099,3.98,156.4
20171009,600900,sell,5698,8.89,151.97
20171009,002138,buy,146366,18.32,8044.28
20171009,002763,buy,8954,14.23,382.25
20171009,600486,buy,2122,26.12,166.28
20171009,600674,buy,9149,6.58,180.6
20171009,300261,sell,2049,6.03,37.07
20171009,600845,sell,22630,2.28,154.79
20171009,300327,sell,11181,18.42,617.86
20171009,000886,buy,406893,6.59,8044.27
20171009,002031,buy,12920,3.15,122.09
20171009,000880,buy,19262,6.19,357.7
20171009,600867,sell,4793,14.06,202.17
20171009,603040,buy,8274,27.51,682.85
20171009,002831,buy,11732,25.79,907.7
20171009,300144,buy,15087,9.64,436.32
20171009,600037,buy,3043,13.77,125.71
20171009,300342,sell,12118,14.3,519.86
20171009,300699,buy,88847,30.18,8044.21
20171009,002346,buy,4896,24.88,365.44
20171009,601088,buy,54978,5.24,864.25
20171009,002492,buy,13234,8.43,334.69
20171009,300403,buy,37271,7.62,852.02
20171009,000429,buy,30982,4.7,436.85
20171009,002516,buy,13062,4.33,169.68
20171009,000301,sell,58603,4.81,845.64
20171009,300193,buy,9749,6.3,184.26
20171009,300298,sell,4604,16.07,221.96
20171009,600113,buy,8811,10.43,275.7
20171009,002049,sell,32464,24.88,2423.11
20171009,600012,sell,1125,9.91,33.45
20171009,002670,buy,18305,15.0,823.73
20171009,600031,buy,7823,4.83,113.36
20171009,002273,buy,191667,13.99,8044.26
20171009,600236,sell,55641,2.92,487.42
20171009,601985,buy,18694,6.3,353.32
20171009,002633,buy,20480,14.3,878.59
20171009,002553,buy,1903,9.94,56.75
20171009,002695,buy,14616,19.6,859.42
20171009,300394,sell,127045,5.71,2176.28
20171009,002039,buy,3110,9.49,88.54
20171009,300146,buy,291776,9.19,8044.26
20171009,300149,buy,65092,13.2,2577.64
20171009,601001,buy,41825,4.89,613.57
20171009,002189,buy,1064,17.46,55.73
20171009,300475,buy,17622,7.35,388.57
20171009,002345,buy,3352,9.64,96.94
20171009,300109,buy,1461,22.11,96.91
20171009,601717,buy,7639,4.23,96.94
20171009,603058,buy,8296,18.97,472.13
20171009,000014,buy,3238,13.58,131.92
20171009,601566,sell,14546,12.16,530.64
20171009,603703,sell,38379,15.86,1826.07
20171009,002749,sell,13967,8.83,369.99
20171009,002635,buy,3200,39.1,375.36
20171009,002363,sell,8034,8.81,212.34
20171009,000568,sell,2427,29.76,216.68
20171009,002555,sell,5769,17.4,301.14
20171009,000902,sell,26499,8.48,674.13
20171009,601799,sell,9877,40.49,1199.76
20171009,002033,buy,3083,8.44,78.06
20171009,000026,buy,5999,9.52,171.33
20171009,000065,buy,208456,12.42,7767.07
20171101,000301,sell,557469,4.75,7943.93
20171101,002031,sell,851246,3.05,7788.9
20171101,002038,sell,153929,20.8,9605.17
20171101,600106,sell,749001,3.47,7797.1
20171101,603005,sell,231357,10.27,7128.11
20171101,002148,sell,206105,10.63,6572.69
20171101,000422,sell,497481,4.22,6298.11
20171101,300176,sell,115429,39.48,13671.41
