code,day,E,upgraded,stayed_l1,fell
300142,20230901,E0,True,False,False
300146,20230901,E0,False,True,False
300153,20230901,E1,True,False,False
300179,20230901,E0,True,False,False
300192,20230901,E0,True,False,False
300206,20230901,E0,False,True,False
300223,20230901,E0,False,True,False
300238,20230901,E0,True,False,False
300260,20230901,E0,False,False,True
300275,20230901,E1,False,True,False
300286,20230901,E0,False,True,False
300294,20230901,E0,True,False,False
300306,20230901,E0,False,False,True
300314,20230901,E0,True,False,False
300316,20230901,E0,False,True,False
300332,20230901,E0,False,True,False
300337,20230901,E0,True,False,False
300341,20230901,E0,True,False,False
300351,20230901,E0,True,False,False
300360,20230901,E1,False,True,False
300376,20230901,E0,True,False,False
300389,20230901,E0,True,False,False
300434,20230901,E0,False,True,False
300443,20230901,E0,False,True,False
300447,20230901,E1,True,False,False
300452,20230901,E0,False,True,False
300470,20230901,E0,False,True,False
300481,20230901,E0,False,False,True
300494,20230901,E0,True,False,False
300496,20230901,E0,True,False,False
300500,20230901,E0,False,True,False
300502,20230901,E0,False,False,True
300508,20230901,E0,False,True,False
300516,20230901,E0,False,False,True
300529,20230901,E0,True,False,False
300533,20230901,E0,True,False,False
300539,20230901,E1,True,False,False
300545,20230901,E1,True,False,False
300547,20230901,E0,True,False,False
300589,20230901,E0,True,False,False
300613,20230901,E0,False,True,False
300620,20230901,E0,False,True,False
300624,20230901,E0,False,True,False
300633,20230901,E0,True,False,False
300634,20230901,E0,True,False,False
300636,20230901,E0,False,False,True
300638,20230901,E0,True,False,False
300653,20230901,E1,False,True,False
300654,20230901,E0,True,False,False
300667,20230901,E0,False,False,True
300680,20230901,E1,True,False,False
300692,20230901,E0,False,False,True
300693,20230901,E0,True,False,False
300696,20230901,E0,False,True,False
300697,20230901,E0,True,False,False
300705,20230901,E0,True,False,False
300709,20230901,E0,True,False,False
300725,20230901,E0,False,True,False
300726,20230901,E0,False,False,True
300729,20230901,E1,False,False,True
300738,20230901,E1,True,False,False
300745,20230901,E0,False,True,False
300763,20230901,E0,False,False,True
300768,20230901,E0,False,True,False
300775,20230901,E1,False,True,False
300776,20230901,E0,False,True,False
300777,20230901,E0,False,False,True
300786,20230901,E0,True,False,False
300788,20230901,E0,True,False,False
300793,20230901,E0,True,False,False
300802,20230901,E0,True,False,False
300831,20230901,E0,False,False,True
300841,20230901,E0,True,False,False
300847,20230901,E0,False,False,True
300860,20230901,E0,True,False,False
300867,20230901,E1,True,False,False
300880,20230901,E1,True,False,False
300881,20230901,E0,False,True,False
300882,20230901,E0,True,False,False
300884,20230901,E0,True,False,False
300894,20230901,E0,False,True,False
300901,20230901,E0,True,False,False
300910,20230901,E0,True,False,False
300950,20230901,E0,False,True,False
300964,20230901,E0,False,False,True
300970,20230901,E0,False,True,False
300972,20230901,E0,True,False,False
300973,20230901,E1,False,True,False
300978,20230901,E0,True,False,False
300997,20230901,E1,True,False,False
301011,20230901,E0,True,False,False
301029,20230901,E0,False,True,False
301039,20230901,E0,False,True,False
301050,20230901,E0,True,False,False
301052,20230901,E0,True,False,False
301060,20230901,E0,False,False,True
301066,20230901,E0,False,True,False
301083,20230901,E1,True,False,False
301087,20230901,E0,True,False,False
301089,20230901,E0,True,False,False
301101,20230901,E0,True,False,False
301103,20230901,E0,False,True,False
301112,20230901,E0,False,True,False
301116,20230901,E0,False,True,False
301120,20230901,E0,True,False,False
301175,20230901,E1,False,True,False
301202,20230901,E2,False,False,True
301203,20230901,E2,False,False,True
301205,20230901,E0,False,False,True
301207,20230901,E1,False,True,False
301211,20230901,E0,False,True,False
301212,20230901,E1,False,False,True
301215,20230901,E0,True,False,False
301225,20230901,E2,False,True,False
301239,20230901,E1,False,True,False
301262,20230901,E2,False,True,False
301268,20230901,E0,True,False,False
301269,20230901,E1,True,False,False
301270,20230901,E0,True,False,False
301272,20230901,E2,False,True,False
301278,20230901,E1,True,False,False
301291,20230901,E2,False,True,False
301293,20230901,E2,False,True,False
301295,20230901,E2,False,False,True
301297,20230901,E2,True,False,False
301305,20230901,E2,False,True,False
301307,20230901,E2,False,True,False
301312,20230901,E0,False,False,True
301314,20230901,E2,False,False,True
301320,20230901,E2,False,True,False
301323,20230901,E2,False,True,False
301325,20230901,E2,False,True,False
301330,20230901,E0,False,True,False
301332,20230901,E2,False,False,True
301345,20230901,E2,False,True,False
301353,20230901,E2,False,True,False
301355,20230901,E2,False,False,True
301363,20230901,E0,True,False,False
301369,20230901,E0,False,True,False
301370,20230901,E2,False,True,False
301377,20230901,E2,True,False,False
301381,20230901,E2,False,True,False
301383,20230901,E2,False,True,False
301387,20230901,E2,False,True,False
301399,20230901,E2,False,True,False
301419,20230901,E2,False,True,False
301448,20230901,E2,False,True,False
301486,20230901,E2,False,True,False
301488,20230901,E2,False,False,True
301503,20230901,E2,False,True,False
301509,20230901,E2,False,True,False
301512,20230901,E2,False,True,False
301518,20230901,E2,False,True,False
600000,20230901,E0,True,False,False
600007,20230901,E1,True,False,False
600009,20230901,E0,False,True,False
600021,20230901,E0,False,True,False
600032,20230901,E0,False,True,False
600060,20230901,E1,False,True,False
600066,20230901,E0,True,False,False
600120,20230901,E0,True,False,False
600125,20230901,E1,True,False,False
600201,20230901,E0,True,False,False
600223,20230901,E0,False,False,True
600267,20230901,E1,False,True,False
600325,20230901,E0,False,True,False
600329,20230901,E0,False,True,False
600348,20230901,E0,True,False,False
600371,20230901,E0,True,False,False
600373,20230901,E1,True,False,False
600378,20230901,E0,False,True,False
600400,20230901,E1,False,False,True
600415,20230901,E0,False,True,False
600420,20230901,E1,False,True,False
600425,20230901,E0,False,True,False
600428,20230901,E0,True,False,False
600511,20230901,E1,False,True,False
600516,20230901,E0,False,True,False
600557,20230901,E0,True,False,False
600559,20230901,E0,True,False,False
600563,20230901,E0,False,True,False
600572,20230901,E0,False,True,False
600573,20230901,E0,True,False,False
600578,20230901,E0,False,True,False
600583,20230901,E0,True,False,False
600587,20230901,E0,True,False,False
600600,20230901,E1,False,True,False
600603,20230901,E0,True,False,False
600686,20230901,E0,True,False,False
600698,20230901,E1,False,False,True
600731,20230901,E0,True,False,False
600732,20230901,E0,False,True,False
600750,20230901,E0,True,False,False
600771,20230901,E0,False,True,False
600795,20230901,E1,True,False,False
600803,20230901,E1,True,False,False
600814,20230901,E0,False,True,False
600833,20230901,E0,True,False,False
600839,20230901,E0,True,False,False
600863,20230901,E0,True,False,False
600925,20230901,E2,False,True,False
600926,20230901,E0,False,True,False
600928,20230901,E1,False,True,False
600968,20230901,E1,False,True,False
600971,20230901,E0,True,False,False
600988,20230901,E1,False,True,False
601000,20230901,E1,False,True,False
601009,20230901,E0,False,True,False
601011,20230901,E1,False,True,False
601016,20230901,E1,False,True,False
601022,20230901,E2,True,False,False
601059,20230901,E2,True,False,False
601061,20230901,E2,False,True,False
601065,20230901,E2,False,True,False
601117,20230901,E1,False,True,False
601163,20230901,E0,False,True,False
601198,20230901,E1,True,False,False
601211,20230901,E1,True,False,False
601298,20230901,E0,True,False,False
601318,20230901,E1,False,True,False
601319,20230901,E0,False,True,False
601326,20230901,E0,False,True,False
601398,20230901,E0,True,False,False
601601,20230901,E0,False,True,False
601608,20230901,E1,True,False,False
601619,20230901,E1,False,True,False
601628,20230901,E0,False,True,False
601658,20230901,E0,False,True,False
601699,20230901,E0,True,False,False
601801,20230901,E0,False,True,False
601858,20230901,E1,False,True,False
601881,20230901,E1,True,False,False
601916,20230901,E0,True,False,False
601939,20230901,E0,True,False,False
601949,20230901,E0,False,True,False
601963,20230901,E1,False,True,False
601988,20230901,E0,True,False,False
601997,20230901,E1,True,False,False
603027,20230901,E0,True,False,False
603057,20230901,E1,True,False,False
603068,20230901,E1,True,False,False
603070,20230901,E1,False,True,False
603071,20230901,E0,False,False,True
603073,20230901,E2,False,False,True
603076,20230901,E0,False,True,False
603083,20230901,E0,False,True,False
603097,20230901,E0,True,False,False
603100,20230901,E0,False,True,False
603109,20230901,E0,True,False,False
603110,20230901,E0,False,True,False
603119,20230901,E2,False,True,False
603125,20230901,E2,False,True,False
603129,20230901,E0,False,True,False
603136,20230901,E0,False,True,False
603163,20230901,E0,True,False,False
603170,20230901,E0,False,True,False
603173,20230901,E2,False,True,False
603182,20230901,E1,False,False,True
603211,20230901,E0,True,False,False
603219,20230901,E1,False,False,True
603222,20230901,E0,False,False,True
603228,20230901,E0,True,False,False
603229,20230901,E1,False,True,False
603236,20230901,E0,True,False,False
603258,20230901,E0,False,True,False
603281,20230901,E2,False,True,False
603291,20230901,E2,False,True,False
603305,20230901,E0,False,True,False
603307,20230901,E2,False,True,False
603308,20230901,E0,True,False,False
603317,20230901,E0,True,False,False
603323,20230901,E1,True,False,False
603339,20230901,E0,False,True,False
603345,20230901,E0,False,True,False
603387,20230901,E1,False,False,True
603444,20230901,E1,False,True,False
603486,20230901,E0,False,True,False
603529,20230901,E0,False,True,False
603658,20230901,E0,True,False,False
603663,20230901,E1,True,False,False
603683,20230901,E1,True,False,False
603686,20230901,E1,True,False,False
603688,20230901,E0,False,True,False
603693,20230901,E1,False,True,False
603719,20230901,E0,True,False,False
603757,20230901,E0,True,False,False
603777,20230901,E0,True,False,False
603803,20230901,E1,True,False,False
603866,20230901,E0,True,False,False
603867,20230901,E0,True,False,False
603933,20230901,E0,False,True,False
603960,20230901,E1,False,True,False
603983,20230901,E0,True,False,False
605011,20230901,E0,True,False,False
605116,20230901,E1,True,False,False
605117,20230901,E0,True,False,False
605133,20230901,E0,False,True,False
605183,20230901,E0,False,True,False
605337,20230901,E0,False,False,True
605567,20230901,E1,True,False,False
605588,20230901,E0,False,True,False
688018,20230901,E0,False,True,False
688019,20230901,E0,False,True,False
688050,20230901,E0,False,True,False
688063,20230901,E0,False,True,False
688088,20230901,E0,True,False,False
688091,20230901,E0,True,False,False
688100,20230901,E0,True,False,False
688111,20230901,E0,False,True,False
688116,20230901,E0,False,False,True
688120,20230901,E0,False,True,False
688138,20230901,E1,True,False,False
688139,20230901,E0,True,False,False
688141,20230901,E2,False,True,False
688146,20230901,E2,False,False,True
688150,20230901,E0,False,False,True
688158,20230901,E0,True,False,False
688166,20230901,E1,True,False,False
688172,20230901,E2,False,False,True
688206,20230901,E0,False,True,False
688213,20230901,E0,True,False,False
688252,20230901,E0,True,False,False
688253,20230901,E0,True,False,False
688258,20230901,E0,False,True,False
688261,20230901,E0,False,False,True
688276,20230901,E0,False,True,False
688278,20230901,E0,True,False,False
688295,20230901,E0,False,False,True
688305,20230901,E0,True,False,False
688307,20230901,E2,True,False,False
688315,20230901,E0,True,False,False
688334,20230901,E2,False,True,False
688337,20230901,E0,False,True,False
688352,20230901,E2,False,True,False
688356,20230901,E1,False,True,False
688361,20230901,E2,False,True,False
688362,20230901,E2,False,False,True
688389,20230901,E1,True,False,False
688390,20230901,E0,True,False,False
688392,20230901,E0,False,False,True
688400,20230901,E0,True,False,False
688403,20230901,E0,False,False,True
688410,20230901,E2,False,True,False
688425,20230901,E0,False,True,False
688432,20230901,E2,False,False,True
688439,20230901,E1,False,False,True
688469,20230901,E2,False,True,False
688480,20230901,E2,True,False,False
688484,20230901,E2,False,True,False
688486,20230901,E2,False,False,True
688508,20230901,E1,False,True,False
688517,20230901,E0,True,False,False
688518,20230901,E1,False,True,False
688526,20230901,E0,True,False,False
688533,20230901,E0,False,True,False
688552,20230901,E2,False,False,True
688560,20230901,E1,False,True,False
688581,20230901,E2,False,True,False
688582,20230901,E2,False,True,False
688593,20230901,E2,False,False,True
688602,20230901,E2,False,True,False
688608,20230901,E1,True,False,False
688612,20230901,E2,False,True,False
688620,20230901,E2,False,True,False
688627,20230901,E2,False,True,False
688629,20230901,E2,False,True,False
688639,20230901,E0,True,False,False
688658,20230901,E0,True,False,False
688677,20230901,E1,False,True,False
688686,20230901,E0,True,False,False
688687,20230901,E0,False,False,True
688696,20230901,E0,False,False,True
688697,20230901,E0,False,True,False
688700,20230901,E0,True,False,False
688722,20230901,E0,True,False,False
000001,20240102,E0,True,False,False
000021,20240102,E0,True,False,False
000026,20240102,E1,True,False,False
000063,20240102,E0,False,False,True
000156,20240102,E1,True,False,False
000415,20240102,E0,True,False,False
000425,20240102,E0,True,False,False
000501,20240102,E1,True,False,False
000507,20240102,E1,False,True,False
000513,20240102,E1,True,False,False
000517,20240102,E1,False,False,True
000521,20240102,E0,True,False,False
000537,20240102,E0,False,True,False
000538,20240102,E0,True,False,False
000539,20240102,E0,True,False,False
000552,20240102,E0,False,False,True
000567,20240102,E0,True,False,False
000568,20240102,E0,True,False,False
000581,20240102,E0,False,False,True
000589,20240102,E0,True,False,False
000596,20240102,E0,True,False,False
000617,20240102,E0,False,False,True
000651,20240102,E0,True,False,False
000716,20240102,E1,False,True,False
000729,20240102,E0,True,False,False
000733,20240102,E0,False,False,True
000739,20240102,E0,True,False,False
000755,20240102,E1,False,False,True
000786,20240102,E0,True,False,False
000807,20240102,E0,True,False,False
000812,20240102,E1,False,True,False
000858,20240102,E1,True,False,False
000862,20240102,E1,False,True,False
000869,20240102,E0,True,False,False
000875,20240102,E0,True,False,False
000878,20240102,E0,True,False,False
000913,20240102,E0,False,False,True
000932,20240102,E0,True,False,False
000957,20240102,E0,True,False,False
000966,20240102,E1,True,False,False
000989,20240102,E0,False,False,True
001205,20240102,E0,True,False,False
001213,20240102,E1,True,False,False
001215,20240102,E1,False,True,False
001227,20240102,E0,False,True,False
001268,20240102,E0,False,False,True
001282,20240102,E2,True,False,False
001286,20240102,E2,True,False,False
001311,20240102,E1,False,True,False
001322,20240102,E0,False,True,False
001328,20240102,E2,True,False,False
001338,20240102,E0,False,False,True
001376,20240102,E2,False,True,False
002006,20240102,E0,False,False,True
002025,20240102,E0,False,False,True
002027,20240102,E0,True,False,False
002033,20240102,E0,True,False,False
002038,20240102,E0,False,False,True
002043,20240102,E1,True,False,False
002049,20240102,E0,False,False,True
002056,20240102,E0,True,False,False
002060,20240102,E0,False,True,False
002073,20240102,E0,True,False,False
002090,20240102,E1,True,False,False
002096,20240102,E0,True,False,False
002104,20240102,E1,False,True,False
002116,20240102,E0,True,False,False
002120,20240102,E0,True,False,False
002138,20240102,E0,True,False,False
002142,20240102,E0,True,False,False
002154,20240102,E0,True,False,False
002158,20240102,E0,True,False,False
002179,20240102,E1,True,False,False
002201,20240102,E0,True,False,False
002236,20240102,E0,True,False,False
002237,20240102,E0,False,False,True
002242,20240102,E0,False,False,True
002249,20240102,E1,True,False,False
002275,20240102,E0,True,False,False
002283,20240102,E0,True,False,False
002284,20240102,E0,True,False,False
002287,20240102,E0,True,False,False
002304,20240102,E0,True,False,False
002307,20240102,E0,False,True,False
002317,20240102,E0,False,False,True
002328,20240102,E0,False,True,False
002334,20240102,E0,False,True,False
002353,20240102,E0,True,False,False
002367,20240102,E0,True,False,False
002371,20240102,E1,True,False,False
002372,20240102,E0,True,False,False
002380,20240102,E0,True,False,False
002404,20240102,E1,False,False,True
002418,20240102,E1,False,True,False
002423,20240102,E0,True,False,False
002446,20240102,E1,True,False,False
002448,20240102,E0,True,False,False
002478,20240102,E0,False,False,True
002483,20240102,E0,True,False,False
002484,20240102,E0,True,False,False
002500,20240102,E1,True,False,False
002508,20240102,E0,True,False,False
002517,20240102,E0,True,False,False
002518,20240102,E1,False,True,False
002535,20240102,E0,False,True,False
002541,20240102,E0,True,False,False
002558,20240102,E0,True,False,False
002563,20240102,E1,True,False,False
002568,20240102,E0,False,True,False
002595,20240102,E0,True,False,False
002605,20240102,E0,True,False,False
002616,20240102,E1,False,True,False
002668,20240102,E0,True,False,False
002677,20240102,E1,True,False,False
002681,20240102,E1,False,False,True
002690,20240102,E1,True,False,False
002697,20240102,E1,True,False,False
002706,20240102,E0,True,False,False
002746,20240102,E0,True,False,False
002758,20240102,E0,False,False,True
002772,20240102,E0,False,False,True
002790,20240102,E0,True,False,False
002815,20240102,E0,True,False,False
002821,20240102,E0,False,True,False
002828,20240102,E0,False,False,True
002833,20240102,E1,True,False,False
002839,20240102,E0,False,True,False
002850,20240102,E0,True,False,False
002864,20240102,E1,False,False,True
002896,20240102,E0,True,False,False
002907,20240102,E0,True,False,False
002911,20240102,E1,True,False,False
002913,20240102,E0,False,False,True
002920,20240102,E0,True,False,False
002923,20240102,E1,False,False,True
002946,20240102,E0,True,False,False
002950,20240102,E1,False,False,True
002959,20240102,E0,True,False,False
002984,20240102,E0,True,False,False
002997,20240102,E0,True,False,False
003002,20240102,E1,False,True,False
003012,20240102,E0,False,True,False
003016,20240102,E0,False,True,False
003031,20240102,E0,False,True,False
003035,20240102,E0,False,True,False
300002,20240102,E0,True,False,False
300005,20240102,E0,True,False,False
300008,20240102,E0,True,False,False
300012,20240102,E0,True,False,False
300026,20240102,E0,True,False,False
300059,20240102,E0,False,False,True
300073,20240102,E0,True,False,False
300109,20240102,E0,True,False,False
300124,20240102,E1,True,False,False
300130,20240102,E1,True,False,False
300146,20240102,E1,True,False,False
300200,20240102,E0,False,False,True
300206,20240102,E0,False,False,True
300217,20240102,E1,False,True,False
300223,20240102,E0,True,False,False
300236,20240102,E0,True,False,False
300258,20240102,E0,False,False,True
300267,20240102,E1,False,True,False
300275,20240102,E0,True,False,False
300285,20240102,E0,True,False,False
300286,20240102,E1,True,False,False
300307,20240102,E0,True,False,False
300316,20240102,E0,False,True,False
300332,20240102,E0,False,True,False
300347,20240102,E0,True,False,False
300360,20240102,E0,True,False,False
300395,20240102,E0,False,False,True
300400,20240102,E1,False,True,False
300408,20240102,E0,False,False,True
300413,20240102,E0,True,False,False
300414,20240102,E0,False,True,False
300434,20240102,E1,True,False,False
300443,20240102,E0,False,True,False
300452,20240102,E0,True,False,False
300457,20240102,E0,False,True,False
300470,20240102,E0,True,False,False
300487,20240102,E0,False,True,False
300488,20240102,E1,True,False,False
300500,20240102,E0,False,True,False
300532,20240102,E0,True,False,False
300548,20240102,E0,False,True,False
300549,20240102,E0,False,False,True
300570,20240102,E0,True,False,False
300576,20240102,E0,True,False,False
300595,20240102,E0,True,False,False
300613,20240102,E0,False,True,False
300618,20240102,E1,True,False,False
300620,20240102,E1,True,False,False
300624,20240102,E0,True,False,False
300643,20240102,E1,True,False,False
300653,20240102,E0,True,False,False
300662,20240102,E1,False,True,False
300666,20240102,E0,True,False,False
300685,20240102,E0,True,False,False
300696,20240102,E0,False,True,False
300725,20240102,E0,False,False,True
300741,20240102,E1,True,False,False
300745,20240102,E0,False,False,True
300747,20240102,E0,True,False,False
300750,20240102,E0,True,False,False
300766,20240102,E1,True,False,False
300768,20240102,E1,True,False,False
300771,20240102,E1,True,False,False
300772,20240102,E1,True,False,False
300773,20240102,E0,True,False,False
300774,20240102,E0,False,True,False
300776,20240102,E0,False,True,False
300779,20240102,E1,False,False,True
300780,20240102,E0,False,False,True
300866,20240102,E0,True,False,False
300869,20240102,E1,False,False,True
300881,20240102,E0,True,False,False
300894,20240102,E0,True,False,False
300896,20240102,E0,True,False,False
300921,20240102,E1,False,True,False
300926,20240102,E0,True,False,False
300950,20240102,E0,True,False,False
300957,20240102,E0,False,True,False
300962,20240102,E0,True,False,False
300970,20240102,E0,False,False,True
300973,20240102,E0,False,True,False
301007,20240102,E0,False,True,False
301029,20240102,E0,False,False,True
301039,20240102,E0,True,False,False
301066,20240102,E0,False,True,False
301073,20240102,E0,True,False,False
301092,20240102,E0,True,False,False
301096,20240102,E1,True,False,False
301103,20240102,E0,False,True,False
301110,20240102,E0,False,False,True
301112,20240102,E1,False,True,False
301116,20240102,E0,True,False,False
301119,20240102,E1,False,True,False
301130,20240102,E0,True,False,False
301137,20240102,E0,False,True,False
301138,20240102,E1,True,False,False
301158,20240102,E0,False,True,False
301163,20240102,E0,True,False,False
301165,20240102,E0,False,False,True
301170,20240102,E2,False,True,False
301175,20240102,E0,True,False,False
301177,20240102,E0,False,False,True
301185,20240102,E0,True,False,False
301186,20240102,E1,True,False,False
301207,20240102,E0,False,True,False
301211,20240102,E1,False,True,False
301225,20240102,E2,False,False,True
301239,20240102,E0,False,True,False
301251,20240102,E2,False,False,True
301257,20240102,E0,False,True,False
301258,20240102,E0,False,False,True
301262,20240102,E2,True,False,False
301267,20240102,E0,False,True,False
301272,20240102,E2,False,False,True
301287,20240102,E2,False,False,True
301291,20240102,E2,True,False,False
301293,20240102,E2,True,False,False
301305,20240102,E2,True,False,False
301307,20240102,E2,False,False,True
301320,20240102,E2,False,True,False
301323,20240102,E2,False,True,False
301325,20240102,E2,False,False,True
301330,20240102,E1,True,False,False
301331,20240102,E1,True,False,False
301333,20240102,E0,False,True,False
301339,20240102,E1,True,False,False
301345,20240102,E2,True,False,False
301362,20240102,E2,False,True,False
301367,20240102,E1,False,False,True
301369,20240102,E0,False,False,True
301370,20240102,E2,False,True,False
301376,20240102,E2,True,False,False
301381,20240102,E2,False,False,True
301383,20240102,E2,False,True,False
301387,20240102,E2,False,True,False
301399,20240102,E2,True,False,False
301418,20240102,E2,False,False,True
301419,20240102,E0,False,False,True
301421,20240102,E2,False,True,False
301429,20240102,E2,False,False,True
301448,20240102,E2,False,False,True
301486,20240102,E2,False,True,False
301487,20240102,E2,False,True,False
301498,20240102,E2,False,True,False
301503,20240102,E2,False,True,False
301507,20240102,E2,False,False,True
301508,20240102,E2,False,True,False
301509,20240102,E2,False,False,True
301512,20240102,E2,False,False,True
301518,20240102,E2,False,True,False
301525,20240102,E2,False,False,True
301529,20240102,E2,False,False,True
301533,20240102,E2,False,True,False
301548,20240102,E2,False,False,True
301550,20240102,E2,False,False,True
301558,20240102,E2,False,True,False
301559,20240102,E2,False,True,False
301568,20240102,E2,False,False,True
600004,20240102,E0,True,False,False
600009,20240102,E0,True,False,False
600021,20240102,E1,True,False,False
600029,20240102,E0,False,True,False
600031,20240102,E0,True,False,False
600032,20240102,E0,False,True,False
600055,20240102,E0,True,False,False
600060,20240102,E1,True,False,False
600098,20240102,E0,True,False,False
600162,20240102,E0,False,False,True
600166,20240102,E0,False,False,True
600199,20240102,E0,True,False,False
600219,20240102,E0,False,False,True
600230,20240102,E1,False,False,True
600251,20240102,E0,False,False,True
600267,20240102,E0,False,True,False
600285,20240102,E1,True,False,False
600313,20240102,E1,True,False,False
600325,20240102,E0,True,False,False
600329,20240102,E0,True,False,False
600351,20240102,E0,True,False,False
600378,20240102,E0,False,False,True
600415,20240102,E0,False,False,True
600436,20240102,E0,True,False,False
600480,20240102,E1,True,False,False
600496,20240102,E0,True,False,False
600508,20240102,E0,False,False,True
600511,20240102,E0,False,False,True
600516,20240102,E1,True,False,False
600529,20240102,E0,True,False,False
600531,20240102,E0,False,False,True
600540,20240102,E0,True,False,False
600546,20240102,E0,False,False,True
600556,20240102,E1,False,True,False
600563,20240102,E0,True,False,False
600572,20240102,E0,False,False,True
600578,20240102,E1,True,False,False
600598,20240102,E1,True,False,False
600600,20240102,E0,True,False,False
600601,20240102,E0,True,False,False
600690,20240102,E0,True,False,False
600702,20240102,E0,False,False,True
600729,20240102,E0,True,False,False
600741,20240102,E0,True,False,False
600771,20240102,E0,True,False,False
600780,20240102,E0,False,True,False
600821,20240102,E0,True,False,False
600822,20240102,E0,False,True,False
600827,20240102,E0,True,False,False
600861,20240102,E0,True,False,False
600862,20240102,E1,False,False,True
600871,20240102,E0,True,False,False
600885,20240102,E0,True,False,False
600888,20240102,E0,True,False,False
600903,20240102,E0,False,True,False
600905,20240102,E0,True,False,False
600906,20240102,E1,False,True,False
600925,20240102,E2,True,False,False
600926,20240102,E1,True,False,False
600928,20240102,E1,False,True,False
600968,20240102,E1,True,False,False
600988,20240102,E1,True,False,False
601000,20240102,E0,True,False,False
601009,20240102,E1,True,False,False
601016,20240102,E0,True,False,False
601061,20240102,E2,False,False,True
601065,20240102,E2,False,True,False
601086,20240102,E1,True,False,False
601100,20240102,E0,True,False,False
601116,20240102,E0,False,True,False
601117,20240102,E0,True,False,False
601126,20240102,E0,True,False,False
601128,20240102,E0,True,False,False
601163,20240102,E1,True,False,False
601199,20240102,E0,False,False,True
601319,20240102,E0,True,False,False
601326,20240102,E0,True,False,False
601336,20240102,E0,True,False,False
601377,20240102,E0,True,False,False
601528,20240102,E0,False,True,False
601577,20240102,E0,True,False,False
601601,20240102,E0,True,False,False
601619,20240102,E0,True,False,False
601628,20240102,E0,True,False,False
601658,20240102,E0,False,True,False
601801,20240102,E1,True,False,False
601816,20240102,E1,True,False,False
601882,20240102,E0,True,False,False
601900,20240102,E0,True,False,False
601928,20240102,E0,True,False,False
601933,20240102,E0,True,False,False
601958,20240102,E0,False,False,True
601963,20240102,E0,False,True,False
601966,20240102,E0,True,False,False
601975,20240102,E0,True,False,False
603070,20240102,E1,False,True,False
603075,20240102,E2,False,True,False
603076,20240102,E0,True,False,False
603083,20240102,E0,False,True,False
603088,20240102,E0,True,False,False
603100,20240102,E0,True,False,False
603105,20240102,E0,False,True,False
603107,20240102,E2,False,True,False
603119,20240102,E2,False,True,False
603125,20240102,E2,False,False,True
603129,20240102,E0,False,False,True
603136,20240102,E0,False,False,True
603156,20240102,E0,True,False,False
603161,20240102,E1,True,False,False
603169,20240102,E1,False,True,False
603170,20240102,E0,False,True,False
603173,20240102,E0,True,False,False
603193,20240102,E2,False,True,False
603195,20240102,E0,True,False,False
603197,20240102,E0,False,True,False
603198,20240102,E1,True,False,False
603199,20240102,E0,True,False,False
603215,20240102,E0,False,True,False
603229,20240102,E0,False,False,True
603258,20240102,E0,False,False,True
603259,20240102,E0,False,False,True
603270,20240102,E2,False,True,False
603275,20240102,E2,False,False,True
603279,20240102,E0,True,False,False
603281,20240102,E0,False,False,True
603291,20240102,E2,True,False,False
603299,20240102,E0,True,False,False
603305,20240102,E0,False,False,True
603307,20240102,E0,True,False,False
603339,20240102,E1,False,True,False
603345,20240102,E0,True,False,False
603369,20240102,E0,True,False,False
603444,20240102,E0,True,False,False
603456,20240102,E0,False,False,True
603486,20240102,E0,True,False,False
603505,20240102,E0,False,False,True
603529,20240102,E0,True,False,False
603568,20240102,E0,True,False,False
603589,20240102,E0,True,False,False
603613,20240102,E0,True,False,False
603619,20240102,E0,True,False,False
603688,20240102,E0,True,False,False
603693,20240102,E0,True,False,False
603699,20240102,E0,True,False,False
603728,20240102,E1,True,False,False
603766,20240102,E0,True,False,False
603767,20240102,E0,True,False,False
603786,20240102,E1,True,False,False
603801,20240102,E0,True,False,False
603833,20240102,E0,False,False,True
603855,20240102,E0,True,False,False
603859,20240102,E0,True,False,False
603868,20240102,E0,True,False,False
603885,20240102,E0,False,True,False
603915,20240102,E1,True,False,False
603933,20240102,E0,False,False,True
603948,20240102,E1,False,False,True
603949,20240102,E0,False,True,False
603960,20240102,E1,False,False,True
603987,20240102,E0,False,True,False
603989,20240102,E1,False,False,True
605108,20240102,E1,False,True,False
605133,20240102,E0,False,False,True
605167,20240102,E1,False,False,True
605183,20240102,E0,True,False,False
605196,20240102,E1,True,False,False
605300,20240102,E0,False,False,True
605588,20240102,E0,False,True,False
688006,20240102,E0,True,False,False
688007,20240102,E1,True,False,False
688018,20240102,E1,True,False,False
688019,20240102,E0,True,False,False
688035,20240102,E1,False,True,False
688036,20240102,E0,True,False,False
688050,20240102,E1,False,True,False
688063,20240102,E0,False,False,True
688103,20240102,E0,False,False,True
688111,20240102,E0,True,False,False
688117,20240102,E1,True,False,False
688120,20240102,E0,True,False,False
688147,20240102,E0,True,False,False
688182,20240102,E0,True,False,False
688190,20240102,E1,False,False,True
688206,20240102,E0,False,True,False
688208,20240102,E0,True,False,False
688223,20240102,E0,False,False,True
688258,20240102,E0,False,True,False
688259,20240102,E0,False,True,False
688276,20240102,E0,False,True,False
688297,20240102,E0,False,False,True
688334,20240102,E2,True,False,False
688337,20240102,E0,False,True,False
688347,20240102,E2,False,False,True
688352,20240102,E2,False,False,True
688356,20240102,E0,False,False,True
