grp,year,upgraded,fwd6
OTHER,2023,False,-0.0786445012787723
OTHER,2023,False,-0.2463556851311953
OTHER,2023,False,-0.3390724798667036
TECH_OTHER,2023,False,0.0294871794871793
OTHER,2023,True,-0.0087804878048781
OTHER,2023,False,-0.1341463414634146
OTHER,2023,True,0.2845825716026813
OTHER,2023,False,-0.2366071428571429
OTHER,2023,False,0.0269308008103219
OTHER,2023,False,-0.1571034059527462
OTHER,2023,False,-0.2615602836879431
OTHER,2023,False,-0.2501061571125266
OTHER,2023,True,-0.1595441595441595
OTHER,2023,False,-0.2301020408163265
OTHER,2023,False,-0.3409948542024013
OTHER,2023,False,-0.2396039603960396
OTHER,2023,True,0.0844111640571818
OTHER,2023,False,-0.0501960784313725
OTHER,2023,False,-0.3354363827549946
TECH_OTHER,2023,True,-0.026425591098748
OTHER,2023,False,-0.1914734480179506
TECH_OTHER,2023,True,-0.0810289389067523
OTHER,2023,False,-0.4154285714285713
OTHER,2023,False,-0.2224069148936169
OTHER,2023,False,-0.3448844884488449
OTHER,2023,False,-0.3280770915462111
OTHER,2023,False,-0.2849389416553595
OTHER,2023,True,-0.1807909604519773
OTHER,2023,True,-0.0842105263157894
OTHER,2023,True,0.0135746606334843
OTHER,2023,False,-0.2180277349768875
OTHER,2023,False,-0.3280625891831872
OTHER,2023,False,-0.1849960093520208
OTHER,2023,False,-0.4622325366244434
OTHER,2023,False,-0.2649604817463303
OTHER,2023,False,0.1418135373783879
OTHER,2023,True,0.4013992129427197
OTHER,2023,True,0.0986639260020554
OTHER,2023,True,-0.1709646609360077
OTHER,2023,True,-0.0775681341719076
OTHER,2023,False,-0.1616678678017737
OTHER,2023,False,-0.1691176470588236
OTHER,2023,True,-0.2984361424847958
OTHER,2023,True,-0.1100024093003545
OTHER,2023,True,-0.212121212121212
TECH_OTHER,2023,True,-0.1342105263157894
OTHER,2023,True,-0.2160633484162896
OTHER,2023,True,-0.1932618683001531
TECH_OTHER,2023,False,-0.077331759149941
OTHER,2023,False,1.3024539877300616
OTHER,2023,True,0.167097966728281
OTHER,2023,True,-0.1809523809523809
OTHER,2023,True,0.0476631189264231
OTHER,2023,True,-0.0582641014429383
OTHER,2023,False,-0.3038300611522367
OTHER,2023,False,-0.1627612412919569
OTHER,2023,False,-0.3232860520094562
OTHER,2023,True,-0.2829153605015674
TECH_OTHER,2023,False,0.0748730964467006
TECH_OTHER,2023,False,-0.1736403471088581
AI_INFRA,2023,False,-0.029641383687718
OTHER,2023,False,0.0088377723970942
OTHER,2023,False,-0.3706170851328599
TECH_OTHER,2023,True,-0.1480900052328623
OTHER,2023,True,-0.1928182437031994
TECH_OTHER,2023,True,0.3235412474849093
TECH_OTHER,2023,False,-0.2728235871727951
OTHER,2023,False,-0.1771148036253778
TECH_OTHER,2023,False,-0.046585170151508
TECH_OTHER,2023,True,-0.0965965965965965
OTHER,2023,True,-0.2185942173479561
TECH_OTHER,2023,False,-0.3855308487316004
TECH_OTHER,2023,False,-0.2479749150770838
TECH_OTHER,2023,False,0.0550724637681159
TECH_OTHER,2023,True,-0.1715151515151515
OTHER,2023,True,0.6000000000000001
TECH_OTHER,2023,False,-0.2046010768477728
TECH_OTHER,2023,False,-0.2724306688417617
TECH_OTHER,2023,True,0.0403733449099197
TECH_OTHER,2023,True,-0.20234291799787
OTHER,2023,True,0.7885181550539746
TECH_OTHER,2023,False,-0.3510835913312693
TECH_OTHER,2023,False,-0.3
OTHER,2023,False,0.0231060606060606
OTHER,2023,True,0.7607655502392345
OTHER,2023,False,-0.1508951406649615
OTHER,2023,True,0.0050314465408805
TECH_OTHER,2023,True,-0.3489454094292804
OTHER,2023,True,-0.2905558065973791
OTHER,2023,False,-0.1353467561521253
OTHER,2023,False,-0.2564102564102565
TECH_OTHER,2023,False,-0.1383219954648527
OTHER,2023,False,-0.1038345540715208
TECH_OTHER,2023,False,-0.2528030213619734
TECH_OTHER,2023,False,-0.3431137724550898
OTHER,2023,True,-0.0897999023914105
OTHER,2023,True,-0.184077413679349
OTHER,2023,False,-0.3293871007522506
OTHER,2023,True,-0.1032333463186599
TECH_OTHER,2023,False,-0.1256038647342996
OTHER,2023,False,-0.11877659274297
OTHER,2023,False,-0.0866666666666667
TECH_OTHER,2023,False,-0.2945187439423601
OTHER,2023,False,-0.1395761561749662
TECH_OTHER,2023,False,-0.103942652329749
OTHER,2023,True,0.2289735667696533
TECH_OTHER,2023,False,-0.2699064567647729
TECH_OTHER,2023,False,-0.1128800230171669
TECH_OTHER,2023,False,-0.3620168067226891
OTHER,2023,True,-0.2638398115429917
OTHER,2023,False,-0.356911883589329
OTHER,2023,True,-0.1806930693069307
OTHER,2023,False,-0.2505420380631173
OTHER,2023,False,-0.2685148514851485
OTHER,2023,False,-0.3387327298713672
OTHER,2023,False,-0.2307469600463232
AI_INFRA,2023,False,-0.229443597449351
AI_INFRA,2023,False,-0.4012380416432189
OTHER,2023,False,-0.4512040557667934
TECH_OTHER,2023,True,-0.0724283854166666
OTHER,2023,False,-0.263265306122449
TECH_OTHER,2023,False,-0.3899931459904043
OTHER,2023,False,-0.2993910690121786
OTHER,2023,False,0.0108365843086259
OTHER,2023,True,0.1273938384679434
OTHER,2023,True,0.0258671369782481
OTHER,2023,False,0.0310679611650486
OTHER,2023,True,-0.268976323119777
OTHER,2023,False,0.2591508052708637
OTHER,2023,False,-0.2476285571642535
OTHER,2023,False,-0.0110132158590307
OTHER,2023,True,-0.3767178658043654
OTHER,2023,True,-0.2097812097812097
OTHER,2024,True,0.2040489499506814
TECH_OTHER,2024,True,-0.0440564883652159
OTHER,2024,True,-0.1643064919774371
TECH_OTHER,2024,False,0.0992187499999999
OTHER,2024,True,-0.1487935656836461
OTHER,2024,True,0.2075471698113207
OTHER,2024,True,0.2780748663101604
OTHER,2024,True,-0.1943462897526501
OTHER,2024,False,-0.1621780865330999
OTHER,2024,True,0.0852757248436613
OTHER,2024,False,0.1604938271604936
OTHER,2024,True,0.3860302826273487
OTHER,2024,False,-0.0051282051282051
OTHER,2024,True,0.1041169974962186
OTHER,2024,True,0.0396934548918219
OTHER,2024,False,0.1930515447619596
OTHER,2024,True,-0.2196977144248406
OTHER,2024,True,-0.1727888008329958
OTHER,2024,False,0.1565523270985667
OTHER,2024,True,-0.1281180965525992
OTHER,2024,True,-0.0555092810425854
OTHER,2024,False,0.0277264325323476
OTHER,2024,True,0.2144864189822042
OTHER,2024,False,-0.4026186579378069
OTHER,2024,True,0.0196531791907512
OTHER,2024,False,-0.2809277484038565
OTHER,2024,True,-0.0977429509803566
OTHER,2024,False,-0.0883620689655172
OTHER,2024,True,0.2746906191131815
OTHER,2024,True,0.1397272062390084
OTHER,2024,False,-0.3051823416506718
OTHER,2024,True,-0.0566176470588235
OTHER,2024,False,-0.2200647249190938
OTHER,2024,True,-0.0663366036871813
OTHER,2024,True,0.2403628117913832
OTHER,2024,True,0.1857281903426759
OTHER,2024,False,0.3059047062262494
OTHER,2024,True,-0.0899547476797297
OTHER,2024,True,0.1873519770020624
OTHER,2024,True,0.0127331264976915
OTHER,2024,False,-0.3398912994337512
OTHER,2024,True,-0.0449870573801028
OTHER,2024,True,-0.0371649572037594
OTHER,2024,False,-0.4235340262491641
OTHER,2024,False,-0.0769230769230768
OTHER,2024,False,-0.3407378024593416
OTHER,2024,True,-0.236433051540769
OTHER,2024,True,0.4444814838830577
OTHER,2024,False,-0.3431125350094806
OTHER,2024,False,-0.3562654254649886
OTHER,2024,True,-0.0845368087354702
OTHER,2024,False,-0.1707860561552792
OTHER,2024,False,-0.1536666523827938
OTHER,2024,False,-0.1102920027614436
OTHER,2024,False,-0.0396512012945586
OTHER,2024,True,0.0456030349010807
OTHER,2024,True,0.1305005501665554
OTHER,2024,False,-0.2542542542542543
OTHER,2024,True,0.251985403516207
TECH_OTHER,2024,False,-0.1946397824242474
OTHER,2024,True,-0.0402105841489657
OTHER,2024,False,-0.2617911727944445
OTHER,2024,True,0.191463465747439
OTHER,2024,True,-0.1269220420729976
OTHER,2024,True,0.2019885134749708
TECH_OTHER,2024,False,-0.3286802030456852
OTHER,2024,True,-0.0759433834913098
OTHER,2024,True,0.0714776823326266
TECH_OTHER,2024,True,0.0029943662967193
OTHER,2024,True,0.163793103448276
OTHER,2024,True,0.0027556835998432
OTHER,2024,True,-0.2227675397409677
OTHER,2024,True,0.0007345148682218
OTHER,2024,True,-0.3282122905027933
TECH_OTHER,2024,True,-0.1252957976969055
OTHER,2024,False,0.0803318440257028
OTHER,2024,False,-0.1426142897780337
OTHER,2024,True,-0.0154152175457956
OTHER,2024,True,-0.1138325019941626
OTHER,2024,True,-0.2304001786669322
OTHER,2024,True,-0.210206775558568
OTHER,2024,True,-0.1193963604083445
OTHER,2024,True,-0.1987393675052214
OTHER,2024,False,-0.3310185185185185
OTHER,2024,False,-0.2679836711177243
OTHER,2024,False,-0.1891213165583739
OTHER,2024,False,-0.3069592634294319
OTHER,2024,True,0.2802957107122412
OTHER,2024,True,-0.1887356522539448
TECH_OTHER,2024,True,0.351893466500208
OTHER,2024,True,0.1724881918675471
TECH_OTHER,2024,True,0.1005260081823495
OTHER,2024,False,-0.0775511774200794
OTHER,2024,False,-0.3950177935943061
OTHER,2024,True,0.1375186846038862
OTHER,2024,True,-0.3309438470728792
OTHER,2024,True,-0.10853487313022
OTHER,2024,False,-0.0390859853490451
OTHER,2024,True,-0.0921532138659766
TECH_OTHER,2024,True,-0.1641865245141471
OTHER,2024,True,-0.1047795797991497
OTHER,2024,True,0.0919175077904734
OTHER,2024,True,-0.1016641411228816
OTHER,2024,False,-0.3277214611257002
OTHER,2024,False,-0.4509018036072144
OTHER,2024,True,-0.1859420037806587
OTHER,2024,True,-0.1559957389700732
OTHER,2024,True,0.0470967009002867
OTHER,2024,False,-0.282836760386068
OTHER,2024,True,0.3068373189626139
OTHER,2024,True,-0.0325065742217405
OTHER,2024,False,-0.1533017401857772
OTHER,2024,True,0.406015037593985
OTHER,2024,True,-0.1296478088623293
TECH_OTHER,2024,False,-0.2673469387755103
OTHER,2024,True,-0.1232350443965941
OTHER,2024,True,-0.0539587404504503
OTHER,2024,True,-0.1939967506409885
OTHER,2024,True,-0.1565241902787071
OTHER,2024,False,-0.1869716635078803
OTHER,2024,False,-0.2112323719487416
OTHER,2024,True,-0.113470108141411
AI_INFRA,2024,True,-0.016071548830723
OTHER,2024,False,-0.4012918452361761
OTHER,2024,False,-0.1745081282653744
OTHER,2024,True,0.0744347493059023
OTHER,2024,False,0.1010251407027642
OTHER,2024,True,-0.0420573823568554
OTHER,2024,False,-0.3197374856606843
OTHER,2024,True,-0.2189249720044793
OTHER,2024,True,-0.1638082685046145
OTHER,2024,True,0.142529150296655
TECH_OTHER,2024,False,-0.1280820118408675
AI_INFRA,2024,True,-0.2993968268535424
OTHER,2024,False,-0.2258427240140873
OTHER,2024,True,-0.2345786272806255
OTHER,2024,False,-0.293135957188372
OTHER,2024,True,-0.0075584986281788
OTHER,2024,True,0.21135804980445
OTHER,2024,True,-0.0022293519564127
OTHER,2024,False,-0.2475104468271296
OTHER,2024,False,-0.2061675409792107
OTHER,2024,False,-0.2174630359803782
TECH_OTHER,2024,False,-0.2667479276386472
OTHER,2024,False,-0.1552987130713845
OTHER,2024,True,-0.0838270814283355
OTHER,2024,True,-0.2324159021406727
OTHER,2024,True,-0.0483091787439613
OTHER,2024,True,-0.2890722109592696
OTHER,2024,True,-0.2640178071197472
OTHER,2024,False,-0.2388454616723102
OTHER,2024,True,-0.0724997305933204
OTHER,2024,True,0.0152074671900059
OTHER,2024,True,-0.1921696770307299
AI_INFRA,2024,True,-0.2717426152775952
OTHER,2024,True,-0.1371397897643386
OTHER,2024,False,-0.0923603192702394
OTHER,2024,False,-0.1414620840980599
OTHER,2024,False,-0.2809834547573786
TECH_OTHER,2024,True,-0.1204094279832314
TECH_OTHER,2024,True,-0.0865315884164207
OTHER,2024,False,-0.3540758127781818
OTHER,2024,False,-0.3416149068322981
TECH_OTHER,2024,True,-0.1415120237350188
TECH_OTHER,2024,True,-0.2260970272257733
OTHER,2024,True,-0.1490979381564269
OTHER,2024,True,-0.0762052877138413
OTHER,2024,False,-0.3167360310574592
OTHER,2024,False,-0.3027275795271378
OTHER,2024,True,-0.0863824971708788
OTHER,2024,True,0.2748242148591069
OTHER,2024,False,-0.1655893495384309
OTHER,2024,False,-0.2917990157405958
TECH_OTHER,2024,False,-0.0136239782016348
OTHER,2024,True,-0.1670004004805766
AI_INFRA,2024,False,-0.3302465420309031
OTHER,2024,True,-0.3005651889197661
OTHER,2024,False,-0.4182268477479446
OTHER,2024,True,-0.2126273179477644
OTHER,2024,False,-0.0559478544269418
OTHER,2024,True,-0.1077363087352414
OTHER,2024,False,-0.2032818532818533
OTHER,2024,True,-0.1769236250335149
OTHER,2024,False,-0.2032876880766345
OTHER,2024,True,-0.2298384280259124
TECH_OTHER,2024,False,-0.2518303039637464
OTHER,2024,False,-0.2784734065017025
TECH_OTHER,2024,True,-0.1273398365409964
TECH_OTHER,2024,True,0.1438561201566219
OTHER,2024,True,-0.2741933771691551
TECH_OTHER,2024,False,-0.216019215809368
OTHER,2024,True,-0.0290481200384953
TECH_OTHER,2024,True,-0.160119501726994
TECH_OTHER,2024,True,-0.1817062499061379
OTHER,2024,True,0.1359074068446197
OTHER,2024,True,-0.2727937138119611
OTHER,2024,False,-0.4229220065909923
TECH_OTHER,2024,True,-0.1927057578076794
OTHER,2024,True,-0.144985438471049
OTHER,2024,False,-0.0431165438618906
OTHER,2024,False,-0.2891002673855634
OTHER,2024,True,-0.2626364031663447
OTHER,2024,False,-0.4640642101422838
OTHER,2024,True,-0.2442356959863364
OTHER,2024,True,0.1501678983695613
TECH_OTHER,2024,True,-0.3393333333333334
TECH_OTHER,2024,True,-0.1825878997673889
TECH_OTHER,2024,True,-0.1831398882480093
OTHER,2024,True,-0.0910798122065728
OTHER,2024,True,-0.1808138383338596
OTHER,2024,False,-0.3516200139645398
OTHER,2024,False,-0.2153075929343106
OTHER,2024,False,0.3342272184915877
OTHER,2024,False,-0.3279270146984288
TECH_OTHER,2024,True,0.1141054886377188
OTHER,2024,False,-0.3565148217068271
OTHER,2024,True,0.0287159725831389
OTHER,2024,True,-0.1456392076912523
OTHER,2024,True,-0.1445229427157877
TECH_OTHER,2024,False,-0.2903229255573238
OTHER,2024,True,0.0489384988233829
OTHER,2024,True,-0.0414293306122633
OTHER,2024,False,-0.2534494377147952
OTHER,2024,True,-0.0898892506518839
OTHER,2024,False,-0.3149515237689215
OTHER,2024,False,-0.4090920667454906
OTHER,2024,False,-0.2420106304489075
OTHER,2024,False,-0.2292019255580698
OTHER,2024,True,-0.0592034445640472
OTHER,2024,False,-0.3668017875954228
OTHER,2024,True,-0.1744444809474176
OTHER,2024,True,-0.1571320244367187
OTHER,2024,True,-0.1490267840289092
OTHER,2024,False,-0.2744436952124073
OTHER,2024,False,0.0619455087097569
OTHER,2024,False,-0.2535513050126197
OTHER,2024,True,-0.294162826420891
OTHER,2024,False,-0.1125218595682693
OTHER,2024,True,-0.1455882868717066
OTHER,2024,False,-0.1981200900749279
OTHER,2024,True,-0.1843187733186819
OTHER,2024,False,-0.2164395235587298
OTHER,2024,True,-0.231123992324007
TECH_OTHER,2024,False,-0.180524791971819
OTHER,2024,False,-0.1006727189142441
OTHER,2024,True,-0.096702032968313
OTHER,2024,False,-0.3412984274921581
OTHER,2024,True,-0.2792202046425613
OTHER,2024,True,-0.169926060386192
OTHER,2024,False,-0.3492357094972506
OTHER,2024,False,-0.2900935548478235
OTHER,2024,False,-0.1731901509808128
OTHER,2024,False,-0.5701185964054285
TECH_OTHER,2024,False,-0.0401868273820797
OTHER,2024,False,-0.3905914116750314
OTHER,2024,False,-0.1978053963953429
OTHER,2024,True,-0.2517140058765916
OTHER,2024,False,-0.334610472541507
OTHER,2024,False,-0.2844676031414459
OTHER,2024,False,-0.2501024388497352
OTHER,2024,True,0.0845375722543351
OTHER,2024,True,-0.2104188880104484
OTHER,2024,True,-0.143827844404376
TECH_OTHER,2024,False,-0.4085446041913588
OTHER,2024,False,-0.172011319372707
OTHER,2024,False,-0.0970379085946726
OTHER,2024,False,-0.3467598530798493
TECH_OTHER,2024,True,-0.2949118728415068
OTHER,2024,True,-0.1870250903983084
OTHER,2024,False,-0.4567528963656563
TECH_OTHER,2024,True,-0.0020130850528435
OTHER,2024,True,-0.1147652761051933
OTHER,2024,False,-0.0961029579527406
OTHER,2024,False,-0.2514230134511586
TECH_OTHER,2024,False,-0.269444712741364
OTHER,2024,False,-0.3142144638403989
OTHER,2024,True,-0.080476608072146
OTHER,2024,False,-0.2099568491844504
TECH_OTHER,2024,False,-0.4421012588716616
TECH_OTHER,2024,False,-0.3038196114744548
OTHER,2024,True,-0.231001238054002
OTHER,2024,False,-0.2427265178205468
TECH_OTHER,2024,False,-0.3224192433776305
TECH_OTHER,2024,False,-0.3094518302565417
OTHER,2024,False,-0.2131337894404548
OTHER,2024,False,-0.2690112052563774
TECH_OTHER,2024,False,-0.1087436798610742
OTHER,2024,False,-0.3748211242449596
OTHER,2024,False,0.3219195201199698
TECH_OTHER,2024,False,0.0249587817311311
OTHER,2024,False,-0.1840879938873163
OTHER,2024,False,0.0988072528642756
OTHER,2024,False,-0.1784178739644607
OTHER,2024,False,-0.269684123980354
OTHER,2024,False,-0.2305193780805441
OTHER,2024,False,-0.2730053931304137
OTHER,2024,False,-0.153525926896115
OTHER,2024,False,-0.2338723171874356
OTHER,2024,False,0.2808263318789055
OTHER,2024,False,-0.0174167351048559
OTHER,2024,False,-0.4129450046810664
OTHER,2024,False,-0.1982871520777657
OTHER,2024,False,-0.2781658468469589
OTHER,2024,True,-0.0205761316872427
OTHER,2024,True,0.0124300807955253
OTHER,2024,True,0.2131825481722471
OTHER,2024,False,0.0208695652173913
OTHER,2024,True,0.2109995249532648
OTHER,2024,False,-0.0844553243574051
OTHER,2024,True,-0.2924528454449027
OTHER,2024,True,0.2014354066985646
OTHER,2024,True,0.2854755854186415
OTHER,2024,False,-0.1358762660619802
OTHER,2024,False,-0.1412639405204461
OTHER,2024,True,-0.3394039735099338
OTHER,2024,False,0.3478317918341436
OTHER,2024,False,-0.2205842327327382
OTHER,2024,False,-0.1003849101782509
OTHER,2024,False,-0.2398286937901498
OTHER,2024,True,0.5135037445936761
OTHER,2024,True,-0.2389853137516688
OTHER,2024,True,0.0287769784172662
OTHER,2024,True,-0.0335570469798658
OTHER,2024,True,-0.1561251593399095
OTHER,2024,False,-0.0137267532727731
OTHER,2024,False,0.0671128515714263
OTHER,2024,True,-0.1247327185461687
OTHER,2024,True,0.1002178649237472
OTHER,2024,True,-0.1594523956986592
OTHER,2024,False,0.0146341463414634
OTHER,2024,False,0.1170327719673216
OTHER,2024,True,-0.1622137404580151
OTHER,2024,True,-0.0085007727975271
OTHER,2024,False,0.0741935483870968
OTHER,2024,True,-0.2947154471544715
OTHER,2024,False,-0.131059182448941
OTHER,2024,False,-0.3737201365187713
TECH_OTHER,2024,True,-0.0956920314838968
OTHER,2024,False,-0.0748126610538385
OTHER,2024,True,0.1196013289036543
OTHER,2024,True,0.1124033765042831
OTHER,2024,True,-0.0177901320361361
TECH_OTHER,2024,True,0.0069204152249136
OTHER,2024,True,0.3655603655603656
OTHER,2024,False,-0.3725587875495478
OTHER,2024,True,-0.1006399595438201
OTHER,2024,True,-0.0024813895781637
OTHER,2024,True,-0.291451731761238
OTHER,2024,False,-0.2754854368932039
OTHER,2024,True,-0.1416367357690712
OTHER,2024,False,-0.2267326732673267
OTHER,2024,True,-0.2123142250530786
OTHER,2024,True,-0.0960300429184549
OTHER,2024,False,-0.1291004667823765
OTHER,2024,True,-0.0597826086956522
OTHER,2024,True,0.0178168584930482
OTHER,2024,True,-0.0010782269850605
OTHER,2024,False,-0.197469331583193
OTHER,2024,True,0.0251716247139588
OTHER,2024,False,-0.1986486486486486
OTHER,2024,True,-0.0405726246257589
OTHER,2024,True,0.3705583756345179
OTHER,2024,False,-0.0089820359281437
OTHER,2024,True,0.5192355611666917
OTHER,2024,True,0.1907634269906619
OTHER,2024,True,0.3723701715851759
OTHER,2024,True,0.4593384966855578
OTHER,2024,True,0.0296166843124805
OTHER,2024,False,-0.0899742930591259
OTHER,2024,False,-0.2118093252332822
OTHER,2024,True,-0.2713938620444496
OTHER,2024,True,-0.1309879229392677
OTHER,2024,False,-0.2690869017414506
OTHER,2024,True,0.2955974842767295
OTHER,2024,True,0.412507251406331
OTHER,2024,True,0.4007275992094932
OTHER,2024,True,0.0504087193460491
OTHER,2024,False,0.0287461887631288
OTHER,2024,True,0.1008403361344536
OTHER,2024,True,0.1176470588235294
OTHER,2024,True,-0.0121794871794871
OTHER,2024,True,-0.1325301204819277
OTHER,2024,False,0.0030036070873959
OTHER,2024,True,0.2159763313609468
OTHER,2024,True,0.1981528127623846
OTHER,2024,True,-0.1077972882225368
OTHER,2024,True,0.120042872454448
OTHER,2024,False,0.1759259259259258
OTHER,2024,True,0.0033783655600894
OTHER,2024,True,0.1316964013335686
OTHER,2024,True,-0.1284999905928791
OTHER,2024,True,-0.0107747563177229
OTHER,2024,True,0.2736373748609564
OTHER,2024,True,-0.1494661921708184
OTHER,2024,False,0.1636935991605457
OTHER,2024,False,0.1383285302593659
OTHER,2024,True,-0.0090936281179276
OTHER,2024,True,0.2922535211267605
OTHER,2024,False,-0.2660445602231244
OTHER,2024,False,-0.2349074611786989
OTHER,2024,True,-0.1926337380664393
TECH_OTHER,2024,False,-0.1165282614519153
OTHER,2024,True,-0.0675718477221195
OTHER,2024,True,-0.1471547662196447
OTHER,2024,False,-0.2092748489458814
OTHER,2024,False,-0.3024048344445819
OTHER,2024,False,-0.0426947103643643
OTHER,2024,False,-0.1177361648744071
OTHER,2024,False,0.3713202835353204
OTHER,2024,False,-0.1198260758477427
OTHER,2024,True,0.0990216069180254
OTHER,2024,True,-0.0585305105853052
OTHER,2024,False,-0.2784
OTHER,2024,False,-0.2760469437024774
OTHER,2024,True,-0.0238384862982971
OTHER,2024,False,-0.0212085580465186
OTHER,2024,True,0.2005422122816977
OTHER,2024,False,-0.422351402821957
OTHER,2024,True,-0.0621922803610701
OTHER,2024,True,0.2077467354199154
OTHER,2024,False,-0.2378617461448805
OTHER,2024,False,-0.2302431610942249
OTHER,2024,False,-0.287803213284722
OTHER,2024,False,-0.437887640072101
OTHER,2024,False,-0.3363317151211572
OTHER,2024,False,-0.250829479266488
OTHER,2024,True,0.0675067338452162
OTHER,2024,False,-0.0771351938653849
OTHER,2024,True,-0.1840662122479691
OTHER,2024,True,0.2010847717765942
OTHER,2024,False,-0.4498424081596236
OTHER,2024,True,-0.2638626290462968
OTHER,2024,False,-0.2231279652583017
OTHER,2024,True,-0.2697269422363131
OTHER,2024,True,0.001757847473033
OTHER,2024,True,-0.2603278417087507
OTHER,2024,False,-0.4084628670120899
OTHER,2024,True,0.1307962079530686
OTHER,2024,False,0.0477954798073361
OTHER,2024,True,0.1160749900279218
OTHER,2024,True,0.2679172507258183
OTHER,2024,True,-0.1114628080488358
OTHER,2024,True,-0.1253321523472098
OTHER,2024,True,0.3049408081752776
OTHER,2024,True,-0.4357697876238378
OTHER,2024,True,0.0719708963916374
OTHER,2024,True,0.208448753462604
OTHER,2024,True,-0.3540488963983897
OTHER,2024,True,0.304607302901271
OTHER,2024,True,-0.206084676281306
OTHER,2024,True,-0.0525471107275717
OTHER,2024,True,-0.1154275555470487
OTHER,2024,False,-0.1849599525363393
OTHER,2024,True,0.153102560627375
TECH_OTHER,2024,True,-0.1791085071805825
OTHER,2024,True,-0.1551666300082225
OTHER,2024,False,-0.0689870172008718
OTHER,2024,True,-0.3539615507641442
TECH_OTHER,2024,False,-0.1754945170497074
OTHER,2024,False,-0.2487188621412676
OTHER,2024,False,-0.3710668439662288
OTHER,2024,False,0.420641611416052
OTHER,2024,False,-0.3315328249212702
TECH_OTHER,2024,False,-0.3458400023773624
OTHER,2024,False,-0.2912972085385878
OTHER,2024,False,-0.3205128205128206
OTHER,2024,False,-0.2490319938601194
OTHER,2024,True,0.1070141161372022
OTHER,2024,True,0.3260309278350515
OTHER,2024,False,-0.2799608063620964
TECH_OTHER,2024,False,-0.2175695981156178
OTHER,2024,True,-0.2311755559314919
TECH_OTHER,2024,True,-0.3733333333333334
TECH_OTHER,2024,True,0.3283071884478685
AI_INFRA,2024,True,0.0278888184232803
TECH_OTHER,2024,False,-0.3929239066332726
TECH_OTHER,2024,True,-0.1637307659829441
OTHER,2024,False,-0.2229995107354297
OTHER,2024,False,-0.459432954747261
TECH_OTHER,2024,False,-0.2828018933529971
TECH_OTHER,2024,True,-0.321961695280465
OTHER,2024,True,-0.1256535635468348
TECH_OTHER,2024,True,0.0032568072610785
OTHER,2024,True,-0.3576507769291546
TECH_OTHER,2024,True,-0.2511268455293032
OTHER,2024,False,0.0506301290200852
TECH_OTHER,2024,False,-0.3359519408502773
TECH_OTHER,2024,True,0.0332599623233544
OTHER,2024,False,-0.1432302617850271
TECH_OTHER,2024,False,-0.3325910931174088
TECH_OTHER,2024,False,-0.3856702619414484
OTHER,2024,False,-0.4231586922608462
OTHER,2024,False,-0.133574577604314
OTHER,2024,True,-0.0543619843217989
OTHER,2024,False,-0.4219122369815843
TECH_OTHER,2024,False,-0.1654830213509144
TECH_OTHER,2024,False,-0.2096075407952456
OTHER,2024,False,-0.4107631313414434
TECH_OTHER,2024,False,-0.3329157967988866
OTHER,2024,True,-0.1817984615004357
AI_INFRA,2024,True,-0.1292789594481745
OTHER,2024,False,-0.0678391959798994
TECH_OTHER,2024,False,-0.2151394422310756
OTHER,2024,False,-0.1977848101265822
TECH_OTHER,2024,True,-0.0554933821487846
TECH_OTHER,2024,False,-0.2462647691661835
OTHER,2024,False,-0.1413926342160923
OTHER,2024,False,-0.2903597584888751
TECH_OTHER,2024,False,-0.2894782912810749
TECH_OTHER,2024,False,-0.1740459690051758
OTHER,2024,False,-0.4875421865906817
OTHER,2024,False,-0.4092664092664092
OTHER,2024,False,-0.2432735680939693
OTHER,2024,False,-0.4209638795325932
AI_INFRA,2024,True,-0.3242088746954048
TECH_OTHER,2024,False,-0.2446646637082135
TECH_OTHER,2024,False,-0.3391211906449326
OTHER,2024,False,-0.3132233673783112
OTHER,2024,False,-0.2927081471055209
TECH_OTHER,2024,False,-0.3266642923177052
OTHER,2024,False,0.2869100333226837
TECH_OTHER,2024,False,-0.3353303663129064
TECH_OTHER,2024,False,-0.3381147540983606
TECH_OTHER,2024,False,-0.3168654173764905
OTHER,2024,False,-0.2334065629478759
OTHER,2024,False,-0.1458950335234213
OTHER,2024,False,-0.450094856812173
OTHER,2024,True,-0.1289396918295766
OTHER,2024,True,-0.1455938697318007
OTHER,2024,True,0.5515350689577261
OTHER,2024,False,0.0139572832493488
OTHER,2024,False,0.0986883394668727
OTHER,2024,True,0.0740740740740739
OTHER,2024,True,-0.0099488802219374
OTHER,2024,False,-0.12
OTHER,2024,False,-0.0739245863783693
OTHER,2024,True,0.0237467018469657
OTHER,2024,False,0.05563201189193
OTHER,2024,True,-0.0462927661568873
OTHER,2024,True,0.072936660268714
OTHER,2024,True,0.0741365523317281
OTHER,2024,True,0.1055807264635
OTHER,2024,True,-0.0134993916404598
OTHER,2024,True,0.2724867724867725
OTHER,2024,True,0.0037380382224128
OTHER,2024,True,0.0072859744990891
OTHER,2024,True,0.0098765432098766
OTHER,2024,False,-0.0822898032200357
OTHER,2024,True,0.0231332855171306
OTHER,2024,True,0.5439882697947211
OTHER,2024,True,0.1693548387096775
OTHER,2024,True,-0.0764367497152668
OTHER,2024,True,-0.0078037904124861
OTHER,2024,True,0.1387126019945603
OTHER,2024,True,0.0599736940886372
