code,day,state,rps_t0,rps_t1,state_t1,fwd6,fwd6_excess,R1_price,R2_state,R3_excess,year,rps_prev,ind_rps,ind_rps_prev,rps_chg,rps_turn,ind_rps_turn
601677,20230103,L5-A,49.09090909090909,5.084745762711865,L1,-0.1902289469930551,-0.1637431875436173,False,False,False,2023,39.68253968253968,50.90909090909091,50.90909090909091,0.10357815442561207,True,False
601702,20230103,L5-B,12.727272727272728,49.15254237288136,L0,-0.0275750468978239,-0.0010892874483861,False,False,False,2023,98.4126984126984,50.90909090909091,50.90909090909091,3.861985472154964,False,False
601717,20230103,L5-A,7.746478873239436,77.92207792207793,L3,0.1374396509117073,0.000566886574068,True,True,False,2023,54.34782608695651,50.35707200952192,50.35707200952192,10.059031877213698,False,False
603067,20230103,L5-B,5.88235294117647,14.814814814814811,L0,-0.0660045717439392,0.0052814571708733,False,False,False,2023,93.42105263157896,50.36764705882353,50.36764705882353,2.518518518518518,False,False
603086,20230103,L5-A,27.941176470588236,30.37037037037037,L1,-0.2568884956662595,-0.1856024667514469,False,False,False,2023,96.05263157894736,50.36764705882353,50.36764705882353,1.0869395711500975,False,False
603088,20230103,L5-A,15.492957746478872,25.32467532467532,L1,0.1569623966184437,0.0200896322808044,False,False,False,2023,87.5,50.35707200952192,50.35707200952192,1.6345926800472252,False,False
603115,20230103,L5-A,29.09090909090909,40.67796610169492,L2,-0.0292106898694841,-0.0027249304200463,False,True,False,2023,26.984126984126984,50.90909090909091,50.90909090909091,1.398305084745763,True,False
603169,20230103,L5-A,36.61971830985916,79.87012987012987,L3,0.2009345794392523,0.064061815101613,True,True,True,2023,29.347826086956523,50.35707200952192,50.35707200952192,2.181068931068931,True,False
603214,20230103,L5-A,9.090909090909092,32.0,L1,-0.1037578472568657,-0.2673639311487653,False,False,False,2023,96.96969696969695,52.27272727272727,52.27272727272727,3.5199999999999996,False,False
603217,20230103,L5-A,84.55882352941177,31.851851851851855,L1,-0.1839699882912507,-0.1126839593764381,False,False,False,2023,59.86842105263158,50.36764705882353,50.36764705882353,0.376682769726248,True,False
603229,20230103,L5-B,15.07537688442211,14.084507042253522,L1,-0.1341513292433537,-0.1113181906580002,False,False,False,2023,15.23809523809524,50.25125628140704,50.25125628140704,0.9342723004694837,False,False
603299,20230103,L5-A,50.0,57.77777777777777,L0,0.0222167778202102,0.0935028067350227,True,False,True,2023,51.973684210526315,50.36764705882353,50.36764705882353,1.1555555555555554,False,False
603309,20230103,L5-A,22.110552763819097,18.779342723004692,L1,-0.2361969170586086,-0.2133637784732551,False,False,False,2023,96.1904761904762,50.25125628140704,50.25125628140704,0.8493384549722576,False,False
603317,20230103,L5-A,22.22222222222222,27.027027027027028,L1,-0.2340806169722862,-0.1742471007779956,False,False,False,2023,86.11111111111111,50.69444444444444,50.69444444444444,1.2162162162162162,False,False
603339,20230103,L5-A,38.732394366197184,82.46753246753246,L3,0.2812420702316029,0.1443693058939636,True,True,True,2023,74.45652173913044,50.35707200952192,50.35707200952192,2.1291617473435656,False,False
603527,20230103,L5-A,36.36363636363637,16.94915254237288,L0,-0.1396491228070175,-0.1131633633575797,False,False,False,2023,100.0,50.90909090909091,50.90909090909091,0.4661016949152541,False,False
603538,20230103,L5-A,50.753768844221106,14.553990610328638,L1,-0.2895281397656916,-0.2666950011803381,False,False,False,2023,18.571428571428573,50.25125628140704,50.25125628140704,0.28675684469855434,True,False
603605,20230103,L5-A,18.181818181818183,81.81818181818183,L3,-0.0381250258671069,0.0496153536826583,True,True,False,2023,63.63636363636363,54.54545454545455,54.54545454545455,4.5,False,False
603613,20230103,L5-A,4.545454545454546,4.0,L1,-0.386828022462595,-0.5504341063544946,False,False,False,2023,90.9090909090909,52.27272727272727,52.27272727272727,0.8799999999999999,False,False
603619,20230103,L5-A,8.333333333333332,64.28571428571429,L2,-0.038195788675759,-0.0350864669609882,True,True,False,2023,72.22222222222221,54.166666666666664,54.166666666666664,7.714285714285716,False,False
603663,20230103,L5-B,45.588235294117645,71.11111111111111,L0,0.1458015267175572,0.2170875556323697,True,False,True,2023,73.68421052631578,50.36764705882353,50.36764705882353,1.5598566308243729,False,False
603667,20230103,L5-B,28.87323943661972,8.441558441558442,L1,0.0777912394797049,-0.0590815248579343,False,False,False,2023,70.65217391304348,50.35707200952192,50.35707200952192,0.2923661704149509,False,False
603681,20230103,L5-A,63.23529411764706,2.2222222222222223,L1,-0.3410073289267478,-0.2697213000119352,False,False,False,2023,75.6578947368421,50.36764705882353,50.36764705882353,0.0351421188630491,False,False
603757,20230103,L5-A,3.5211267605633805,91.55844155844156,L3,0.4560272529116203,0.319154488573981,True,True,True,2023,98.91304347826086,50.35707200952192,50.35707200952192,26.002597402597402,False,False
603868,20230103,L5-A,11.627906976744184,79.54545454545455,L3,-0.0302817770080047,-0.1975627333628076,True,True,False,2023,62.7906976744186,51.16279069767442,51.16279069767442,6.840909090909093,False,False
603908,20230103,L5-A,4.166666666666666,23.333333333333332,L1,-0.2185667752442995,-0.2904344908040481,False,False,False,2023,36.11111111111111,52.083333333333336,52.083333333333336,5.6000000000000005,False,False
603938,20230103,L5-A,30.14705882352941,22.22222222222222,L1,-0.2159194163235406,-0.144633387408728,False,False,False,2023,22.36842105263158,50.36764705882353,50.36764705882353,0.7371273712737128,True,False
605006,20230103,L5-B,15.789473684210526,33.33333333333333,L0,-0.0492451288016021,-0.0611313980600527,False,False,False,2023,29.166666666666668,52.63157894736842,52.63157894736842,2.1111111111111107,False,False
605116,20230103,L5-A,40.20100502512563,53.051643192488264,L2,-0.0299985571613682,-0.0071654185760147,True,True,False,2023,64.28571428571429,50.25125628140704,50.25125628140704,1.3196596244131455,False,False
605166,20230103,L5-B,20.588235294117645,40.0,L0,-0.2104354025368562,-0.1391493736220436,False,False,False,2023,41.44736842105263,50.36764705882353,50.36764705882353,1.942857142857143,False,False
605366,20230103,L5-B,12.5,45.18518518518518,L2,-0.1177873046574907,-0.0465012757426781,False,True,False,2023,7.894736842105263,50.36764705882353,50.36764705882353,3.6148148148148147,True,False
605399,20230103,L5-A,32.35294117647059,3.7037037037037033,L0,-0.2918001811775021,-0.2205141522626895,False,False,False,2023,17.763157894736842,50.36764705882353,50.36764705882353,0.11447811447811447,True,False
605507,20230103,L5-A,34.17085427135678,10.328638497652582,L1,-0.1929864905831773,-0.1701533519978238,False,False,False,2023,73.80952380952381,50.25125628140704,50.25125628140704,0.3022645677989506,False,False
688017,20230103,L5-A,2.112676056338028,29.87012987012987,L1,0.443538777672275,0.3066660133346358,False,False,True,2023,96.7391304347826,50.35707200952192,50.35707200952192,14.13852813852814,False,False
688329,20230103,L5-B,42.25352112676056,29.22077922077922,L1,-0.1622374831658615,-0.2991102475035007,False,False,False,2023,81.52173913043478,50.35707200952192,50.35707200952192,0.6915584415584416,False,False
688356,20230103,L5-B,8.542713567839195,0.9389671361502347,L1,-0.3261438525412118,-0.3033107139558583,False,False,False,2023,84.76190476190476,50.25125628140704,50.25125628140704,0.10991438829052749,False,False
688399,20230103,L5-B,3.5175879396984926,1.4084507042253522,L1,-0.35636447948064,-0.3335313408952865,False,False,False,2023,29.52380952380953,50.25125628140704,50.25125628140704,0.40040241448692154,False,False
688575,20230103,L5-A,61.30653266331658,30.046948356807512,L1,-0.0228822579403304,-4.911935497694739e-05,False,False,False,2023,37.142857142857146,50.25125628140704,50.25125628140704,0.4901100592626799,True,False
688686,20230103,L5-B,6.338028169014084,54.54545454545454,L2,0.147070362563199,0.0101975982255597,True,True,False,2023,77.71739130434783,50.35707200952192,50.35707200952192,8.606060606060606,False,False
688690,20230103,L5-A,1.507537688442211,1.8779342723004695,L1,-0.241536188235255,-0.2187030496499015,False,False,False,2023,61.42857142857143,50.25125628140704,50.25125628140704,1.2456964006259783,False,False
688722,20230103,L5-A,61.76470588235294,55.55555555555556,L2,-0.0378947368421054,0.0333912920727071,True,True,False,2023,95.39473684210526,50.36764705882353,50.36764705882353,0.8994708994708995,False,False
000153,20230504,L5-B,52.58215962441315,54.385964912280706,L2,-0.0035157768575491,0.0747696337095929,True,True,True,2023,98.4924623115578,50.23694593224448,50.23694593224448,1.0343045112781954,False,False
000419,20230504,L5-B,28.000000000000004,76.08695652173914,L3,0.0190518651536903,0.0986932287962537,True,True,True,2023,95.45454545454544,52.0,52.27272727272727,2.717391304347826,False,False
000597,20230504,L5-A,38.497652582159624,67.10526315789474,L2,-0.0630960512875867,0.0151893592795553,True,True,False,2023,87.43718592964824,50.23694593224448,50.23694593224448,1.7431001283697047,False,False
000657,20230504,L5-A,22.033898305084744,43.75,L2,-0.0501477145854826,0.0056540832583434,False,True,False,2023,98.1818181818182,50.847457627118644,50.847457627118644,1.9855769230769234,False,False
000716,20230504,L5-B,16.216216216216218,51.24999999999999,L0,-0.131761442441054,-0.0567469633317439,True,False,False,2023,100.0,50.67567567567568,50.67567567567568,3.160416666666666,False,False
000756,20230504,L5-B,45.07042253521127,63.31658291457286,L2,-0.1846637538870703,-0.1063783433199282,True,True,False,2023,97.98994974874373,50.23694593224448,50.23694593224448,1.4048366834170853,False,False
000831,20230504,L5-B,20.33898305084746,15.625,L0,-0.0494062897480512,0.0063955080957748,False,False,False,2023,90.9090909090909,50.847457627118644,50.847457627118644,0.7682291666666665,False,False
000963,20230504,L5-A,23.004694835680752,60.08771929824561,L2,0.0148749854001621,0.0931603959673041,True,True,True,2023,71.85929648241206,50.23694593224448,50.23694593224448,2.6119763694951663,False,False
001219,20230504,L5-B,35.13513513513514,57.49999999999999,L2,0.082969877420711,0.157984356530021,True,True,True,2023,90.2777777777778,50.67567567567568,50.67567567567568,1.6365384615384613,False,False
002003,20230504,L5-A,16.666666666666664,84.0909090909091,L3,0.1557981329789735,0.1838613655099617,True,True,True,2023,12.5,51.666666666666664,51.666666666666664,5.045454545454547,True,False
002006,20230504,L5-A,1.948051948051948,4.830917874396135,L1,-0.2054924334938488,-0.1790311013918335,False,False,False,2023,38.732394366197184,50.324675324675326,50.324675324675326,2.4798711755233493,False,False
002011,20230504,L5-A,29.545454545454547,20.40816326530612,L1,-0.1596696490020646,-0.1608871052696733,False,False,False,2023,27.906976744186046,51.13636363636363,51.13636363636363,0.6907378335949763,True,False
002050,20230504,L5-B,45.45454545454545,93.87755102040816,L3,0.1385248048897527,0.1373073486221439,True,True,True,2023,13.953488372093023,51.13636363636363,51.13636363636363,2.0653061224489795,True,False
002057,20230504,L5-A,5.0,30.76923076923077,L1,-0.0954524264112929,-0.0192143492263845,False,False,False,2023,11.76470588235294,52.5,52.5,6.153846153846154,False,False
002088,20230504,L5-A,38.095238095238095,9.375,L1,-0.1963072371961425,-0.1222340165205261,False,False,False,2023,47.368421052631575,52.38095238095238,52.38095238095238,0.24609375,False,False
002158,20230504,L5-A,43.506493506493506,83.57487922705315,L3,-0.0067014792053358,0.0197598528966794,True,True,False,2023,57.74647887323944,50.324675324675326,50.324675324675326,1.9209748359651022,False,False
002216,20230504,L5-B,45.94594594594595,38.75,L1,-0.1049721011357246,-0.0299576220264145,False,False,False,2023,50.0,50.67567567567568,50.67567567567568,0.8433823529411764,False,False
002317,20230504,L5-A,34.74178403755869,9.547738693467336,L1,-0.1360358170051604,-0.0577504064380183,False,False,False,2023,99.49748743718592,50.23694593224448,50.23694593224448,0.27482004617683004,False,False
002318,20230504,L5-A,63.1578947368421,87.5,L3,0.3092447916666667,0.3153269548940989,True,True,True,2023,55.00000000000001,52.63157894736842,52.63157894736842,1.3854166666666667,True,False
002334,20230504,L5-B,62.33766233766234,6.763285024154589,L1,-0.2806300886959458,-0.2541687565939305,False,False,False,2023,33.098591549295776,50.324675324675326,50.324675324675326,0.10849436392914653,True,False
002337,20230504,L5-B,50.64935064935064,68.59903381642512,L2,0.174081237911025,0.2005425700130402,True,True,True,2023,9.859154929577464,50.324675324675326,50.324675324675326,1.3543911804781372,True,False
002349,20230504,L5-A,25.821596244131456,71.05263157894737,L3,-0.1527632646750155,-0.0744778541078734,True,True,False,2023,56.28140703517588,50.23694593224448,50.23694593224448,2.7516746411483255,False,False
002404,20230504,L5-A,40.0,45.45454545454545,L2,-0.034375,-0.0063117674690117,False,True,False,2023,54.166666666666664,51.666666666666664,51.666666666666664,1.1363636363636362,False,False
002497,20230504,L5-B,8.88888888888889,11.363636363636363,L0,-0.2382474219973339,-0.1710402203270824,False,False,False,2023,22.058823529411764,50.370370370370374,50.370370370370374,1.2784090909090908,False,False
002507,20230504,L5-A,50.0,20.0,L1,-0.2041777468383575,-0.1291632677290474,False,False,False,2023,4.166666666666666,50.67567567567568,50.67567567567568,0.4,True,False
002545,20230504,L5-B,48.888888888888886,50.0,L2,-0.0695118633778586,-0.0023046617076071,True,True,False,2023,55.14705882352941,50.370370370370374,50.370370370370374,1.0227272727272727,False,False
002570,20230504,L5-B,20.27027027027027,71.25,L3,-0.0495495495495497,0.0254649295597603,True,True,False,2023,12.5,50.67567567567568,50.67567567567568,3.515,True,False
002603,20230504,L5-A,66.66666666666666,25.877192982456144,L1,-0.3139384429199312,-0.2356530323527892,False,False,False,2023,92.964824120603,50.23694593224448,50.23694593224448,0.3881578947368422,False,False
002685,20230504,L5-B,37.01298701298701,21.73913043478261,L1,-0.0425531914893616,-0.0160918593873463,False,False,False,2023,9.15492957746479,50.324675324675326,50.324675324675326,0.5873379099923722,True,False
002728,20230504,L5-A,77.93427230046949,62.71929824561403,L2,0.0209936261217578,0.0992790366888998,True,True,True,2023,98.99497487437183,50.23694593224448,50.23694593224448,0.8047717184527583,False,False
002756,20230504,L5-A,23.728813559322035,3.125,L1,-0.2001920117453028,-0.1443902139014767,False,False,False,2023,3.636363636363636,50.847457627118644,50.847457627118644,0.13169642857142858,True,False
002758,20230504,L5-A,28.88888888888889,28.030303030303028,L1,-0.1202994546769946,-0.0530922530067431,False,False,False,2023,99.26470588235294,50.370370370370374,50.370370370370374,0.9702797202797202,False,False
002843,20230504,L5-A,3.896103896103896,9.178743961352655,L1,0.4876998769987701,0.5141612091007853,False,False,True,2023,88.02816901408451,50.324675324675326,50.324675324675326,2.3558776167471813,False,False
002895,20230504,L5-B,11.851851851851851,4.545454545454546,L1,-0.1259974978872194,-0.0587902962169679,False,False,False,2023,74.26470588235294,50.370370370370374,50.370370370370374,0.38352272727272735,False,False
002896,20230504,L5-A,14.935064935064934,97.58454106280192,L3,0.6063649837434479,0.6328263158454632,True,True,True,2023,11.267605633802818,50.324675324675326,50.324675324675326,6.533921445074563,True,False
002907,20230504,L5-B,9.859154929577464,92.98245614035088,L3,0.0136785438597628,0.0919639544269048,True,True,True,2023,97.48743718592964,50.23694593224448,50.23694593224448,9.43107769423559,False,False
002910,20230504,L5-B,29.72972972972973,50.0,L0,-0.0601131730317661,0.0149013060775439,True,False,False,2023,97.2222222222222,50.67567567567568,50.67567567567568,1.6818181818181819,False,False
002917,20230504,L5-B,17.037037037037038,17.424242424242426,L1,-0.064790351043427,0.0024168506268244,False,False,False,2023,95.58823529411764,50.370370370370374,50.370370370370374,1.0227272727272727,False,False
002957,20230504,L5-A,19.480519480519483,26.08695652173913,L1,0.062509447122721,0.0889707792247362,False,False,True,2023,47.88732394366197,50.324675324675326,50.324675324675326,1.3391304347826085,False,False
002979,20230504,L5-B,4.545454545454546,39.130434782608695,L1,-0.136121349439926,-0.1096600173379107,False,False,False,2023,90.84507042253522,50.324675324675326,50.324675324675326,8.608695652173912,False,False
002996,20230504,L5-A,30.508474576271187,35.9375,L0,-0.0379102205459906,0.0178915772978354,False,False,False,2023,30.909090909090907,50.847457627118644,50.847457627118644,1.1779513888888888,False,False
300135,20230504,L5-A,14.285714285714285,26.666666666666668,L1,0.4750957854406132,0.4106864738762006,False,False,True,2023,83.33333333333334,53.57142857142857,53.57142857142857,1.866666666666667,False,False
300179,20230504,L5-A,3.2467532467532463,23.18840579710145,L1,-0.0939112487100103,-0.067449916607995,False,False,False,2023,26.76056338028169,50.324675324675326,50.324675324675326,7.142028985507247,False,False
300217,20230504,L5-A,6.8181818181818175,40.81632653061224,L2,0.0196993459971368,0.018481889729528,False,True,False,2023,25.581395348837212,51.13636363636363,51.13636363636363,5.986394557823129,False,False
300239,20230504,L5-A,24.88262910798122,69.73684210526315,L2,0.0153349156819224,0.0936203262490644,True,True,True,2023,23.618090452261303,50.23694593224448,50.23694593224448,2.802631578947368,True,False
300247,20230504,L5-B,52.27272727272727,42.857142857142854,L2,0.011049723756906,0.0098322674892972,False,True,False,2023,65.11627906976744,51.13636363636363,51.13636363636363,0.8198757763975154,False,False
300260,20230504,L5-A,64.93506493506493,27.536231884057973,L1,-0.107799960641559,-0.0813386285395437,False,False,False,2023,1.4084507042253522,50.324675324675326,50.324675324675326,0.42405797101449283,True,False
300337,20230504,L5-A,8.47457627118644,20.3125,L1,0.2842415316642119,0.340043329508038,False,False,True,2023,5.454545454545454,50.847457627118644,50.847457627118644,2.3968750000000005,True,False
300402,20230504,L5-A,26.623376623376625,42.028985507246375,L2,-0.0873876023672018,-0.0609262702651865,False,True,False,2023,79.5774647887324,50.324675324675326,50.324675324675326,1.5786496995404735,False,False
300452,20230504,L5-A,49.29577464788733,14.473684210526317,L1,-0.1617036686984591,-0.083418258131317,False,False,False,2023,90.45226130653266,50.23694593224448,50.23694593224448,0.293609022556391,False,False
300636,20230504,L5-B,23.474178403755868,29.82456140350877,L1,-0.1570566643824972,-0.0787712538153552,False,False,False,2023,78.89447236180904,50.23694593224448,50.23694593224448,1.2705263157894737,False,False
300662,20230504,L5-B,10.0,51.28205128205128,L2,-0.2088533711390553,-0.132615293954147,True,True,False,2023,82.35294117647058,52.5,52.5,5.128205128205128,False,False
300748,20230504,L5-B,38.983050847457626,53.125,L2,-0.0179489972222237,0.0378528006216023,True,True,False,2023,76.19047619047619,50.847457627118644,50.847457627118644,1.3627717391304348,False,False
300809,20230504,L5-B,32.467532467532465,60.38647342995169,L0,0.2151665857635907,0.2416279178656059,True,False,True,2023,42.95774647887324,50.324675324675326,50.324675324675326,1.8599033816425123,False,False
300813,20230504,L5-B,18.83116883116883,25.120772946859905,L0,-0.1373878719259723,-0.110926539823957,False,False,False,2023,92.95774647887325,50.324675324675326,50.324675324675326,1.33399966683325,False,False
300832,20230504,L5-A,27.230046948356808,86.8421052631579,L3,0.2528020198769467,0.3310874304440887,True,True,True,2023,89.9497487437186,50.23694593224448,50.23694593224448,3.1892014519056264,False,False
300869,20230504,L5-A,42.72300469483568,41.22807017543859,L2,-0.1463084085827031,-0.0680229980155611,False,True,False,2023,95.97989949748744,50.23694593224448,50.23694593224448,0.9650086755349911,False,False
300878,20230504,L5-B,51.173708920187785,73.86934673366834,L3,-0.00939158840343,0.068893822163712,True,True,True,2023,86.93467336683418,50.23694593224448,50.23694593224448,1.4435019132359044,False,False
300898,20230504,L5-B,39.189189189189186,93.75,L0,0.0954464570450073,0.1704609361543173,True,False,True,2023,95.83333333333334,50.67567567567568,50.67567567567568,2.392241379310345,False,False
300910,20230504,L5-B,41.48148148148148,8.333333333333332,L1,-0.1997550252139243,-0.1325478235436728,False,False,False,2023,79.41176470588235,50.370370370370374,50.370370370370374,0.20089285714285712,False,False
300945,20230504,L5-A,43.333333333333336,50.0,L2,0.0383031111848486,0.0663663437158368,True,True,True,2023,79.16666666666666,51.666666666666664,51.666666666666664,1.1538461538461537,False,False
300950,20230504,L5-A,59.74025974025974,26.570048309178745,L1,-0.1027594483168905,-0.0762981162148752,False,False,False,2023,39.436619718309856,50.324675324675326,50.324675324675326,0.4447595043058181,True,False
300957,20230504,L5-A,18.181818181818183,100.0,L3,-0.3118379434120398,-0.1604176062475827,True,True,False,2023,9.090909090909092,54.54545454545455,54.54545454545455,5.499999999999999,True,False
301029,20230504,L5-A,17.532467532467532,14.975845410628018,L1,-0.3576149057168484,-0.3311535736148331,False,False,False,2023,74.64788732394366,50.324675324675326,50.324675324675326,0.8541778493469314,False,False
301073,20230504,L5-B,25.0,48.717948717948715,L2,-0.3129203932375848,-0.2366823160526765,False,True,False,2023,29.411764705882355,52.5,52.5,1.9487179487179487,False,False
600230,20230504,L5-B,34.81481481481482,58.333333333333336,L2,-0.0887088438155178,-0.0215016421452663,True,True,False,2023,4.411764705882353,50.370370370370374,50.370370370370374,1.675531914893617,True,False
600378,20230504,L5-A,45.92592592592592,28.78787878787879,L1,-0.1762491078002822,-0.1090419061300307,False,False,False,2023,77.20588235294117,50.370370370370374,50.370370370370374,0.6268328445747802,False,False
600399,20230504,L5-B,5.263157894736842,79.16666666666666,L0,-0.1276794035414725,-0.1215972403140402,True,False,False,2023,10.0,52.63157894736842,52.63157894736842,15.041666666666666,False,False
600400,20230504,L5-B,13.333333333333334,36.36363636363637,L1,-0.159567514520368,-0.1315042819893797,False,False,False,2023,97.2222222222222,51.666666666666664,51.666666666666664,2.7272727272727275,False,False
600508,20230504,L5-B,55.55555555555556,33.33333333333333,L0,-0.0555996762940359,-0.0636510348781232,False,False,False,2023,72.22222222222221,52.77777777777778,52.77777777777778,0.5999999999999999,False,False
600586,20230504,L5-B,9.523809523809524,28.125,L0,-0.14741908614254,-0.0733458654669236,False,False,False,2023,52.63157894736842,52.38095238095238,52.38095238095238,2.953125,False,False
600613,20230504,L5-A,27.699530516431924,96.9298245614035,L3,0.0508385330726453,0.1291239436397873,True,True,True,2023,96.98492462311556,50.23694593224448,50.23694593224448,3.4993309545049063,False,False
600738,20230504,L5-B,12.0,86.95652173913044,L0,-0.0355871886120995,0.0440541750304639,True,False,False,2023,50.0,52.0,52.0,7.246376811594203,False,False
600779,20230504,L5-A,5.405405405405405,87.5,L3,-0.0084913354173652,0.0665231436919448,True,True,True,2023,84.72222222222221,50.67567567567568,50.67567567567568,16.1875,False,False
600988,20230504,L5-B,32.20338983050847,32.8125,L1,-0.1441176470588234,-0.0883158492149973,False,False,False,2023,14.545454545454543,50.847457627118644,50.847457627118644,1.0189144736842106,True,False
601702,20230504,L5-B,49.15254237288136,98.4375,L3,0.2496282510274656,0.3054300488712917,True,True,True,2023,12.727272727272728,50.847457627118644,50.847457627118644,2.002693965517241,True,False
601888,20230504,L5-B,8.0,34.78260869565217,L0,-0.3835885166296823,-0.3039471529871188,False,False,False,2023,75.75757575757575,52.0,52.0,4.3478260869565215,False,False
601958,20230504,L5-B,11.864406779661016,50.0,L2,-0.0882419895447308,-0.0324401917009047,True,True,False,2023,100.0,50.847457627118644,50.847457627118644,4.214285714285714,False,False
603025,20230504,L5-A,13.636363636363637,94.68599033816425,L3,0.00314298215126,0.0296043142532752,True,True,False,2023,81.69014084507043,50.324675324675326,50.324675324675326,6.943639291465378,False,False
603067,20230504,L5-B,14.814814814814811,20.454545454545457,L0,-0.1082096815369926,-0.0410024798667411,False,False,False,2023,5.88235294117647,50.370370370370374,50.370370370370374,1.3806818181818186,True,False
603088,20230504,L5-A,25.32467532467532,91.30434782608695,L3,0.0380186614960056,0.0644799935980208,True,True,True,2023,15.492957746478872,50.324675324675326,50.324675324675326,3.6053511705685626,True,False
603115,20230504,L5-A,40.67796610169492,37.5,L0,0.0325277094378264,0.0883295072816525,False,False,True,2023,29.09090909090909,50.847457627118644,50.847457627118644,0.9218749999999999,True,False
603198,20230504,L5-A,55.4054054054054,100.0,L3,0.2471208982674251,0.3221353773767351,True,True,True,2023,45.83333333333333,50.67567567567568,50.67567567567568,1.8048780487804879,True,False
603214,20230504,L5-A,32.0,41.30434782608695,L2,-0.1125975600847227,-0.0329561964421592,False,True,False,2023,9.090909090909092,52.0,52.0,1.2907608695652173,True,False
603217,20230504,L5-A,31.851851851851855,12.12121212121212,L0,-0.1865350013697665,-0.119327799699515,False,False,False,2023,84.55882352941177,50.370370370370374,50.370370370370374,0.3805496828752642,False,False
603229,20230504,L5-A,14.084507042253522,31.57894736842105,L1,-0.1005845149506413,-0.0222991043834992,False,False,False,2023,15.07537688442211,50.23694593224448,50.23694593224448,2.2421052631578946,False,False
603259,20230504,L5-A,2.3474178403755865,97.80701754385966,L3,0.2795593952011326,0.3578448057682746,True,True,True,2023,66.33165829145729,50.23694593224448,50.23694593224448,41.66578947368422,False,False
603279,20230504,L5-B,49.35064935064935,55.55555555555556,L2,-0.1676588504722264,-0.1411975183702111,True,True,False,2023,71.12676056338029,50.324675324675326,50.324675324675326,1.1257309941520468,False,False
603309,20230504,L5-A,18.779342723004692,3.508771929824561,L1,-0.2285421443330505,-0.1502567337659084,False,False,False,2023,22.110552763819097,50.23694593224448,50.23694593224448,0.18684210526315792,False,False
603317,20230504,L5-A,27.027027027027028,21.25,L1,-0.1392773892773893,-0.0642629101680792,False,False,False,2023,22.22222222222222,50.67567567567568,50.67567567567568,0.78625,True,False
603456,20230504,L5-A,3.286384976525822,72.36842105263158,L3,-0.0905677963059138,-0.0122823857387717,True,True,False,2023,49.74874371859296,50.23694593224448,50.23694593224448,22.02067669172932,False,False
603486,20230504,L5-B,4.545454545454546,6.122448979591836,L1,-0.3864869438950474,-0.3877044001626561,False,False,False,2023,76.74418604651163,51.13636363636363,51.13636363636363,1.3469387755102038,False,False
603538,20230504,L5-A,14.553990610328638,33.771929824561404,L1,-0.0070922006313053,0.0711932099358367,False,False,True,2023,50.753768844221106,50.23694593224448,50.23694593224448,2.320458404074703,False,False
603613,20230504,L5-A,4.0,52.17391304347826,L2,-0.0395011720682723,0.0401401915742911,True,True,False,2023,4.545454545454546,52.0,52.0,13.043478260869565,False,False
603619,20230504,L5-A,64.28571428571429,93.33333333333331,L3,0.1591250660835363,0.0947157545191237,True,True,True,2023,8.333333333333332,53.57142857142857,53.57142857142857,1.4518518518518515,True,False
603667,20230504,L5-B,8.441558441558442,98.06763285024157,L3,0.4353964216106125,0.4618577537126277,True,True,True,2023,28.87323943661972,50.324675324675326,50.324675324675326,11.617242660720924,False,False
603688,20230504,L5-A,62.96296296296296,16.666666666666664,L1,-0.1857020315624469,-0.1184948298921954,False,False,False,2023,83.82352941176471,50.370370370370374,50.370370370370374,0.2647058823529411,False,False
603810,20230504,L5-B,20.74074074074074,33.33333333333333,L0,-0.0791303242110086,-0.0119231225407571,False,False,False,2023,86.02941176470588,50.370370370370374,50.370370370370374,1.607142857142857,False,False
603908,20230504,L5-A,23.333333333333332,31.818181818181817,L1,-0.2077583180924335,-0.1796950855614452,False,False,False,2023,4.166666666666666,51.666666666666664,51.666666666666664,1.3636363636363635,True,False
603938,20230504,L5-A,22.22222222222222,32.57575757575758,L0,-0.2072588566577516,-0.1400516549875001,False,False,False,2023,30.14705882352941,50.370370370370374,50.370370370370374,1.465909090909091,False,False
603969,20230504,L5-B,37.66233766233766,72.46376811594203,L3,0.1414412039147095,0.1679025360167247,True,True,True,2023,16.19718309859155,50.324675324675326,50.324675324675326,1.9240379810094952,True,False
605188,20230504,L5-A,20.0,95.65217391304348,L3,0.2826652593671257,0.3623066230096892,True,True,True,2023,72.72727272727273,52.0,52.0,4.782608695652174,False,False
605338,20230504,L5-A,22.972972972972975,35.0,L1,-0.0954161227415415,-0.0204016436322314,False,False,False,2023,65.27777777777779,50.67567567567568,50.67567567567568,1.5235294117647058,False,False
605366,20230504,L5-B,45.18518518518518,5.303030303030303,L0,-0.1037844772639215,-0.03657727559367,False,False,False,2023,12.5,50.370370370370374,50.370370370370374,0.11736214605067063,True,False
605507,20230504,L5-A,10.328638497652582,49.56140350877193,L2,-0.1191742773636584,-0.0408888667965163,False,True,False,2023,34.17085427135678,50.23694593224448,50.23694593224448,4.7984449760765555,False,False
605567,20230504,L5-B,36.48648648648648,37.5,L1,-0.0596271186089092,0.0153873605004008,False,False,False,2023,56.94444444444444,50.67567567567568,50.67567567567568,1.0277777777777781,False,False
688016,20230504,L5-B,7.981220657276995,90.35087719298248,L3,0.1333480244841205,0.2116334350512625,True,True,True,2023,77.88944723618091,50.23694593224448,50.23694593224448,11.320433436532511,False,False
