code,day,state,rps_t0,rps_t1,state_t1,fwd6,fwd6_excess,R1_price,R2_state,R3_excess,year
688356,20230103,L5-B,8.542713567839195,0.9389671361502347,L1,-0.3261438525412118,-0.30331071395585835,False,False,False,2023
688399,20230103,L5-B,3.5175879396984926,1.4084507042253522,L1,-0.35636447948064,-0.3335313408952865,False,False,False,2023
688575,20230103,L5-A,61.30653266331658,30.046948356807512,L1,-0.0228822579403304,-4.911935497694739e-05,False,False,False,2023
688686,20230103,L5-B,6.338028169014084,54.54545454545454,L2,0.147070362563199,0.010197598225559767,True,True,False,2023
688690,20230103,L5-A,1.507537688442211,1.8779342723004695,L1,-0.241536188235255,-0.21870304964990153,False,False,False,2023
688722,20230103,L5-A,61.76470588235294,55.55555555555556,L2,-0.0378947368421054,0.03339129207270715,True,True,False,2023
000153,20230504,L5-B,52.58215962441315,54.385964912280706,L2,-0.0035157768575491,0.07476963370959291,True,True,True,2023
000419,20230504,L5-B,28.000000000000004,76.08695652173914,L3,0.0190518651536903,0.09869322879625375,True,True,True,2023
000597,20230504,L5-A,38.497652582159624,67.10526315789474,L2,-0.0630960512875867,0.015189359279555309,True,True,False,2023
000657,20230504,L5-A,22.033898305084744,43.75,L2,-0.0501477145854826,0.00565408325834349,False,True,False,2023
000716,20230504,L5-B,16.216216216216218,51.24999999999999,L0,-0.131761442441054,-0.05674696333174399,True,False,False,2023
000756,20230504,L5-B,45.07042253521127,63.31658291457286,L2,-0.1846637538870703,-0.10637834331992828,True,True,False,2023
000831,20230504,L5-B,20.33898305084746,15.625,L0,-0.0494062897480512,0.006395508095774889,False,False,False,2023
000963,20230504,L5-A,23.004694835680752,60.08771929824561,L2,0.0148749854001621,0.09316039596730412,True,True,True,2023
001219,20230504,L5-B,35.13513513513514,57.49999999999999,L2,0.082969877420711,0.15798435653002102,True,True,True,2023
002003,20230504,L5-A,16.666666666666664,84.0909090909091,L3,0.1557981329789735,0.18386136550996174,True,True,True,2023
002006,20230504,L5-A,1.948051948051948,4.830917874396135,L1,-0.2054924334938488,-0.17903110139183354,False,False,False,2023
002011,20230504,L5-A,29.545454545454547,20.40816326530612,L1,-0.1596696490020646,-0.16088710526967334,False,False,False,2023
002050,20230504,L5-B,45.45454545454545,93.87755102040816,L3,0.1385248048897527,0.13730734862214394,True,True,True,2023
002057,20230504,L5-A,5.0,30.76923076923077,L1,-0.0954524264112929,-0.019214349226384597,False,False,False,2023
002088,20230504,L5-A,38.095238095238095,9.375,L1,-0.1963072371961425,-0.12223401652052614,False,False,False,2023
002158,20230504,L5-A,43.506493506493506,83.57487922705315,L3,-0.0067014792053358,0.019759852896679465,True,True,False,2023
002216,20230504,L5-B,45.94594594594595,38.75,L1,-0.1049721011357246,-0.029957622026414582,False,False,False,2023
002317,20230504,L5-A,34.74178403755869,9.547738693467336,L1,-0.1360358170051604,-0.05775040643801839,False,False,False,2023
002318,20230504,L5-A,63.1578947368421,87.5,L3,0.3092447916666667,0.3153269548940989,True,True,True,2023
002334,20230504,L5-B,62.33766233766234,6.763285024154589,L1,-0.2806300886959458,-0.2541687565939305,False,False,False,2023
002337,20230504,L5-B,50.64935064935064,68.59903381642512,L2,0.174081237911025,0.20054257001304027,True,True,True,2023
002349,20230504,L5-A,25.821596244131456,71.05263157894737,L3,-0.1527632646750155,-0.07447785410787348,True,True,False,2023
002404,20230504,L5-A,40.0,45.45454545454545,L2,-0.034375,-0.006311767469011759,False,True,False,2023
002497,20230504,L5-B,8.88888888888889,11.363636363636363,L0,-0.2382474219973339,-0.17104022032708244,False,False,False,2023
002507,20230504,L5-A,50.0,20.0,L1,-0.2041777468383575,-0.12916326772904746,False,False,False,2023
002545,20230504,L5-B,48.888888888888886,50.0,L2,-0.0695118633778586,-0.002304661707607153,True,True,False,2023
002570,20230504,L5-B,20.27027027027027,71.25,L3,-0.0495495495495497,0.025464929559760312,True,True,False,2023
002603,20230504,L5-A,66.66666666666666,25.877192982456144,L1,-0.3139384429199312,-0.23565303235278923,False,False,False,2023
002685,20230504,L5-B,37.01298701298701,21.73913043478261,L1,-0.0425531914893616,-0.016091859387346332,False,False,False,2023
002728,20230504,L5-A,77.93427230046949,62.71929824561403,L2,0.0209936261217578,0.09927903668889981,True,True,True,2023
002756,20230504,L5-A,23.728813559322035,3.125,L1,-0.2001920117453028,-0.14439021390147672,False,False,False,2023
002758,20230504,L5-A,28.88888888888889,28.030303030303028,L1,-0.1202994546769946,-0.053092253006743154,False,False,False,2023
002843,20230504,L5-A,3.896103896103896,9.178743961352655,L1,0.4876998769987701,0.5141612091007853,False,False,True,2023
002895,20230504,L5-B,11.851851851851851,4.545454545454546,L1,-0.1259974978872194,-0.05879029621696795,False,False,False,2023
002896,20230504,L5-A,14.935064935064934,97.58454106280192,L3,0.6063649837434479,0.6328263158454632,True,True,True,2023
002907,20230504,L5-B,9.859154929577464,92.98245614035088,L3,0.0136785438597628,0.09196395442690482,True,True,True,2023
002910,20230504,L5-B,29.72972972972973,50.0,L0,-0.0601131730317661,0.014901306077543912,True,False,False,2023
002917,20230504,L5-B,17.037037037037038,17.424242424242426,L1,-0.064790351043427,0.0024168506268244516,False,False,False,2023
002957,20230504,L5-A,19.480519480519483,26.08695652173913,L1,0.062509447122721,0.08897077922473626,False,False,True,2023
002979,20230504,L5-B,4.545454545454546,39.130434782608695,L1,-0.136121349439926,-0.10966001733791073,False,False,False,2023
002996,20230504,L5-A,30.508474576271187,35.9375,L0,-0.0379102205459906,0.01789157729783549,False,False,False,2023
300135,20230504,L5-A,14.285714285714285,26.666666666666668,L1,0.4750957854406132,0.41068647387620066,False,False,True,2023
300179,20230504,L5-A,3.2467532467532463,23.18840579710145,L1,-0.0939112487100103,-0.06744991660799504,False,False,False,2023
300217,20230504,L5-A,6.8181818181818175,40.81632653061224,L2,0.0196993459971368,0.018481889729528057,False,True,False,2023
300239,20230504,L5-A,24.88262910798122,69.73684210526315,L2,0.0153349156819224,0.09362032624906441,True,True,True,2023
300247,20230504,L5-B,52.27272727272727,42.857142857142854,L2,0.011049723756906,0.009832267489297258,False,True,False,2023
300260,20230504,L5-A,64.93506493506493,27.536231884057973,L1,-0.107799960641559,-0.08133862853954374,False,False,False,2023
300337,20230504,L5-A,8.47457627118644,20.3125,L1,0.2842415316642119,0.340043329508038,False,False,True,2023
300402,20230504,L5-A,26.623376623376625,42.028985507246375,L2,-0.0873876023672018,-0.060926270265186544,False,True,False,2023
300452,20230504,L5-A,49.29577464788733,14.473684210526317,L1,-0.1617036686984591,-0.08341825813131708,False,False,False,2023
300636,20230504,L5-B,23.474178403755868,29.82456140350877,L1,-0.1570566643824972,-0.0787712538153552,False,False,False,2023
300662,20230504,L5-B,10.0,51.28205128205128,L2,-0.2088533711390553,-0.132615293954147,True,True,False,2023
300748,20230504,L5-B,38.983050847457626,53.125,L2,-0.0179489972222237,0.037852800621602394,True,True,False,2023
300809,20230504,L5-B,32.467532467532465,60.38647342995169,L0,0.2151665857635907,0.24162791786560597,True,False,True,2023
300813,20230504,L5-B,18.83116883116883,25.120772946859905,L0,-0.1373878719259723,-0.11092653982395703,False,False,False,2023
300832,20230504,L5-A,27.230046948356808,86.8421052631579,L3,0.2528020198769467,0.3310874304440887,True,True,True,2023
300869,20230504,L5-A,42.72300469483568,41.22807017543859,L2,-0.1463084085827031,-0.0680229980155611,False,True,False,2023
300878,20230504,L5-B,51.173708920187785,73.86934673366834,L3,-0.00939158840343,0.06889382216371201,True,True,True,2023
300898,20230504,L5-B,39.189189189189186,93.75,L0,0.0954464570450073,0.17046093615431732,True,False,True,2023
300910,20230504,L5-B,41.48148148148148,8.333333333333332,L1,-0.1997550252139243,-0.13254782354367284,False,False,False,2023
300945,20230504,L5-A,43.333333333333336,50.0,L2,0.0383031111848486,0.06636634371583684,True,True,True,2023
300950,20230504,L5-A,59.74025974025974,26.570048309178745,L1,-0.1027594483168905,-0.07629811621487524,False,False,False,2023
300957,20230504,L5-A,18.181818181818183,100.0,L3,-0.3118379434120398,-0.16041760624758272,True,True,False,2023
301029,20230504,L5-A,17.532467532467532,14.975845410628018,L1,-0.3576149057168484,-0.3311535736148331,False,False,False,2023
301073,20230504,L5-B,25.0,48.717948717948715,L2,-0.3129203932375848,-0.2366823160526765,False,True,False,2023
600230,20230504,L5-B,34.81481481481482,58.333333333333336,L2,-0.0887088438155178,-0.021501642145266356,True,True,False,2023
600378,20230504,L5-A,45.92592592592592,28.78787878787879,L1,-0.1762491078002822,-0.10904190613003074,False,False,False,2023
600399,20230504,L5-B,5.263157894736842,79.16666666666666,L0,-0.1276794035414725,-0.12159724031404029,True,False,False,2023
600400,20230504,L5-B,13.333333333333334,36.36363636363637,L1,-0.159567514520368,-0.13150428198937975,False,False,False,2023
600508,20230504,L5-B,55.55555555555556,33.33333333333333,L0,-0.0555996762940359,-0.06365103487812326,False,False,False,2023
600586,20230504,L5-B,9.523809523809524,28.125,L0,-0.14741908614254,-0.07334586546692366,False,False,False,2023
600613,20230504,L5-A,27.699530516431924,96.9298245614035,L3,0.0508385330726453,0.1291239436397873,True,True,True,2023
600738,20230504,L5-B,12.0,86.95652173913044,L0,-0.0355871886120995,0.04405417503046395,True,False,False,2023
600779,20230504,L5-A,5.405405405405405,87.5,L3,-0.0084913354173652,0.06652314369194481,True,True,True,2023
600988,20230504,L5-B,32.20338983050847,32.8125,L1,-0.1441176470588234,-0.08831584921499731,False,False,False,2023
601702,20230504,L5-B,49.15254237288136,98.4375,L3,0.2496282510274656,0.3054300488712917,True,True,True,2023
601888,20230504,L5-B,8.0,34.78260869565217,L0,-0.3835885166296823,-0.30394715298711883,False,False,False,2023
601958,20230504,L5-B,11.864406779661016,50.0,L2,-0.0882419895447308,-0.0324401917009047,True,True,False,2023
603025,20230504,L5-A,13.636363636363637,94.68599033816425,L3,0.00314298215126,0.029604314253275265,True,True,False,2023
603067,20230504,L5-B,14.814814814814811,20.454545454545457,L0,-0.1082096815369926,-0.04100247986674116,False,False,False,2023
603088,20230504,L5-A,25.32467532467532,91.30434782608695,L3,0.0380186614960056,0.06447999359802087,True,True,True,2023
603115,20230504,L5-A,40.67796610169492,37.5,L0,0.0325277094378264,0.0883295072816525,False,False,True,2023
603198,20230504,L5-A,55.4054054054054,100.0,L3,0.2471208982674251,0.3221353773767351,True,True,True,2023
603214,20230504,L5-A,32.0,41.30434782608695,L2,-0.1125975600847227,-0.03295619644215925,False,True,False,2023
603217,20230504,L5-A,31.851851851851855,12.12121212121212,L0,-0.1865350013697665,-0.11932779969951506,False,False,False,2023
603229,20230504,L5-A,14.084507042253522,31.57894736842105,L1,-0.1005845149506413,-0.022299104383499288,False,False,False,2023
603259,20230504,L5-A,2.3474178403755865,97.80701754385966,L3,0.2795593952011326,0.3578448057682746,True,True,True,2023
603279,20230504,L5-B,49.35064935064935,55.55555555555556,L2,-0.1676588504722264,-0.14119751837021113,True,True,False,2023
603309,20230504,L5-A,18.779342723004692,3.508771929824561,L1,-0.2285421443330505,-0.15025673376590848,False,False,False,2023
603317,20230504,L5-A,27.027027027027028,21.25,L1,-0.1392773892773893,-0.06426291016807929,False,False,False,2023
603456,20230504,L5-A,3.286384976525822,72.36842105263158,L3,-0.0905677963059138,-0.012282385738771787,True,True,False,2023
603486,20230504,L5-B,4.545454545454546,6.122448979591836,L1,-0.3864869438950474,-0.3877044001626561,False,False,False,2023
603538,20230504,L5-A,14.553990610328638,33.771929824561404,L1,-0.0070922006313053,0.07119320993583672,False,False,True,2023
603613,20230504,L5-A,4.0,52.17391304347826,L2,-0.0395011720682723,0.040140191574291155,True,True,False,2023
603619,20230504,L5-A,64.28571428571429,93.33333333333331,L3,0.1591250660835363,0.09471575451912377,True,True,True,2023
603667,20230504,L5-B,8.441558441558442,98.06763285024157,L3,0.4353964216106125,0.46185775371262777,True,True,True,2023
603688,20230504,L5-A,62.96296296296296,16.666666666666664,L1,-0.1857020315624469,-0.11849482989219547,False,False,False,2023
603810,20230504,L5-B,20.74074074074074,33.33333333333333,L0,-0.0791303242110086,-0.011923122540757156,False,False,False,2023
603908,20230504,L5-A,23.333333333333332,31.818181818181817,L1,-0.2077583180924335,-0.17969508556144526,False,False,False,2023
603938,20230504,L5-A,22.22222222222222,32.57575757575758,L0,-0.2072588566577516,-0.14005165498750016,False,False,False,2023
603969,20230504,L5-B,37.66233766233766,72.46376811594203,L3,0.1414412039147095,0.16790253601672475,True,True,True,2023
605188,20230504,L5-A,20.0,95.65217391304348,L3,0.2826652593671257,0.3623066230096892,True,True,True,2023
605338,20230504,L5-A,22.972972972972975,35.0,L1,-0.0954161227415415,-0.020401643632231486,False,False,False,2023
605366,20230504,L5-B,45.18518518518518,5.303030303030303,L0,-0.1037844772639215,-0.03657727559367005,False,False,False,2023
605507,20230504,L5-A,10.328638497652582,49.56140350877193,L2,-0.1191742773636584,-0.04088886679651639,False,True,False,2023
605567,20230504,L5-B,36.48648648648648,37.5,L1,-0.0596271186089092,0.015387360500400814,False,False,False,2023
688016,20230504,L5-B,7.981220657276995,90.35087719298248,L3,0.1333480244841205,0.21163343505126253,True,True,True,2023
688017,20230504,L5-A,29.87012987012987,14.009661835748794,L0,0.0430051204970769,0.06946645259909216,False,False,True,2023
688190,20230504,L5-A,27.11864406779661,95.3125,L3,-0.1446919991992008,-0.08889020135537472,True,True,False,2023
688363,20230504,L5-A,9.090909090909092,85.71428571428571,L3,-0.2064271228714174,-0.055006785706960326,True,True,False,2023
688575,20230504,L5-A,30.046948356807512,56.57894736842105,L2,0.2876421485103619,0.3659275590775039,True,True,True,2023
688677,20230504,L5-A,11.267605633802818,38.59649122807017,L1,-0.1235596509181712,-0.045274240351029185,False,False,False,2023
688700,20230504,L5-B,0.6493506493506493,4.3478260869565215,L1,-0.0587035164132156,-0.032242184311200336,False,False,False,2023
688722,20230504,L5-A,55.55555555555556,24.24242424242424,L1,-0.2085364887677345,-0.14132928709748305,False,False,False,2023
000026,20230901,L5-B,27.27272727272727,33.33333333333333,L1,-0.170249355116079,-0.05518847816969254,False,False,False,2023
000420,20230901,L5-B,25.75757575757576,91.0958904109589,L3,-0.1503067484662575,0.01972114711012407,True,True,False,2023
000425,20230901,L5-B,54.589371980676326,12.195121951219512,L1,-0.0436817472698907,0.07695631662349514,False,False,True,2023
000516,20230901,L5-B,32.89473684210527,8.755760368663594,L1,-0.1592356687898088,-0.06654264776502124,False,False,False,2023
000521,20230901,L5-B,10.20408163265306,27.659574468085108,L1,0.4318181818181819,0.5023447045574796,False,False,True,2023
000534,20230901,L5-B,18.859649122807017,56.28140703517588,L2,-0.1513554216867471,-0.05866240066195953,True,True,False,2023
000715,20230901,L5-A,47.82608695652174,67.56756756756756,L2,-0.2199017199017199,-0.060872756915531956,True,True,False,2023
000716,20230901,L5-B,51.24999999999999,33.33333333333333,L1,-0.3084370677731672,-0.1249687662924748,False,False,False,2023
000729,20230901,L5-A,12.5,24.24242424242424,L1,-0.1653846153846154,0.018083686096076995,False,False,False,2023
000739,20230901,L5-A,64.91228070175438,9.045226130653267,L1,-0.2012542759407068,-0.10856125491591924,False,False,False,2023
000915,20230901,L5-B,28.07017543859649,17.08542713567839,L0,-0.0179067613460944,0.07478625967869316,False,False,True,2023
000989,20230901,L5-B,21.929824561403507,12.060301507537687,L1,-0.1853881278538813,-0.09269510682909375,False,False,False,2023
001212,20230901,L5-B,18.75,72.0,L3,0.1764940239043826,0.34009874755848946,True,True,True,2023
001219,20230901,L5-A,57.49999999999999,100.0,L3,-0.1096418732782369,0.0738264282024555,True,True,True,2023
002006,20230901,L5-B,4.830917874396135,21.341463414634145,L1,-0.2873432155074117,-0.16670515161402588,False,False,False,2023
002008,20230901,L5-B,17.874396135265698,22.5609756097561,L0,-0.0935123042505593,0.02712575964282654,False,False,False,2023
002020,20230901,L5-B,15.789473684210526,65.32663316582915,L2,-0.0270270270270269,0.06566599399776066,True,True,True,2023
002033,20230901,L5-A,43.58974358974359,24.0,L1,-0.0978809283551968,0.09728928695304256,False,False,True,2023
002038,20230901,L5-A,52.19298245614035,4.522613065326634,L1,0.0200445434298441,0.11273756445463166,False,False,True,2023
002066,20230901,L5-B,46.875,76.19047619047619,L3,-0.2321428571428571,-0.06853813348875026,True,True,False,2023
002093,20230901,L5-A,25.64102564102564,80.0,L3,-0.0041551246537395,0.19101509065449987,True,True,True,2023
002173,20230901,L5-B,1.7543859649122806,74.65437788018433,L3,0.0920245398773005,0.18471756090208807,True,True,True,2023
002204,20230901,L5-A,36.231884057971016,77.98165137614679,L3,-0.0806794055201699,0.03995865837321594,True,True,False,2023
002234,20230901,L5-B,5.88235294117647,50.0,L2,-0.3277925531914893,-0.08928496781228717,True,True,False,2023
002275,20230901,L5-B,28.50877192982456,12.562814070351758,L1,-0.0857827164675613,0.006910304557226257,False,False,False,2023
002315,20230901,L5-A,6.521739130434782,70.27027027027027,L3,0.0972307692307692,0.25625973221695714,True,True,True,2023
002332,20230901,L5-B,10.087719298245611,84.42211055276381,L3,-0.054367201426025,0.038325819598762564,True,True,False,2023
002334,20230901,L5-A,6.763285024154589,17.682926829268293,L1,-0.194059405940594,-0.07342134204720817,False,False,False,2023
002372,20230901,L5-B,34.375,9.523809523809524,L1,-0.2335124572545187,-0.06990773360041186,False,False,False,2023
002422,20230901,L5-A,41.66666666666667,55.27638190954774,L2,0.0296101949025489,0.12230321592733646,True,True,True,2023
002543,20230901,L5-B,67.3469387755102,63.82978723404256,L2,0.0858164481525625,0.15634297089186022,True,True,True,2023
002561,20230901,L5-A,63.04347826086957,89.1891891891892,L3,-0.1121495327102802,0.04687943027590773,True,True,False,2023
002563,20230901,L5-B,38.63636363636363,30.555555555555557,L1,-0.1114701130856219,0.0035907638607645675,False,False,False,2023
002568,20230901,L5-A,42.5,18.181818181818183,L1,-0.380049720323182,-0.1965814188424896,False,False,False,2023
002596,20230901,L5-B,25.0,8.0,L1,-0.2269503546099289,-0.06334563095582207,False,False,False,2023
002603,20230901,L5-A,25.877192982456144,49.74874371859296,L2,-0.0646701388888888,0.028022882135898763,False,True,False,2023
002638,20230901,L5-B,12.244897959183673,42.5531914893617,L0,-0.2465753424657533,-0.17604881972645559,False,False,False,2023
002644,20230901,L5-A,40.78947368421053,31.797235023041477,L1,-0.2859813084112149,-0.19328828738642734,False,False,False,2023
002653,20230901,L5-B,36.84210526315789,56.78391959798995,L2,0.1965044874822863,0.2891975085070739,True,True,True,2023
002685,20230901,L5-B,21.73913043478261,27.06422018348624,L0,-0.0401146131805157,0.08052345071287015,False,False,True,2023
002690,20230901,L5-A,24.637681159420293,33.53658536585366,L1,-0.1846999154691462,-0.06406185157576035,False,False,False,2023
002697,20230901,L5-A,4.3478260869565215,37.83783783783784,L1,-0.1205273069679848,0.03850165601820313,False,False,False,2023
002728,20230901,L5-A,62.71929824561403,91.4572864321608,L3,-0.0347222222222223,0.05797079880256526,True,True,True,2023
002737,20230901,L5-A,55.70175438596491,72.8643216080402,L3,0.152819629789066,0.24551265081385354,True,True,True,2023
002738,20230901,L5-B,1.5625,59.57446808510638,L2,0.0048348106365834,0.13993679155697808,True,True,True,2023
002746,20230901,L5-A,32.35294117647059,14.285714285714285,L1,-0.2238442822384428,0.014663303140759337,False,False,False,2023
002756,20230901,L5-B,3.125,20.0,L0,0.1144987134892931,0.2496006944096878,False,False,True,2023
002773,20230901,L5-B,9.210526315789473,92.46231155778896,L3,0.1384514435695538,0.23114446459434135,True,True,True,2023
002803,20230901,L5-A,21.73913043478261,86.48648648648648,L3,-0.0876614721725748,0.07136749081361313,True,True,True,2023
002843,20230901,L5-B,9.178743961352655,99.39024390243902,L0,0.2231308411214951,0.34376890501488094,True,False,True,2023
002864,20230901,L5-A,13.596491228070176,39.69849246231155,L1,-0.1125109874011134,-0.019817966376325838,False,False,False,2023
002895,20230901,L5-A,4.545454545454546,73.33333333333333,L3,-0.0034110289937464,0.16661686658263516,True,True,True,2023
002917,20230901,L5-A,17.424242424242426,70.47619047619048,L3,-0.2036290322580644,-0.033601136681682825,True,True,False,2023
002959,20230901,L5-A,2.0408163265306123,23.404255319148938,L1,-0.0875165125495377,-0.01698998981023997,False,False,False,2023
002991,20230901,L5-A,23.75,84.84848484848484,L3,-0.0100671140939596,0.1734011873867328,True,True,True,2023
003000,20230901,L5-A,2.5,95.45454545454544,L3,0.3084112149532712,0.49187951643396355,True,True,True,2023
003002,20230901,L5-A,23.484848484848484,31.428571428571427,L1,-0.2220812182741116,-0.052053322697730026,False,False,False,2023
003006,20230901,L5-A,14.285714285714285,88.88888888888889,L3,0.1486486486486486,0.32327917138920437,True,True,True,2023
003028,20230901,L5-B,30.612244897959183,87.2340425531915,L3,-0.0409688224684359,0.029557700270861825,True,True,False,2023
300026,20230901,L5-A,7.456140350877193,24.623115577889447,L1,-0.0979498861047835,-0.00525686507999594,False,False,False,2023
300039,20230901,L5-A,51.75438596491229,41.20603015075377,L2,-0.0552238805970148,0.03746914042777276,False,True,False,2023
300092,20230901,L5-A,17.391304347826086,33.48623853211009,L1,-0.1731843575418995,-0.05254629364851367,False,False,False,2023
300109,20230901,L5-A,7.575757575757576,10.476190476190476,L1,-0.1527846229669787,0.017243272609402865,False,False,False,2023
300146,20230901,L5-A,15.0,34.84848484848485,L1,-0.1341589267285862,0.0493093747521062,False,False,False,2023
300164,20230901,L5-A,53.333333333333336,53.84615384615385,L2,-0.1666666666666666,-0.09079095957293619,True,True,False,2023
300179,20230901,L5-A,23.18840579710145,46.34146341463415,L2,-0.2075471698113207,-0.08690910591793487,False,True,False,2023
300192,20230901,L5-B,5.128205128205128,84.0,L3,-0.0473887814313345,0.14778143387690484,True,True,True,2023
300206,20230901,L5-A,7.017543859649122,27.1356783919598,L1,-0.0808080808080806,0.011884940216706955,False,False,False,2023
300260,20230901,L5-A,27.536231884057973,5.487804878048781,L0,-0.097884433217556,0.022753630675829847,False,False,False,2023
300314,20230901,L5-A,7.894736842105263,58.79396984924623,L2,-0.2390594382756368,-0.14636641725084926,True,True,False,2023
300320,20230901,L5-B,59.84848484848485,79.04761904761905,L3,-0.1602739726027398,0.009753922973641777,True,True,False,2023
300337,20230901,L5-A,20.3125,97.87234042553192,L3,0.0506535947712418,0.18575557569163648,True,True,True,2023
300347,20230901,L5-A,42.10526315789473,5.025125628140704,L1,-0.3112905683376504,-0.21859754731286285,False,False,False,2023
300354,20230901,L5-A,19.32367149758454,69.72477064220183,L2,0.1207278091959676,0.24136587308935342,True,True,True,2023
300452,20230901,L5-A,14.473684210526317,29.14572864321608,L1,-0.121191135734072,-0.02849811470928444,False,False,False,2023
300470,20230901,L5-A,11.594202898550725,28.04878048780488,L1,-0.1384969918888022,-0.01785892799541637,False,False,False,2023
300487,20230901,L5-A,43.93939393939394,13.333333333333334,L1,-0.1734557595993322,-0.003427864022950644,False,False,False,2023
300511,20230901,L5-B,8.823529411764707,10.0,L0,-0.4076335877862596,-0.16912600240705744,False,False,False,2023
300534,20230901,L5-A,48.24561403508772,51.75879396984925,L2,-0.1302521008403362,-0.03755907981554864,True,True,False,2023
300539,20230901,L5-B,36.36363636363637,67.61904761904762,L2,-0.2596638655462184,-0.08963596996983683,True,True,False,2023
300633,20230901,L5-A,10.964912280701752,43.21608040201005,L2,-0.1368770764119601,-0.04418405538717253,False,True,False,2023
300636,20230901,L5-B,29.82456140350877,20.100502512562816,L0,-0.2921658986175115,-0.19947287759272397,False,False,False,2023
300653,20230901,L5-B,39.91228070175439,19.09547738693467,L1,-0.2239293886891141,-0.13123636766432656,False,False,False,2023
300662,20230901,L5-A,51.28205128205128,32.0,L1,-0.3046776232616941,-0.10950740795345476,False,False,False,2023
300697,20230901,L5-A,17.1875,91.48936170212764,L3,-0.1521539871677359,-0.01705200624734121,True,True,False,2023
300802,20230901,L5-B,8.212560386473431,53.04878048780488,L2,-0.109165808444902,0.011472255448483848,True,True,False,2023
300848,20230901,L5-B,26.515151515151516,89.72602739726028,L0,-0.2745463006049324,-0.10451840502855084,True,False,False,2023
300855,20230901,L5-A,59.375,45.0,L2,-0.3312464428002276,-0.1961444618798329,False,True,False,2023
300869,20230901,L5-A,41.22807017543859,36.68341708542713,L1,-0.1715225563909774,-0.07882953536618985,False,False,False,2023
300881,20230901,L5-A,4.166666666666666,10.526315789473683,L1,-0.3819510645058785,-0.26171916609992585,False,False,False,2023
300910,20230901,L5-A,8.333333333333332,61.904761904761905,L2,-0.1806754221388367,-0.010647526562455129,True,True,False,2023
300950,20230901,L5-A,26.570048309178745,20.73170731707317,L1,-0.2187670485542826,-0.09812898466089677,False,False,False,2023
300970,20230901,L5-B,17.647058823529413,17.857142857142858,L1,-0.4063537221431959,-0.16784613676399374,False,False,False,2023
300973,20230901,L5-B,33.75,1.5151515151515151,L1,-0.4900472576256622,-0.30657895614496977,False,False,False,2023
300988,20230901,L5-A,44.927536231884055,57.3170731707317,L2,-0.2217940184718632,-0.10115595457847736,True,True,False,2023
300990,20230901,L5-B,10.144927536231885,26.146788990825687,L0,-0.058852022281424,0.06178604161196184,False,False,True,2023
300997,20230901,L5-A,32.5,87.87878787878788,L3,-0.0477864074050351,0.1356818940756573,True,True,True,2023
301018,20230901,L5-A,0.4830917874396135,70.64220183486239,L3,-0.0551497443389336,0.06548831955445225,True,True,True,2023
301029,20230901,L5-B,14.975845410628018,1.2195121951219512,L1,-0.2135211267605633,-0.09288306286717747,False,False,False,2023
301073,20230901,L5-B,48.717948717948715,8.0,L1,-0.4777017783857729,-0.2825315630775335,False,False,False,2023
301087,20230901,L5-A,11.842105263157894,45.22613065326633,L2,-0.1257579752175061,-0.03306495419271853,False,True,False,2023
301089,20230901,L5-A,6.578947368421052,54.2713567839196,L2,-0.2281867145421904,-0.1354936935174028,True,True,False,2023
301103,20230901,L5-A,9.649122807017545,7.035175879396985,L1,-0.2662146226415094,-0.17352160161672187,False,False,False,2023
301116,20230901,L5-A,29.411764705882355,21.428571428571427,L1,-0.3710937499999999,-0.13258616462079775,False,False,False,2023
301211,20230901,L5-B,17.543859649122805,31.65829145728643,L1,-0.2131647776809067,-0.12047175665611913,False,False,False,2023
301239,20230901,L5-A,39.473684210526315,1.0050251256281406,L1,-0.3762822356437542,-0.28358921461896663,False,False,False,2023
301257,20230901,L5-B,64.03508771929825,29.64824120603015,L1,-0.1742708974558298,-0.08157787643104224,False,False,False,2023
600129,20230901,L5-A,1.3157894736842104,52.07373271889401,L2,-0.0833939393939393,0.009299081630848263,True,True,False,2023
600201,20230901,L5-A,20.588235294117645,96.42857142857144,L3,-0.0794491525423729,0.15905843283682924,True,True,True,2023
600211,20230901,L5-A,48.68421052631579,42.71356783919598,L2,-0.0780295760166535,0.01466344500813406,False,True,False,2023
600267,20230901,L5-B,39.03508771929825,8.542713567839195,L1,-0.2431409649952696,-0.15044794397048206,False,False,False,2023
600276,20230901,L5-A,43.42105263157895,61.30653266331658,L2,0.0238381892607753,0.11653121028556286,True,True,True,2023
600329,20230901,L5-B,2.631578947368421,24.120603015075375,L1,-0.1515408538309303,-0.05884783280614274,False,False,False,2023
600378,20230901,L5-A,28.78787878787879,22.857142857142858,L1,-0.0222900763358779,0.14773781924050366,False,False,True,2023
600420,20230901,L5-B,36.40350877192983,34.67336683417086,L1,-0.0837537840565085,0.008939236968279057,False,False,False,2023
600557,20230901,L5-A,0.4385964912280701,50.753768844221106,L2,-0.0071982281284606,0.08549479289632696,True,True,True,2023
600559,20230901,L5-A,28.749999999999996,63.63636363636363,L2,-0.2094481605351171,-0.02597985905442471,True,True,False,2023
600566,20230901,L5-A,44.29824561403509,89.9497487437186,L3,0.415267175572519,0.5079601965973066,True,True,True,2023
600582,20230901,L5-A,50.24154589371981,54.87804878048781,L2,0.2607879924953096,0.3814260563886954,True,True,True,2023
