code,day,state,rps_t0,rps_t1,state_t1,fwd6,fwd6_excess,R1_price,R2_state,R3_excess,year,ind,gate,cycle,health,regime
002041,20240102,L5-B,42.857142857142854,42.5,L0,-0.362228113514655,-0.1403694078248872,False,False,False,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002043,20240102,L5-B,38.095238095238095,92.0,L3,0.251985403516207,0.3796476966990104,True,True,True,2024,建筑材料,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002050,20240102,L5-B,57.446808510638306,27.77777777777778,L1,-0.3357590349234451,-0.2339530398308074,False,False,False,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002073,20240102,L5-B,29.8780487804878,99.08256880733946,L3,0.191463465747439,0.3890135896444076,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002154,20240102,L5-A,8.333333333333332,47.61904761904761,L2,0.0027556835998432,0.2258380309419673,False,True,True,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002158,20240102,L5-A,21.951219512195124,51.37614678899083,L2,-0.2227675397409677,-0.0252174158439991,True,True,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002216,20240102,L5-A,42.42424242424242,56.41025641025641,L0,-0.1387964612456085,0.0645970396599484,True,False,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002237,20240102,L5-B,10.638297872340424,78.33333333333333,L0,0.0803318440257028,0.0916505006551177,True,False,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002275,20240102,L5-A,12.562814070351758,65.89861751152074,L2,-0.1138325019941626,0.0863264217635284,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002304,20240102,L5-B,16.666666666666664,53.84615384615385,L2,-0.1987393675052214,0.0046541334003355,True,True,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002317,20240102,L5-B,9.547738693467336,72.35023041474655,L0,-0.2679836711177243,-0.0678247473600332,True,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002334,20240102,L5-A,17.682926829268293,32.11009174311927,L1,-0.3069592634294319,-0.1094091395324633,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002372,20240102,L5-B,9.523809523809524,100.0,L3,0.1724881918675471,0.3001504850503504,True,True,True,2024,建筑材料,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002478,20240102,L5-A,5.263157894736842,64.0,L0,-0.0390859853490451,0.0544032236865495,True,False,True,2024,钢铁,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002483,20240102,L5-B,14.02439024390244,82.56880733944955,L3,-0.0921532138659766,0.1053969100309919,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002508,20240102,L5-A,4.25531914893617,59.25925925925925,L2,0.0919175077904734,0.193723502883111,True,True,True,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002535,20240102,L5-A,8.536585365853659,23.394495412844037,L1,-0.4509018036072144,-0.2533516797102458,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002563,20240102,L5-B,30.555555555555557,83.33333333333334,L3,0.0470967009002867,0.2701790482424108,True,True,True,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002568,20240102,L5-A,18.181818181818183,32.05128205128205,L1,-0.282836760386068,-0.079443259480511,False,False,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002595,20240102,L5-A,9.146341463414634,97.70642201834865,L3,0.3068373189626139,0.5043874428595825,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002653,20240102,L5-A,56.78391959798995,95.85253456221196,L3,0.3057400477971344,0.5058989715548254,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002690,20240102,L5-A,33.53658536585366,59.174311926605505,L2,-0.1232350443965941,0.0743150795003744,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002697,20240102,L5-A,37.83783783783784,84.78260869565217,L3,-0.0539587404504503,0.1554163294026327,True,True,True,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002746,20240102,L5-A,14.285714285714285,60.0,L2,-0.1565241902787071,0.0653345154110607,True,True,True,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002832,20240102,L5-A,41.66666666666667,64.28571428571429,L2,-0.2430512662137122,-0.019968918871588,True,True,False,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002833,20240102,L5-B,32.31707317073171,90.82568807339447,L3,0.0744347493059023,0.2719848732028709,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002847,20240102,L5-A,51.51515151515152,74.35897435897436,L3,-0.1225484319521946,0.0808450689533623,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002867,20240102,L5-B,11.11111111111111,57.14285714285714,L2,-0.1145695364238409,0.1085128109182832,True,True,True,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002896,20240102,L5-A,28.65853658536585,71.55963302752293,L3,-0.2189249720044793,-0.0213748481075107,True,True,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
002946,20240102,L5-A,6.0606060606060606,47.43589743589743,L2,-0.2345786272806255,-0.0311851263750685,False,True,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
002959,20240102,L5-A,23.404255319148938,74.07407407407408,L3,-0.0075584986281788,0.0942474964644588,True,True,True,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
003002,20240102,L5-A,31.428571428571427,29.45205479452055,L1,-0.2475104468271296,-0.0923823324186896,False,False,False,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
003023,20240102,L5-A,46.808510638297875,24.074074074074073,L1,-0.2000585003756457,-0.098252505283008,False,False,False,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300005,20240102,L5-A,5.555555555555555,61.904761904761905,L2,-0.2324159021406727,-0.0093335547985485,True,True,False,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300012,20240102,L5-A,12.0,52.77777777777778,L2,-0.2890722109592696,-0.1401132483060117,True,True,False,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300026,20240102,L5-A,24.623115577889447,47.465437788018434,L2,-0.2640178071197472,-0.0638588833620561,False,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300109,20240102,L5-A,10.476190476190476,93.83561643835615,L3,0.0152074671900059,0.1703355815984458,True,True,True,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300124,20240102,L5-A,38.41463414634146,63.30275229357798,L2,-0.1921696770307299,0.0053804468662386,True,True,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300146,20240102,L5-A,34.84848484848485,66.66666666666666,L2,-0.1371397897643386,0.0662537111412183,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300164,20240102,L5-A,53.84615384615385,50.0,L2,-0.2717842323651452,-0.254625285227666,True,True,False,2024,石油石化,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300174,20240102,L5-B,65.71428571428571,69.17808219178082,L0,-0.1559842004987756,-0.0008560860903356,True,False,False,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300206,20240102,L5-A,27.1356783919598,68.66359447004609,L0,-0.1414620840980599,0.0586968396596311,True,False,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300307,20240102,L5-A,23.78048780487805,63.76146788990825,L2,-0.0762052877138413,0.1213448361831272,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300314,20240102,L5-B,58.79396984924623,19.81566820276498,L1,-0.2941508760524298,-0.0939919522947387,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300347,20240102,L5-A,5.025125628140704,89.86175115207374,L3,-0.0863824971708788,0.1137764265868122,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300349,20240102,L5-A,42.073170731707314,84.86238532110092,L3,-0.0125831291112461,0.1849669947857224,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300452,20240102,L5-A,29.14572864321608,56.22119815668203,L2,-0.2126273179477644,-0.0124683941900733,True,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300470,20240102,L5-A,28.04878048780488,50.0,L2,-0.1077363087352414,0.0898138151617271,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300487,20240102,L5-A,13.333333333333334,36.3013698630137,L1,-0.2032818532818533,-0.0481537388734133,False,False,False,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300633,20240102,L5-A,43.21608040201005,64.97695852534562,L0,-0.172437240606331,0.02772168315136,True,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300636,20240102,L5-B,20.100502512562816,86.63594470046083,L0,-0.0353958929833149,0.1647630307743761,True,False,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
300700,20240102,L5-A,40.85365853658536,3.211009174311927,L1,-0.3446973446133876,-0.147147220716419,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300755,20240102,L5-B,24.324324324324326,78.26086956521739,L0,-0.2258235748193132,-0.0164485049662301,True,False,False,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300809,20240102,L5-B,43.292682926829265,37.15596330275229,L1,-0.3443329910374026,-0.146782867140434,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300881,20240102,L5-A,10.526315789473683,72.0,L3,0.0287159725831389,0.1222051816187335,True,True,True,2024,钢铁,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300896,20240102,L5-A,22.22222222222222,50.0,L2,-0.1445229427157877,-0.0713423282414097,True,True,False,2024,美容护理,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300910,20240102,L5-B,61.904761904761905,81.5068493150685,L3,0.0201526558170699,0.1752807702255098,True,True,True,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300950,20240102,L5-A,20.73170731707317,73.85321100917432,L3,-0.0414293306122633,0.1561207932847052,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300957,20240102,L5-B,11.11111111111111,16.666666666666664,L1,-0.2534494377147952,-0.1802688232404173,False,False,False,2024,美容护理,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300962,20240102,L5-A,16.0,63.888888888888886,L2,-0.0898892506518839,0.0590697120013739,True,True,True,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300970,20240102,L5-B,17.857142857142858,30.0,L0,-0.3149515237689215,-0.0930928180791536,False,False,False,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
300973,20240102,L5-B,1.5151515151515151,30.76923076923077,L1,-0.4090920667454906,-0.2056985658399336,False,False,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301029,20240102,L5-B,1.2195121951219512,76.14678899082568,L0,-0.2292019255580698,-0.0316518016611012,True,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301048,20240102,L5-B,15.853658536585366,14.678899082568808,L1,-0.1827651515151516,0.0147849723818169,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301066,20240102,L5-A,25.0,33.33333333333333,L1,-0.3668017875954228,-0.1437194402532987,False,False,False,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301073,20240102,L5-A,8.0,80.55555555555556,L3,-0.1744444809474176,-0.0254855182941597,True,True,False,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301087,20240102,L5-A,45.22613065326633,83.87096774193549,L0,-0.0740626971400029,0.1260962266176881,True,False,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301103,20240102,L5-A,7.035175879396985,33.17972350230415,L1,-0.2744436952124073,-0.0742847714547162,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301116,20240102,L5-A,21.428571428571427,40.0,L2,-0.294162826420891,-0.0723041207311231,False,True,False,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301137,20240102,L5-A,25.609756097560975,9.174311926605505,L1,-0.1981200900749279,-0.0005699661779593,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301158,20240102,L5-A,1.829268292682927,35.321100917431195,L1,-0.2164395235587298,-0.0188893996617612,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
301211,20240102,L5-A,31.65829145728643,28.110599078341014,L1,-0.2900935548478235,-0.0899346310901324,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301234,20240102,L5-B,22.110552763819097,9.216589861751151,L0,-0.3430365226855889,-0.1428775989278978,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301239,20240102,L5-A,1.0050251256281406,1.3824884792626728,L1,-0.5701185964054285,-0.3699596726477374,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301257,20240102,L5-B,29.64824120603015,18.433179723502302,L1,-0.3905914116750314,-0.1904324879173403,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301331,20240102,L5-B,34.17085427135678,66.82027649769586,L2,-0.1870250903983084,0.0131338333593826,True,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
301333,20240102,L5-A,18.090452261306535,30.414746543778804,L1,-0.4567528963656563,-0.2565939726079652,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600055,20240102,L5-B,23.11557788944724,45.16129032258064,L2,-0.2924528454449027,-0.0922939216872116,False,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600060,20240102,L5-A,31.91489361702128,88.88888888888889,L3,0.2014354066985646,0.3032414017912022,True,True,True,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600085,20240102,L5-A,46.733668341708544,11.059907834101384,L1,-0.2716910583861751,-0.071532134628484,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600211,20240102,L5-A,42.71356783919598,78.3410138248848,L3,-0.1029301823255216,0.0972287414321694,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600230,20240102,L5-A,35.23809523809524,12.32876712328767,L0,-0.2205842327327382,-0.0654561183242982,False,False,False,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600251,20240102,L5-B,28.57142857142857,72.5,L0,-0.1003849101782509,0.1214737955115169,True,False,True,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600329,20240102,L5-A,24.120603015075375,84.33179723502305,L3,-0.0335570469798658,0.1666018767778252,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600351,20240102,L5-A,3.5175879396984926,60.82949308755761,L2,-0.1561251593399095,0.0440337644177815,True,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600371,20240102,L5-B,53.57142857142857,17.5,L1,-0.3273056610552075,-0.1054469553654396,False,False,False,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600398,20240102,L5-B,47.22222222222222,97.61904761904762,L3,0.3152719097858174,0.5383542571279415,True,True,True,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600415,20240102,L5-B,8.108108108108109,91.30434782608695,L0,0.0671128515714263,0.2764879214245093,True,False,True,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600511,20240102,L5-A,10.050251256281408,78.80184331797236,L0,0.1170327719673216,0.3171916957250126,True,False,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600529,20240102,L5-A,21.105527638190953,77.41935483870968,L3,-0.0085007727975271,0.1916581509601639,True,True,True,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600531,20240102,L5-A,17.02127659574468,61.66666666666667,L0,0.0741935483870968,0.0855122050165117,True,False,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600540,20240102,L5-B,3.571428571428571,47.5,L2,-0.2947154471544715,-0.0728567414647037,False,True,False,2024,农林牧渔,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600582,20240102,L5-A,54.87804878048781,93.11926605504588,L3,0.3161748565827982,0.5137249804797668,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600583,20240102,L5-A,61.53846153846154,72.22222222222221,L3,0.0287644053428197,0.0459233524802989,True,True,False,2024,石油石化,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600600,20240102,L5-A,19.696969696969695,76.92307692307693,L3,-0.0177901320361361,0.1856033688694208,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600690,20240102,L5-A,21.27659574468085,94.44444444444444,L3,0.3655603655603656,0.4673663606530032,True,True,True,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600729,20240102,L5-A,18.91891891891892,54.34782608695651,L2,-0.1006399595438201,0.1087351103092629,True,True,True,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600861,20240102,L5-B,4.0,75.0,L3,-0.0960300429184549,0.0529289197348029,True,True,True,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600968,20240102,L5-A,30.76923076923077,100.0,L3,0.5192355611666917,0.5363945083041709,True,True,True,2024,石油石化,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
600976,20240102,L5-A,50.25125628140703,62.21198156682027,L2,-0.213775576386307,-0.0136166526286159,True,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
600988,20240102,L5-B,38.297872340425535,98.33333333333331,L3,0.1907634269906619,0.2020820836200768,True,True,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601086,20240102,L5-A,35.13513513513514,60.86956521739131,L2,-0.2713938620444496,-0.0620187921913665,True,True,False,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601100,20240102,L5-B,11.585365853658535,42.201834862385326,L2,-0.1309879229392677,0.0665622009577008,False,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601116,20240102,L5-B,29.72972972972973,21.73913043478261,L1,-0.2690869017414506,-0.0597118318883675,False,False,False,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601677,20240102,L5-B,8.51063829787234,68.33333333333333,L0,0.0654985694116603,0.0768172260410752,True,False,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601882,20240102,L5-A,17.073170731707318,87.61467889908256,L3,-0.1284999905928791,0.0690501333040894,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601888,20240102,L5-B,5.405405405405405,45.65217391304348,L2,-0.2060626499279253,0.0033124199251577,False,True,False,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
601958,20240102,L5-A,4.25531914893617,66.66666666666666,L0,0.1636935991605457,0.1750122557899606,True,False,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603027,20240102,L5-A,50.0,67.94871794871796,L2,-0.1188138825272632,0.0845796183782937,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603067,20240102,L5-B,51.42857142857142,89.04109589041096,L3,0.1658520800672844,0.3209801944757243,True,True,True,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603100,20240102,L5-A,10.365853658536585,71.10091743119266,L3,-0.1471547662196447,0.0503953576773238,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603136,20240102,L5-B,20.0,50.0,L0,-0.1198260758477427,0.0291328868055151,True,False,False,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603156,20240102,L5-A,25.75757575757576,88.46153846153845,L3,0.0990216069180254,0.3024151078235823,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603169,20240102,L5-A,37.19512195121951,38.99082568807339,L1,-0.2784,-0.0808498761030314,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603198,20240102,L5-A,37.878787878787875,92.3076923076923,L3,-0.0621922803610701,0.1412012205444868,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603199,20240102,L5-A,28.000000000000004,88.88888888888889,L3,0.2077467354199154,0.3567056980731733,True,True,True,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603215,20240102,L5-A,14.893617021276595,12.962962962962962,L1,-0.2378617461448805,-0.1360557510522428,False,False,False,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603279,20240102,L5-A,7.926829268292683,92.20183486238533,L3,0.0675067338452162,0.2650568577421848,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603298,20240102,L5-A,43.90243902439025,86.23853211009175,L3,0.1161384004424741,0.3136885243394426,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603338,20240102,L5-A,42.68292682926829,88.9908256880734,L3,0.2098241562953005,0.407374280192269,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603345,20240102,L5-A,15.151515151515152,83.33333333333334,L3,-0.2697269422363131,-0.0663334413307562,True,True,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603369,20240102,L5-A,12.12121212121212,98.71794871794872,L3,0.001757847473033,0.2051513483785899,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603505,20240102,L5-A,19.047619047619047,90.41095890410958,L0,0.0477954798073361,0.202923594215776,True,False,True,2024,基础化工,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603589,20240102,L5-A,28.78787878787879,61.53846153846154,L2,-0.1114628080488358,0.0919306928567211,True,True,True,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603605,20240102,L5-A,55.55555555555556,75.0,L3,0.0885426801371325,0.1617232946115104,True,True,True,2024,美容护理,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603613,20240102,L5-A,2.702702702702702,97.82608695652172,L3,-0.1253321523472098,0.0840429175058732,True,True,True,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603699,20240102,L5-A,25.0,94.03669724770644,L3,0.208448753462604,0.4059988773595726,True,True,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603757,20240102,L5-A,50.609756097560975,45.41284403669725,L0,-0.1795307638724133,0.0180193600245552,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
603868,20240102,L5-A,2.127659574468085,40.74074074074074,L2,-0.1551666300082225,-0.0533606349155848,False,True,False,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
603979,20240102,L5-A,55.319148936170215,95.0,L3,0.3058064516129031,0.317125108242318,True,True,True,2024,有色金属,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605089,20240102,L5-A,46.96969696969697,26.923076923076923,L1,-0.3933486594523944,-0.1899551585468374,False,False,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
605098,20240102,L5-A,52.0,100.0,L3,0.1294909141005062,0.2784498767537641,True,True,True,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605108,20240102,L5-B,36.0,36.11111111111111,L1,-0.2912972085385878,-0.1423382458853299,False,False,False,2024,社会服务,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605188,20240102,L5-A,43.24324324324324,47.82608695652174,L2,-0.1890598864048714,0.0203151834482116,False,True,False,2024,商贸零售,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
605300,20240102,L5-B,13.636363636363637,48.717948717948715,L0,-0.2799608063620964,-0.0765673054565395,False,False,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
605337,20240102,L5-B,30.303030303030305,52.56410256410257,L0,-0.2596280328839415,-0.0562345319783845,True,False,False,2024,食品饮料,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
605599,20240102,L5-A,61.111111111111114,80.95238095238095,L3,-0.0941116686205513,0.1289706787215728,True,True,True,2024,纺织服饰,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688050,20240102,L5-A,38.19095477386934,31.336405529953915,L1,-0.2229995107354297,-0.0228405869777386,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688169,20240102,L5-B,40.42553191489361,98.14814814814817,L3,0.3961720073532062,0.4979780024458438,True,True,True,2024,家用电器,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688276,20240102,L5-B,7.537688442211055,4.147465437788019,L1,-0.4231586922608462,-0.2229997685031551,False,False,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688305,20240102,L5-A,48.78048780487805,57.798165137614674,L2,-0.1605445966171236,0.0370055272798449,True,True,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688366,20240102,L5-A,38.69346733668342,53.45622119815668,L2,-0.1817984615004357,0.0183604622572553,True,True,False,2024,医药生物,GREEN,TURNING_UP,HEALTHY,NORMAL_DISCOUNT
688518,20240102,L5-A,13.414634146341465,13.761467889908255,L0,-0.1413926342160923,0.0561574896808762,False,False,True,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
688569,20240102,L5-A,6.097560975609756,5.5045871559633035,L0,-0.2432735680939693,-0.0457234441970007,False,False,False,2024,机械设备,GREEN,TURNING_UP,WARNING,NORMAL_DISCOUNT
